Alpha,T1-15.8 m/s-VLM2, , 
           -1,      3.238242, , 
         -0.8,      3.169209, , 
         -0.6,      3.104119, , 
         -0.4,      3.042748, , 
         -0.2,      2.984681, , 
            0,       2.92963, , 
          0.2,      2.877331, , 
          0.4,      2.827646, , 
          0.6,      2.779593, , 
          0.8,      2.733241, , 
            1,      2.689513, , 
          1.2,       2.64815, , 
          1.4,       2.60836, , 
          1.6,      2.569843, , 
          1.8,      2.533473, , 
            2,      2.499116, , 
          2.2,      2.466624, , 
          2.4,      2.435406, , 
          2.6,      2.405522, , 
          2.8,      2.378785, , 
            3,      2.351332, , 
          3.2,      2.329227, , 
          3.4,      2.307957, , 
          3.6,      2.287316, , 
          3.8,      2.269289, , 
            4,      2.253487, , 
          4.2,       2.24229, , 
          4.4,      2.227587, , 
          4.6,      2.218957, , 
          4.8,      2.209815, , 
            5,      2.200053, , 
          5.2,      2.193134, , 
          5.4,      2.186669, , 
          5.6,      2.181123, , 
          5.8,      2.177218, , 
            6,      2.172663, , 
          6.2,      2.170133, , 
          6.4,      2.167871, , 
          6.6,      2.164932, , 
          6.8,      2.163256, , 
            7,      2.162186, , 
          7.2,      2.162411, , 
          7.4,      2.161857, , 
          7.6,      2.163001, , 
          7.8,      2.164289, , 
            8,      2.164826, , 
          8.2,      2.165989, , 
          8.4,      2.167796, , 
          8.6,      2.169853, , 
          8.8,      2.172111, , 
            9,      2.174597, , 

