Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            0,      0.732053, ,             0,     0.6917219, ,             0,     0.6829454, ,             0,     0.9392202, ,             0,     0.8453485, , 
          0.2,     0.7258695, ,           0.2,     0.6870758, ,           0.2,     0.6784816, ,           0.2,     0.9260901, ,           0.2,     0.8343236, , 
          0.4,     0.7205149, ,           0.4,     0.6831221, ,           0.4,     0.6747753, ,           0.4,     0.9142415, ,           0.4,      0.824557, , 
          0.6,     0.7157315, ,           0.6,     0.6796653, ,           0.6,     0.6715835, ,           0.6,     0.9033149, ,           0.6,     0.8156793, , 
          0.8,     0.7114203, ,           0.8,      0.676595, ,           0.8,     0.6687698, ,           0.8,     0.8932167, ,           0.8,     0.8075879, , 
            1,     0.7075184, ,             1,     0.6738765, ,             1,     0.6662973, ,             1,      0.883822, ,             1,     0.8001337, , 
          1.2,     0.7041426, ,           1.2,      0.671551, ,           1.2,     0.6641937, ,           1.2,     0.8754148, ,           1.2,     0.7936267, , 
          1.4,     0.7013241, ,           1.4,      0.669648, ,           1.4,     0.6624915, ,           1.4,     0.8680835, ,           1.4,     0.7880683, , 
          1.6,     0.6989551, ,           1.6,     0.6681234, ,           1.6,     0.6611526, ,           1.6,     0.8615587, ,           1.6,     0.7832438, , 
          1.8,     0.6968432, ,           1.8,     0.6668094, ,           1.8,     0.6600146, ,           1.8,     0.8554951, ,           1.8,     0.7788064, , 
            2,     0.6950121, ,             2,     0.6657195, ,             2,     0.6590892, ,             2,     0.8499705, ,             2,      0.774829, , 
          2.2,     0.6934151, ,           2.2,     0.6648355, ,           2.2,     0.6583639, ,           2.2,     0.8448548, ,           2.2,     0.7711948, , 
          2.4,     0.6921543, ,           2.4,     0.6642129, ,           2.4,     0.6578832, ,           2.4,     0.8405926, ,           2.4,     0.7681888, , 
          2.6,     0.6911881, ,           2.6,     0.6638201, ,           2.6,     0.6576188, ,           2.6,     0.8369971, ,           2.6,     0.7657134, , 
          2.8,     0.6904796, ,           2.8,     0.6636306, ,           2.8,     0.6575467, ,           2.8,      0.833966, ,           2.8,     0.7636641, , 
            3,     0.6899356, ,             3,     0.6635757, ,             3,     0.6576032, ,             3,     0.8312283, ,             3,     0.7618521, , 
          3.2,     0.6895475, ,           3.2,     0.6636488, ,           3.2,     0.6577816, ,           3.2,     0.8287791, ,           3.2,     0.7602661, , 
          3.4,     0.6893428, ,           3.4,     0.6638763, ,           3.4,     0.6581082, ,           3.4,     0.8268613, ,           3.4,     0.7589907, , 
          3.6,     0.6893775, ,           3.6,     0.6643132, ,           3.6,     0.6586367, ,           3.6,     0.8259238, ,           3.6,     0.7581706, , 
          3.8,     0.6895837, ,           3.8,     0.6648925, ,           3.8,     0.6592998, ,           3.8,      0.825387, ,           3.8,     0.7576291, , 
            4,     0.6899399, ,             4,      0.665592, ,             4,     0.6600765, ,             4,      0.825154, ,             4,     0.7573147, , 
          4.2,     0.6904356, ,           4.2,     0.6664052, ,           4.2,     0.6609611, ,           4.2,     0.8252237, ,           4.2,     0.7572227, , 
          4.4,      0.691005, ,           4.4,     0.6672808, ,           4.4,     0.6619053, ,           4.4,     0.8253795, ,           4.4,     0.7572283, , 
          4.6,     0.6917421, ,           4.6,     0.6682729, ,           4.6,     0.6629488, ,           4.6,     0.8260756, ,           4.6,     0.7572009, , 
          4.8,     0.6925994, ,           4.8,     0.6693574, ,           4.8,     0.6640792, ,           4.8,     0.8282068, ,           4.8,     0.7577544, , 
            5,     0.6935878, ,             5,     0.6705519, ,             5,       0.66532, ,             5,     0.8319764, ,             5,      0.758642, , 
          5.2,     0.6946309, ,           5.2,     0.6717982, ,           5.2,     0.6666165, ,           5.2,     0.8388852, ,           5.2,     0.7597381, , 
          5.4,     0.6958046, ,           5.4,     0.6731565, ,           5.4,     0.6680248, ,           5.4,     0.8894311, ,           5.4,     0.7611872, , 
          5.6,     0.6970376, ,           5.6,     0.6745697, ,           5.6,     0.6694902, ,           5.6,     0.8946496, ,           5.6,     0.7630825, , 
          5.8,     0.6984727, ,           5.8,     0.6760852, ,           5.8,     0.6710165, ,           5.8,     0.9043989, ,           5.8,     0.7654451, , 
            6,     0.6999559, ,             6,      0.677654, ,             6,     0.6726024, ,             6,     0.9393726, ,             6,     0.7684293, , 
          6.2,     0.7015032, ,           6.2,     0.6792748, ,           6.2,     0.6742418, ,           6.2,     0.9659936, ,           6.2,     0.7857214, , 
          6.4,     0.7030993, ,           6.4,     0.6809396, ,           6.4,     0.6759339, ,           6.4,     0.9709827, ,           6.4,     0.7902309, , 
          6.6,     0.7047379, ,           6.6,     0.6826456, ,           6.6,     0.6776723, ,           6.6,     0.9780915, ,           6.6,     0.7992084, , 
          6.8,      0.706539, ,           6.8,     0.6844432, ,           6.8,     0.6794889, , , , , , , , 
            7,      0.708634, ,             7,     0.6863501, ,             7,     0.6813724, , , , , , , , 
          7.2,     0.7107678, ,           7.2,     0.6882967, ,           7.2,     0.6833092, , , , , , , , 
          7.4,     0.7129443, ,           7.4,     0.6902873, ,           7.4,     0.6853027, , , , , , , , 
          7.6,     0.7151703, ,           7.6,     0.6923377, ,           7.6,     0.6873526, , , , , , , , 
          7.8,      0.717423, ,           7.8,     0.6944214, ,           7.8,     0.6894443, , , , , , , , 

