Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            2,     0.7384915, ,             2,     0.7042885, ,             2,     0.6845806, ,             2,     0.6747784, ,             2,     0.6681006, ,             2,      0.665521, ,             2,      0.914772, ,             2,     0.8603631, ,             2,     0.7847485, , 
          2.2,     0.7360555, ,           2.2,     0.7027067, ,           2.2,     0.6834773, ,           2.2,     0.6739073, ,           2.2,     0.6673877, ,           2.2,     0.6648694, ,           2.2,     0.9090927, ,           2.2,     0.8552433, ,           2.2,      0.781119, , 
          2.4,     0.7339784, ,           2.4,     0.7014047, ,           2.4,     0.6826215, ,           2.4,     0.6732685, ,           2.4,     0.6668958, ,           2.4,     0.6644347, ,           2.4,     0.9043467, ,           2.4,     0.8507756, ,           2.4,     0.7779739, , 
          2.6,     0.7323581, ,           2.6,     0.7004506, ,           2.6,     0.6820595, ,           2.6,     0.6728977, ,           2.6,     0.6666554, ,           2.6,     0.6642449, ,           2.6,     0.9007038, ,           2.6,     0.8471566, ,           2.6,      0.775479, , 
          2.8,     0.7310307, ,           2.8,     0.6997354, ,           2.8,     0.6817018, ,           2.8,     0.6727161, ,           2.8,      0.666594, ,           2.8,       0.66423, ,           2.8,     0.8975744, ,           2.8,     0.8440286, ,           2.8,     0.7733768, , 
            3,     0.7299382, ,             3,     0.6992151, ,             3,     0.6815128, ,             3,     0.6726917, ,             3,     0.6666823, ,             3,     0.6643614, ,             3,     0.8948596, ,             3,     0.8413003, ,             3,     0.7715791, , 
          3.2,     0.7290243, ,           3.2,     0.6988469, ,           3.2,     0.6814566, ,           3.2,     0.6727915, ,           3.2,     0.6668888, ,           3.2,     0.6646087, ,           3.2,     0.8924051, ,           3.2,     0.8388343, ,           3.2,     0.7699948, , 
          3.4,     0.7283018, ,           3.4,     0.6986375, ,           3.4,     0.6815394, ,           3.4,      0.673021, ,           3.4,     0.6672188, ,           3.4,     0.6649771, ,           3.4,     0.8903752, ,           3.4,     0.8367076, ,           3.4,     0.7686543, , 
          3.6,     0.7278915, ,           3.6,     0.6986577, ,           3.6,     0.6818229, ,           3.6,     0.6734385, ,           3.6,     0.6677281, ,           3.6,     0.6655214, ,           3.6,     0.8916944, ,           3.6,     0.8357093, ,           3.6,     0.7678059, , 
          3.8,     0.7277258, ,           3.8,     0.6988833, ,           3.8,     0.6823041, ,           3.8,     0.6740443, ,           3.8,     0.6684192, ,           3.8,     0.6662457, ,           3.8,     0.8934571, ,           3.8,     0.8351524, ,           3.8,     0.7672648, , 
            4,     0.7277054, ,             4,     0.6992323, ,             4,      0.682893, ,             4,     0.6747502, ,             4,     0.6692053, ,             4,     0.6670629, ,             4,     0.8953544, ,             4,     0.8348163, ,             4,     0.7669025, , 
          4.2,     0.7279146, ,           4.2,     0.6997634, ,           4.2,     0.6836403, ,           4.2,     0.6756018, ,           4.2,     0.6701288, ,           4.2,     0.6680144, ,           4.2,     0.8976902, ,           4.2,      0.834917, ,           4.2,     0.7668382, , 
          4.4,     0.7282103, ,           4.4,     0.7003684, ,           4.4,      0.684454, ,           4.4,     0.6765156, ,           4.4,     0.6711119, ,           4.4,     0.6690245, ,           4.4,     0.9000081, ,           4.4,     0.8351019, ,           4.4,     0.7668722, , 
          4.6,     0.7286917, ,           4.6,      0.701108, ,           4.6,     0.6853779, ,           4.6,     0.6775262, ,           4.6,     0.6721794, ,           4.6,     0.6701214, ,           4.6,      0.972669, ,           4.6,     0.8355346, ,           4.6,     0.7668052, , 
          4.8,     0.7293898, ,           4.8,     0.7019966, ,           4.8,     0.6864232, ,           4.8,     0.6786446, ,           4.8,     0.6733434, ,           4.8,     0.6713155, ,           4.8,     0.9766331, ,           4.8,     0.8375178, ,           4.8,     0.7673607, , 
            5,     0.7302365, ,             5,     0.7029972, ,             5,     0.6875627, ,             5,     0.6798583, ,             5,     0.6746035, ,             5,     0.6725998, ,             5,     0.9816542, ,             5,     0.8408534, ,             5,     0.7682009, , 
          5.2,     0.7311846, ,           5.2,     0.7040729, ,           5.2,     0.6887674, ,           5.2,     0.6811389, ,           5.2,     0.6759335, ,           5.2,     0.6739486, ,           5.2,       0.98816, ,           5.2,     0.8464046, ,           5.2,     0.7692785, , 
          5.4,     0.7322749, ,           5.4,     0.7052505, ,           5.4,     0.6900651, ,           5.4,     0.6825093, ,           5.4,     0.6773552, ,           5.4,     0.6753834, ,           5.4,      1.025389, ,           5.4,     0.8985672, ,           5.4,      0.770656, , 
          5.6,     0.7334891, ,           5.6,     0.7065165, ,           5.6,     0.6914438, ,           5.6,     0.6839575, ,           5.6,     0.6788557, ,           5.6,     0.6768919, ,           5.6,      1.031452, ,           5.6,     0.9035741, ,           5.6,     0.7725032, , 
          5.8,     0.7350222, ,           5.8,     0.7079453, ,           5.8,     0.6929374, ,           5.8,     0.6854916, ,           5.8,     0.6804105, ,           5.8,     0.6784667, ,           5.8,      1.038612, ,           5.8,     0.9114303, ,           5.8,     0.7747812, , 
            6,     0.7367153, ,             6,     0.7094621, ,             6,     0.6945032, ,             6,     0.6870892, ,             6,     0.6820227, ,             6,     0.6800988, ,             6,      1.060315, ,             6,     0.9486058, ,             6,     0.7775188, , 
          6.2,       0.73852, ,           6.2,     0.7110324, ,           6.2,     0.6961255, ,           6.2,      0.688745, ,           6.2,     0.6836988, ,           6.2,     0.6817892, ,           6.2,      1.064455, ,           6.2,     0.9540715, ,           6.2,     0.7817737, , 
          6.4,     0.7404452, ,           6.4,     0.7126661, ,           6.4,     0.6978069, ,           6.4,     0.6904501, ,           6.4,     0.6854286, ,           6.4,      0.683526, ,           6.4,      1.080812, ,           6.4,     0.9804287, ,           6.4,     0.7991537, , 
          6.6,     0.7424939, ,           6.6,     0.7143299, ,           6.6,     0.6995135, ,           6.6,     0.6921847, ,           6.6,     0.6871953, ,           6.6,     0.6852946, ,           6.6,      1.087516, ,           6.6,     0.9865822, ,           6.6,     0.8061463, , 
          6.8,     0.7448279, ,           6.8,     0.7160721, ,           6.8,      0.701292, ,           6.8,     0.6939865, ,           6.8,     0.6890314, ,           6.8,     0.6871505, ,           6.8,      1.101318, ,           6.8,      1.006287, ,           6.8,     0.8418384, , 
            7,     0.7536613, ,             7,     0.7181869, ,             7,      0.703267, ,             7,     0.6959211, ,             7,      0.690941, ,             7,     0.6890983, , , , , , , , , , , 
, , ,           7.2,     0.7203464, ,           7.2,     0.7052755, ,           7.2,     0.6978979, ,           7.2,     0.6929028, ,           7.2,     0.6910808, , , , , , , , , , , 
, , ,           7.4,     0.7225523, ,           7.4,     0.7073229, ,           7.4,     0.6999178, ,           7.4,      0.694923, ,           7.4,     0.6930979, , , , , , , , , , , 
, , ,           7.6,     0.7247988, ,           7.6,     0.7094216, ,           7.6,     0.7019893, ,           7.6,     0.6969969, ,           7.6,      0.695149, , , , , , , , , , , 
, , ,           7.8,     0.7270872, ,           7.8,     0.7115563, ,           7.8,      0.704107, ,           7.8,     0.6991213, ,           7.8,      0.697235, , , , , , , , , , , 

