Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            0,     0.7271976, ,             0,     0.6870527, ,             0,      0.839867, , 
          0.2,      0.721084, ,           0.2,     0.6824642, ,           0.2,      0.828964, , 
          0.4,     0.7157522, ,           0.4,     0.6785362, ,           0.4,     0.8192197, , 
          0.6,     0.7110007, ,           0.6,     0.6751018, ,           0.6,     0.8104234, , 
          0.8,     0.7066928, ,           0.8,     0.6720347, ,           0.8,     0.8023457, , 
            1,     0.7028008, ,             1,     0.6693172, ,             1,     0.7949343, , 
          1.2,     0.6994621, ,           1.2,     0.6670015, ,           1.2,     0.7885311, , 
          1.4,     0.6966834, ,           1.4,     0.6651375, ,           1.4,     0.7830391, , 
          1.6,     0.6943064, ,           1.6,     0.6636011, ,           1.6,     0.7782146, , 
          1.8,     0.6921945, ,           1.8,     0.6622806, ,           1.8,     0.7737956, , 
            2,     0.6903671, ,             2,     0.6611912, ,             2,     0.7698395, , 
          2.2,     0.6887586, ,           2.2,     0.6602939, ,           2.2,     0.7662004, , 
          2.4,     0.6875194, ,           2.4,       0.65968, ,           2.4,     0.7632644, , 
          2.6,     0.6865482, ,           2.6,     0.6592771, ,           2.6,     0.7608025, , 
          2.8,     0.6858433, ,           2.8,      0.659084, ,           2.8,     0.7587786, , 
            3,     0.6852875, ,             3,      0.659014, ,             3,     0.7569584, , 
          3.2,     0.6848955, ,           3.2,     0.6590786, ,           3.2,     0.7553821, , 
          3.4,     0.6847006, ,           3.4,     0.6593179, ,           3.4,     0.7541376, , 
          3.6,      0.684733, ,           3.6,     0.6597502, ,           3.6,     0.7533289, , 
          3.8,     0.6849302, ,           3.8,     0.6603163, ,           3.8,     0.7527847, , 
            4,     0.6852902, ,             4,     0.6610132, ,             4,      0.752497, , 
          4.2,     0.6857677, ,           4.2,     0.6618071, ,           4.2,       0.75239, , 
          4.4,     0.6863239, ,           4.4,      0.662667, ,           4.4,      0.752389, , 
          4.6,     0.6870617, ,           4.6,     0.6636515, ,           4.6,     0.7523879, , 
          4.8,     0.6879105, ,           4.8,     0.6647246, ,           4.8,     0.7529563, , 
            5,     0.6888798, ,             5,     0.6658996, ,             5,     0.7538357, , 
          5.2,     0.6899182, ,           5.2,     0.6671377, ,           5.2,     0.7549608, , 
          5.4,     0.6910826, ,           5.4,     0.6684845, ,           5.4,     0.7564476, , 
          5.6,      0.692316, ,           5.6,     0.6698858, ,           5.6,      0.758377, , 
          5.8,     0.6937379, ,           5.8,     0.6713899, ,           5.8,     0.7607516, , 
            6,     0.6952036, ,             6,     0.6729364, ,             6,     0.7638631, , 
          6.2,     0.6967388, ,           6.2,     0.6745433, ,           6.2,      0.781129, , 
          6.4,     0.6983135, ,           6.4,     0.6761872, ,           6.4,     0.7859031, , 
          6.6,     0.6999492, ,           6.6,     0.6778859, ,           6.6,     0.7956956, , 
          6.8,     0.7017778, ,           6.8,     0.6796784, , , , , 
            7,     0.7038577, ,             7,     0.6815697, , , , , 
          7.2,     0.7059796, ,           7.2,     0.6835017, , , , , 
          7.4,     0.7081474, ,           7.4,     0.6854833, , , , , 
          7.6,     0.7103541, ,           7.6,     0.6875159, , , , , 
          7.8,     0.7125909, ,           7.8,     0.6895847, , , , , 

