Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
, , , , , , , , , , , , , , , , , ,           5.6,      1.428097, ,           5.6,      1.373132, ,           5.6,      1.293456, , 
, , , , , , , , , , , , , , , , , ,           5.8,      1.428173, ,           5.8,      1.372955, ,           5.8,      1.294107, , 
, , , , , , , , , , , , , , , , , ,             6,      1.428686, ,             6,      1.373109, ,             6,      1.295013, , 
, , , , , , , , , , , , , , , , , ,           6.2,      1.429862, ,           6.2,      1.373954, ,           6.2,      1.296149, , 
, , , , , , , , , , , , , , , , , ,           6.4,      1.431301, ,           6.4,      1.374701, ,           6.4,      1.297495, , 
, , , , , , , , , , , , , , , , , ,           6.6,       1.43326, ,           6.6,        1.3757, ,           6.6,      1.299043, , 
, , , , , , , , , , , , , , , , , ,           6.8,      1.435889, ,           6.8,      1.377067, ,           6.8,      1.300787, , 
, , , , , , , , , , , , , , , , , ,             7,      1.439411, ,             7,      1.379042, ,             7,      1.302724, , 
, , , , , , , , , , , , , , , , , ,           7.2,      1.443995, ,           7.2,      1.381367, ,           7.2,      1.304834, , 
, , , , , , , , , , , , , , , , , ,           7.4,      1.451078, ,           7.4,      1.384422, ,           7.4,      1.307127, , 

