Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.9330998, ,            -1,     0.8740174, ,            -1,     0.8605442, ,            -1,      1.236606, ,            -1,      1.086716, , 
         -0.8,     0.9099149, ,          -0.8,     0.8528626, ,          -0.8,     0.8397584, ,          -0.8,      1.200838, ,          -0.8,      1.058037, , 
         -0.6,     0.8900321, ,          -0.6,     0.8349242, ,          -0.6,     0.8222725, ,          -0.6,      1.168671, ,          -0.6,      1.032396, , 
         -0.4,     0.8729364, ,          -0.4,     0.8194453, ,          -0.4,     0.8073669, ,          -0.4,       1.13967, ,          -0.4,      1.009375, , 
         -0.2,     0.8579001, ,          -0.2,     0.8062184, ,          -0.2,     0.7944239, ,          -0.2,      1.113474, ,          -0.2,     0.9886434, , 
            0,     0.8445164, ,             0,     0.7948436, ,             0,     0.7834434, ,             0,      1.089783, ,             0,     0.9699463, , 
          0.2,      0.832543, ,           0.2,     0.7847983, ,           0.2,     0.7738251, ,           0.2,      1.068327, ,           0.2,     0.9530578, , 
          0.4,     0.8218134, ,           0.4,     0.7758679, ,           0.4,     0.7653063, ,           0.4,      1.048873, ,           0.4,     0.9377895, , 
          0.6,     0.8121887, ,           0.6,     0.7679126, ,           0.6,     0.7577367, ,           0.6,      1.031219, ,           0.6,      0.923972, , 
          0.8,     0.8035588, ,           0.8,     0.7608319, ,           0.8,     0.7510083, ,           0.8,      1.015227, ,           0.8,     0.9114632, , 
            1,     0.7958231, ,             1,     0.7545302, ,             1,     0.7450368, ,             1,      1.000812, ,             1,     0.9001424, , 
          1.2,     0.7889049, ,           1.2,     0.7489398, ,           1.2,     0.7397526, ,           1.2,     0.9877643, ,           1.2,     0.8899074, , 
          1.4,     0.7827208, ,           1.4,     0.7439921, ,           1.4,      0.735085, ,           1.4,     0.9759096, ,           1.4,     0.8806512, , 
          1.6,     0.7772143, ,           1.6,     0.7396341, ,           1.6,      0.730987, ,           1.6,     0.9651618, ,           1.6,     0.8722955, , 
          1.8,     0.7723234, ,           1.8,     0.7358039, ,           1.8,     0.7274027, ,           1.8,     0.9554168, ,           1.8,     0.8647589, , 
            2,     0.7679958, ,             2,     0.7324616, ,             2,     0.7242928, ,             2,     0.9466044, ,             2,     0.8579762, , 
          2.2,     0.7641831, ,           2.2,     0.7295707, ,           2.2,     0.7216127, ,           2.2,     0.9386478, ,           2.2,     0.8518799, , 
          2.4,     0.7608394, ,           2.4,     0.7270919, ,           2.4,     0.7193313, ,           2.4,     0.9314744, ,           2.4,     0.8464106, , 
          2.6,     0.7579337, ,           2.6,     0.7249929, ,           2.6,     0.7174209, ,           2.6,     0.9250532, ,           2.6,     0.8415324, , 
          2.8,     0.7554283, ,           2.8,     0.7232405, ,           2.8,     0.7158626, ,           2.8,     0.9193017, ,           2.8,     0.8371963, , 
            3,     0.7532967, ,             3,     0.7218131, ,             3,     0.7145993, ,             3,     0.9142102, ,             3,     0.8333667, , 
          3.2,     0.7515035, ,           3.2,     0.7206915, ,           3.2,      0.713623, ,           3.2,     0.9097222, ,           3.2,     0.8300052, , 
          3.4,     0.7500453, ,           3.4,     0.7198386, ,           3.4,     0.7129143, ,           3.4,     0.9058091, ,           3.4,     0.8270949, , 
          3.6,     0.7488862, ,           3.6,     0.7192479, ,           3.6,     0.7124487, ,           3.6,     0.9024484, ,           3.6,     0.8246018, , 
          3.8,     0.7480111, ,           3.8,     0.7188983, ,           3.8,     0.7122149, ,           3.8,      0.899629, ,           3.8,     0.8225015, , 
            4,     0.7473974, ,             4,     0.7187686, ,             4,     0.7121985, ,             4,     0.8897884, ,             4,     0.8207679, , 
          4.2,     0.7470332, ,           4.2,     0.7188558, ,           4.2,     0.7123862, ,           4.2,     0.8877905, ,           4.2,     0.8193851, , 
          4.4,     0.7469026, ,           4.4,     0.7191374, ,           4.4,     0.7127618, ,           4.4,     0.8862154, ,           4.4,      0.818332, , 
          4.6,      0.746995, ,           4.6,     0.7196042, ,           4.6,     0.7133191, ,           4.6,     0.8850708, ,           4.6,     0.8175988, , 
          4.8,     0.7472993, ,           4.8,     0.7202474, ,           4.8,     0.7140445, ,           4.8,     0.8843406, ,           4.8,     0.8171722, , 
            5,     0.7478098, ,             5,     0.7210642, ,             5,     0.7149348, ,             5,     0.8840676, ,             5,     0.8170494, , 
          5.2,     0.7485154, ,           5.2,     0.7245906, ,           5.2,     0.7187759, ,           5.2,     0.8842341, ,           5.2,     0.8174775, , 
          5.4,       0.74942, ,           5.4,     0.7257424, ,           5.4,     0.7199878, ,           5.4,     0.8848735, ,           5.4,      0.817902, , 
          5.6,     0.7505244, ,           5.6,     0.7270731, ,           5.6,     0.7213728, ,           5.6,     0.8860627, ,           5.6,     0.8186173, , 
          5.8,       0.75184, ,           5.8,     0.7285987, ,           5.8,     0.7229499, ,           5.8,     0.8878416, ,           5.8,     0.8198504, , 
            6,     0.7533852, ,             6,     0.7303474, ,             6,     0.7247506, ,             6,     0.8902994, ,             6,     0.8214624, , 
          6.2,     0.7551819, ,           6.2,     0.7323578, ,           6.2,     0.7268164, ,           6.2,     0.8936055, ,           6.2,      0.823495, , 
          6.4,     0.7572761, ,           6.4,     0.7346623, ,           6.4,     0.7291806, ,           6.4,       0.89799, ,           6.4,     0.8260034, , 
          6.6,      0.759699, ,           6.6,     0.7372704, ,           6.6,     0.7318417, ,           6.6,     0.9038868, ,           6.6,     0.8290185, , 
          6.8,     0.7664905, , , , , , , , , , ,           6.8,     0.8332139, , 
            7,     0.7696176, , , , , , , , , , ,             7,     0.8373061, , 
          7.2,     0.7776191, , , , , , , , , , ,           7.2,     0.8419816, , 
          7.4,     0.7813961, , , , , , , , , , , , , , 
          7.6,     0.7855965, , , , , , , , , , , , , , 
          7.8,     0.7918728, , , , , , , , , , , , , , 

