Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.8793818, ,            -1,      0.821899, ,            -1,      1.029226, , 
         -0.8,     0.8580409, ,          -0.8,     0.8023759, ,          -0.8,      1.001794, , 
         -0.6,     0.8397418, ,          -0.6,     0.7856681, ,          -0.6,      0.977197, , 
         -0.4,     0.8236192, ,          -0.4,     0.7715528, ,          -0.4,     0.9550746, , 
         -0.2,     0.8092455, ,          -0.2,      0.759319, ,          -0.2,      0.935133, , 
            0,     0.7963738, ,             0,     0.7484746, ,             0,     0.9171389, , 
          0.2,     0.7848215, ,           0.2,     0.7388011, ,           0.2,     0.9008722, , 
          0.4,     0.7744457, ,           0.4,     0.7301611, ,           0.4,     0.8861531, , 
          0.6,     0.7651218, ,           0.6,     0.7224403, ,           0.6,     0.8728238, , 
          0.8,     0.7567441, ,           0.8,     0.7155455, ,           0.8,     0.8607554, , 
            1,     0.7492324, ,             1,     0.7094012, ,             1,      0.849838, , 
          1.2,     0.7424966, ,           1.2,     0.7039279, ,           1.2,     0.8399522, , 
          1.4,     0.7364722, ,           1.4,     0.6990743, ,           1.4,     0.8310164, , 
          1.6,     0.7310934, ,           1.6,     0.6947845, ,           1.6,     0.8229383, , 
          1.8,     0.7263034, ,           1.8,     0.6910088, ,           1.8,     0.8156484, , 
            2,     0.7220543, ,             2,     0.6877038, ,             2,     0.8090778, , 
          2.2,     0.7182982, ,           2.2,     0.6848277, ,           2.2,     0.8031634, , 
          2.4,     0.7149917, ,           2.4,     0.6823445, ,           2.4,     0.7978647, , 
          2.6,     0.7121165, ,           2.6,     0.6802254, ,           2.6,     0.7931352, , 
          2.8,     0.7096281, ,           2.8,     0.6784425, ,           2.8,     0.7889271, , 
            3,     0.7075032, ,             3,     0.6769828, ,             3,     0.7852127, , 
          3.2,     0.7057125, ,           3.2,     0.6758099, ,           3.2,     0.7819634, , 
          3.4,     0.7042364, ,           3.4,     0.6749067, ,           3.4,     0.7791511, , 
          3.6,     0.7030533, ,           3.6,      0.674248, ,           3.6,     0.7767435, , 
          3.8,     0.7021426, ,           3.8,     0.6738261, ,           3.8,     0.7747171, , 
            4,     0.7014901, ,             4,     0.6736191, ,             4,     0.7730519, , 
          4.2,     0.7010807, ,           4.2,      0.673615, ,           4.2,     0.7717321, , 
          4.4,     0.7009003, ,           4.4,     0.6738038, ,           4.4,     0.7707387, , 
          4.6,     0.7009439, ,           4.6,     0.6741796, ,           4.6,     0.7700702, , 
          4.8,     0.7011978, ,           4.8,     0.6747328, ,           4.8,     0.7697124, , 
            5,     0.7016587, ,             5,     0.6779621, ,             5,     0.7699161, , 
          5.2,     0.7023244, ,           5.2,     0.6788668, ,           5.2,     0.7701199, , 
          5.4,     0.7031975, ,           5.4,      0.679958, ,           5.4,     0.7706597, , 
          5.6,     0.7042993, ,           5.6,     0.6812591, ,           5.6,     0.7717242, , 
          5.8,     0.7056416, ,           5.8,     0.6828001, ,           5.8,     0.7731857, , 
            6,     0.7072521, ,             6,     0.6846163, ,             6,     0.7750886, , 
          6.2,      0.709172, ,           6.2,     0.6867318, ,           6.2,     0.7774807, , 
          6.4,     0.7154244, ,           6.4,      0.692142, ,           6.4,     0.7810886, , 
          6.6,     0.7180748, , , , ,           6.6,     0.7846017, , 
          6.8,     0.7256667, , , , ,           6.8,     0.7886546, , 
            7,     0.7290387, , , , ,             7,     0.7934031, , 
          7.2,     0.7328163, , , , , , , , 
          7.4,     0.7385719, , , , , , , , 
          7.6,     0.7450017, , , , , , , , 

