Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      2.261585, ,            -1,      2.140095, ,            -1,      2.473357, , 
         -0.8,      2.181338, ,          -0.8,      2.067276, ,          -0.8,      2.390875, , 
         -0.6,      2.110874, ,          -0.6,      1.998998, ,          -0.6,      2.317283, , 
         -0.4,      2.048197, ,          -0.4,      1.940618, ,          -0.4,       2.25159, , 
         -0.2,      1.992705, ,          -0.2,      1.889399, ,          -0.2,       2.19286, , 
            0,      1.944046, ,             0,      1.847921, ,             0,      2.140404, , 
          0.2,      1.901442, ,           0.2,      1.811032, ,           0.2,      2.093684, , 
          0.4,      1.864065, ,           0.4,      1.777674, ,           0.4,      2.051942, , 
          0.6,      1.830893, ,           0.6,      1.748291, ,           0.6,      2.014613, , 
          0.8,      1.800808, ,           0.8,      1.721597, ,           0.8,      1.981163, , 
            1,      1.774174, ,             1,      1.697778, ,             1,      1.951262, , 
          1.2,      1.751056, ,           1.2,      1.676703, ,           1.2,      1.924631, , 
          1.4,      1.730676, ,           1.4,      1.658352, ,           1.4,      1.900823, , 
          1.6,      1.712753, ,           1.6,      1.642814, ,           1.6,      1.879446, , 
          1.8,       1.69677, ,           1.8,      1.629642, ,           1.8,      1.860271, , 
            2,      1.682777, ,             2,         1.618, ,             2,      1.843028, , 
          2.2,      1.670859, ,           2.2,      1.607445, ,           2.2,      1.827536, , 
          2.4,      1.660526, ,           2.4,      1.598285, ,           2.4,      1.813648, , 
          2.6,      1.651639, ,           2.6,      1.590981, ,           2.6,        1.8012, , 
          2.8,      1.643793, ,           2.8,      1.584915, ,           2.8,      1.790005, , 
            3,      1.636959, ,             3,      1.579723, ,             3,      1.779956, , 
          3.2,      1.631057, ,           3.2,      1.575432, ,           3.2,      1.770969, , 
          3.4,      1.626053, ,           3.4,       1.57192, ,           3.4,      1.763002, , 
          3.6,      1.621936, ,           3.6,       1.56901, ,           3.6,      1.755953, , 
          3.8,      1.618552, ,           3.8,      1.566712, ,           3.8,      1.749742, , 
            4,      1.615811, ,             4,      1.565101, ,             4,      1.744295, , 
          4.2,      1.613617, ,           4.2,      1.564164, ,           4.2,      1.739537, , 
          4.4,      1.611929, ,           4.4,      1.563777, ,           4.4,       1.73542, , 
          4.6,      1.610751, ,           4.6,      1.563828, ,           4.6,      1.731892, , 
          4.8,      1.610104, ,           4.8,      1.564178, ,           4.8,      1.728914, , 
            5,      1.609906, ,             5,      1.564834, ,             5,      1.726439, , 
          5.2,       1.61012, ,           5.2,      1.565788, ,           5.2,      1.724439, , 
          5.4,      1.610694, ,           5.4,      1.567163, ,           5.4,      1.722884, , 
          5.6,      1.611599, ,           5.6,      1.568862, ,           5.6,      1.721751, , 
          5.8,      1.612806, ,           5.8,      1.570847, ,           5.8,      1.721004, , 
            6,      1.614292, ,             6,      1.573073, ,             6,      1.720621, , 
          6.2,      1.616039, ,           6.2,       1.57553, ,           6.2,      1.720574, , 
          6.4,      1.618025, ,           6.4,      1.578205, ,           6.4,      1.720847, , 
          6.6,      1.620238, ,           6.6,      1.581061, ,           6.6,      1.721423, , 
          6.8,      1.622666, ,           6.8,      1.584103, ,           6.8,      1.722292, , 
            7,      1.625289, ,             7,      1.587316, ,             7,      1.723428, , 
          7.2,      1.628099, ,           7.2,      1.590693, ,           7.2,      1.724819, , 
          7.4,      1.631082, ,           7.4,      1.594225, ,           7.4,      1.726448, , 
          7.6,      1.634235, ,           7.6,      1.597903, ,           7.6,      1.728305, , 
          7.8,      1.637541, ,           7.8,      1.601711, ,           7.8,      1.730379, , 
            8,      1.640996, ,             8,      1.605644, ,             8,      1.732664, , 

