Alpha,T1-15.8 m/s-VLM2, , 
           -1,      2.551684, , 
         -0.8,      2.460542, , 
         -0.6,      2.378345, , 
         -0.4,      2.303997, , 
         -0.2,       2.23867, , 
            0,      2.181091, , 
          0.2,      2.128994, , 
          0.4,      2.082512, , 
          0.6,       2.04172, , 
          0.8,      2.005541, , 
            1,       1.97374, , 
          1.2,      1.945103, , 
          1.4,      1.919152, , 
          1.6,      1.896121, , 
          1.8,      1.876307, , 
            2,      1.858783, , 
          2.2,      1.843198, , 
          2.4,      1.829424, , 
          2.6,      1.817363, , 
          2.8,      1.806932, , 
            3,      1.798003, , 
          3.2,       1.79026, , 
          3.4,      1.783541, , 
          3.6,      1.777922, , 
          3.8,      1.773187, , 
            4,      1.769077, , 
          4.2,      1.765657, , 
          4.4,      1.762893, , 
          4.6,      1.760849, , 
          4.8,      1.759382, , 
            5,       1.75841, , 
          5.2,      1.757899, , 
          5.4,      1.757782, , 
          5.6,      1.758037, , 
          5.8,      1.758676, , 
            6,      1.759688, , 
          6.2,      1.761057, , 
          6.4,      1.762748, , 
          6.6,      1.764723, , 
          6.8,      1.766949, , 
            7,      1.769412, , 
          7.2,      1.772088, , 
          7.4,      1.774972, , 
          7.6,       1.77804, , 
          7.8,      1.781288, , 
            8,      1.784705, , 

