Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5956442, ,            -1,     0.5956442, ,            -1,     0.5956442, ,            -1,     0.5956442, ,            -1,     0.5956442, , 
         -0.8,     0.5956314, ,          -0.8,     0.5956314, ,          -0.8,     0.5956314, ,          -0.8,     0.5956314, ,          -0.8,     0.5956314, , 
         -0.6,     0.5956048, ,          -0.6,     0.5956048, ,          -0.6,     0.5956048, ,          -0.6,     0.5956048, ,          -0.6,     0.5956048, , 
         -0.4,     0.5955655, ,          -0.4,     0.5955655, ,          -0.4,     0.5955655, ,          -0.4,     0.5955655, ,          -0.4,     0.5955655, , 
         -0.2,     0.5955147, ,          -0.2,     0.5955147, ,          -0.2,     0.5955147, ,          -0.2,     0.5955147, ,          -0.2,     0.5955147, , 
            0,     0.5954533, ,             0,     0.5954533, ,             0,     0.5954533, ,             0,     0.5954533, ,             0,     0.5954533, , 
          0.2,     0.5953822, ,           0.2,     0.5953822, ,           0.2,     0.5953822, ,           0.2,     0.5953822, ,           0.2,     0.5953822, , 
          0.4,      0.595302, ,           0.4,      0.595302, ,           0.4,      0.595302, ,           0.4,      0.595302, ,           0.4,      0.595302, , 
          0.6,     0.5952135, ,           0.6,     0.5952135, ,           0.6,     0.5952135, ,           0.6,     0.5952135, ,           0.6,     0.5952135, , 
          0.8,     0.5951172, ,           0.8,     0.5951172, ,           0.8,     0.5951172, ,           0.8,     0.5951172, ,           0.8,     0.5951172, , 
            1,     0.5950136, ,             1,     0.5950136, ,             1,     0.5950136, ,             1,     0.5950136, ,             1,     0.5950136, , 
          1.2,     0.5949032, ,           1.2,     0.5949032, ,           1.2,     0.5949032, ,           1.2,     0.5949032, ,           1.2,     0.5949032, , 
          1.4,     0.5947864, ,           1.4,     0.5947864, ,           1.4,     0.5947864, ,           1.4,     0.5947864, ,           1.4,     0.5947864, , 
          1.6,     0.5946635, ,           1.6,     0.5946635, ,           1.6,     0.5946635, ,           1.6,     0.5946635, ,           1.6,     0.5946635, , 
          1.8,      0.594535, ,           1.8,      0.594535, ,           1.8,      0.594535, ,           1.8,      0.594535, ,           1.8,      0.594535, , 
            2,     0.5944011, ,             2,     0.5944011, ,             2,     0.5944011, ,             2,     0.5944011, ,             2,     0.5944011, , 
          2.2,     0.5942621, ,           2.2,     0.5942621, ,           2.2,     0.5942621, ,           2.2,     0.5942621, ,           2.2,     0.5942621, , 
          2.4,     0.5941182, ,           2.4,     0.5941182, ,           2.4,     0.5941182, ,           2.4,     0.5941182, ,           2.4,     0.5941182, , 
          2.6,     0.5939698, ,           2.6,     0.5939698, ,           2.6,     0.5939698, ,           2.6,     0.5939698, ,           2.6,     0.5939698, , 
          2.8,     0.5938168, ,           2.8,     0.5938168, ,           2.8,     0.5938168, ,           2.8,     0.5938168, ,           2.8,     0.5938168, , 
            3,     0.5936597, ,             3,     0.5936597, ,             3,     0.5936597, ,             3,     0.5936597, ,             3,     0.5936597, , 
          3.2,     0.5934985, ,           3.2,     0.5934985, ,           3.2,     0.5934985, ,           3.2,     0.5934985, ,           3.2,     0.5934985, , 
          3.4,     0.5933335, ,           3.4,     0.5933335, ,           3.4,     0.5933335, ,           3.4,     0.5933335, ,           3.4,     0.5933335, , 
          3.6,     0.5931647, ,           3.6,     0.5931647, ,           3.6,     0.5931647, ,           3.6,     0.5931647, ,           3.6,     0.5931647, , 
          3.8,     0.5929923, ,           3.8,     0.5929923, ,           3.8,     0.5929923, ,           3.8,     0.5929923, ,           3.8,     0.5929923, , 
            4,     0.5928164, ,             4,     0.5928164, ,             4,     0.5928164, ,             4,     0.5928164, ,             4,     0.5928164, , 
          4.2,     0.5926372, ,           4.2,     0.5926372, ,           4.2,     0.5926372, ,           4.2,     0.5926372, ,           4.2,     0.5926372, , 
          4.4,     0.5924548, ,           4.4,     0.5924548, ,           4.4,     0.5924548, ,           4.4,     0.5924548, ,           4.4,     0.5924548, , 
          4.6,     0.5922692, ,           4.6,     0.5922692, ,           4.6,     0.5922692, ,           4.6,     0.5922692, ,           4.6,     0.5922692, , 
          4.8,     0.5920807, ,           4.8,     0.5920807, ,           4.8,     0.5920807, ,           4.8,     0.5920807, ,           4.8,     0.5920807, , 
            5,     0.5918892, ,             5,     0.5918892, ,             5,     0.5918892, ,             5,     0.5918892, ,             5,     0.5918892, , 
          5.2,     0.5916948, ,           5.2,     0.5916948, ,           5.2,     0.5916948, ,           5.2,     0.5916948, ,           5.2,     0.5916948, , 
          5.4,     0.5914978, ,           5.4,     0.5914978, ,           5.4,     0.5914978, ,           5.4,     0.5914978, ,           5.4,     0.5914978, , 
          5.6,      0.591298, ,           5.6,      0.591298, ,           5.6,      0.591298, ,           5.6,      0.591298, ,           5.6,      0.591298, , 
          5.8,     0.5910956, ,           5.8,     0.5910956, ,           5.8,     0.5910956, ,           5.8,     0.5910956, ,           5.8,     0.5910956, , 
            6,     0.5908907, ,             6,     0.5908907, ,             6,     0.5908907, ,             6,     0.5908907, ,             6,     0.5908907, , 
          6.2,     0.5906834, ,           6.2,     0.5906834, ,           6.2,     0.5906834, ,           6.2,     0.5906834, ,           6.2,     0.5906834, , 
          6.4,     0.5904736, ,           6.4,     0.5904736, ,           6.4,     0.5904736, ,           6.4,     0.5904736, ,           6.4,     0.5904736, , 
          6.6,     0.5902616, ,           6.6,     0.5902616, ,           6.6,     0.5902616, ,           6.6,     0.5902616, ,           6.6,     0.5902616, , 
          6.8,     0.5900472, ,           6.8,     0.5900472, ,           6.8,     0.5900472, ,           6.8,     0.5900472, ,           6.8,     0.5900472, , 
            7,     0.5898307, ,             7,     0.5898307, ,             7,     0.5898307, ,             7,     0.5898307, ,             7,     0.5898307, , 
          7.2,      0.589612, ,           7.2,      0.589612, ,           7.2,      0.589612, ,           7.2,      0.589612, ,           7.2,      0.589612, , 
          7.4,     0.5893911, ,           7.4,     0.5893911, ,           7.4,     0.5893911, ,           7.4,     0.5893911, ,           7.4,     0.5893911, , 
          7.6,     0.5891683, ,           7.6,     0.5891683, ,           7.6,     0.5891683, ,           7.6,     0.5891683, ,           7.6,     0.5891683, , 
          7.8,     0.5889434, ,           7.8,     0.5889434, ,           7.8,     0.5889434, ,           7.8,     0.5889434, ,           7.8,     0.5889434, , 
