Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6555731, ,            -1,     0.6555731, ,            -1,     0.6555731, ,            -1,     0.6555731, ,            -1,     0.6555731, , 
         -0.8,     0.6557859, ,          -0.8,     0.6557859, ,          -0.8,     0.6557859, ,          -0.8,     0.6557859, ,          -0.8,     0.6557859, , 
         -0.6,     0.6559759, ,          -0.6,     0.6559759, ,          -0.6,     0.6559759, ,          -0.6,     0.6559759, ,          -0.6,     0.6559759, , 
         -0.4,     0.6561454, ,          -0.4,     0.6561454, ,          -0.4,     0.6561454, ,          -0.4,     0.6561454, ,          -0.4,     0.6561454, , 
         -0.2,     0.6562966, ,          -0.2,     0.6562966, ,          -0.2,     0.6562966, ,          -0.2,     0.6562966, ,          -0.2,     0.6562966, , 
            0,     0.6564315, ,             0,     0.6564315, ,             0,     0.6564315, ,             0,     0.6564315, ,             0,     0.6564315, , 
          0.2,     0.6565517, ,           0.2,     0.6565517, ,           0.2,     0.6565517, ,           0.2,     0.6565517, ,           0.2,     0.6565517, , 
          0.4,     0.6566587, ,           0.4,     0.6566587, ,           0.4,     0.6566587, ,           0.4,     0.6566587, ,           0.4,     0.6566587, , 
          0.6,     0.6567538, ,           0.6,     0.6567538, ,           0.6,     0.6567538, ,           0.6,     0.6567538, ,           0.6,     0.6567538, , 
          0.8,     0.6568381, ,           0.8,     0.6568381, ,           0.8,     0.6568381, ,           0.8,     0.6568381, ,           0.8,     0.6568381, , 
            1,     0.6569128, ,             1,     0.6569128, ,             1,     0.6569128, ,             1,     0.6569128, ,             1,     0.6569128, , 
          1.2,     0.6569786, ,           1.2,     0.6569786, ,           1.2,     0.6569786, ,           1.2,     0.6569786, ,           1.2,     0.6569786, , 
          1.4,     0.6570366, ,           1.4,     0.6570366, ,           1.4,     0.6570366, ,           1.4,     0.6570366, ,           1.4,     0.6570366, , 
          1.6,     0.6570873, ,           1.6,     0.6570873, ,           1.6,     0.6570873, ,           1.6,     0.6570873, ,           1.6,     0.6570873, , 
          1.8,     0.6571314, ,           1.8,     0.6571314, ,           1.8,     0.6571314, ,           1.8,     0.6571314, ,           1.8,     0.6571314, , 
            2,     0.6571697, ,             2,     0.6571697, ,             2,     0.6571697, ,             2,     0.6571697, ,             2,     0.6571697, , 
          2.2,     0.6572026, ,           2.2,     0.6572026, ,           2.2,     0.6572026, ,           2.2,     0.6572026, ,           2.2,     0.6572026, , 
          2.4,     0.6572306, ,           2.4,     0.6572306, ,           2.4,     0.6572306, ,           2.4,     0.6572306, ,           2.4,     0.6572306, , 
          2.6,     0.6572543, ,           2.6,     0.6572543, ,           2.6,     0.6572543, ,           2.6,     0.6572543, ,           2.6,     0.6572543, , 
          2.8,     0.6572739, ,           2.8,     0.6572739, ,           2.8,     0.6572739, ,           2.8,     0.6572739, ,           2.8,     0.6572739, , 
            3,     0.6572899, ,             3,     0.6572899, ,             3,     0.6572899, ,             3,     0.6572899, ,             3,     0.6572899, , 
          3.2,     0.6573027, ,           3.2,     0.6573027, ,           3.2,     0.6573027, ,           3.2,     0.6573027, ,           3.2,     0.6573027, , 
          3.4,     0.6573126, ,           3.4,     0.6573126, ,           3.4,     0.6573126, ,           3.4,     0.6573126, ,           3.4,     0.6573126, , 
          3.6,     0.6573198, ,           3.6,     0.6573198, ,           3.6,     0.6573198, ,           3.6,     0.6573198, ,           3.6,     0.6573198, , 
          3.8,     0.6573247, ,           3.8,     0.6573247, ,           3.8,     0.6573247, ,           3.8,     0.6573247, ,           3.8,     0.6573247, , 
            4,     0.6573275, ,             4,     0.6573275, ,             4,     0.6573275, ,             4,     0.6573275, ,             4,     0.6573275, , 
          4.2,     0.6573284, ,           4.2,     0.6573284, ,           4.2,     0.6573284, ,           4.2,     0.6573284, ,           4.2,     0.6573284, , 
          4.4,     0.6573276, ,           4.4,     0.6573276, ,           4.4,     0.6573276, ,           4.4,     0.6573276, ,           4.4,     0.6573276, , 
          4.6,     0.6573255, ,           4.6,     0.6573255, ,           4.6,     0.6573255, ,           4.6,     0.6573255, ,           4.6,     0.6573255, , 
          4.8,     0.6573221, ,           4.8,     0.6573221, ,           4.8,     0.6573221, ,           4.8,     0.6573221, ,           4.8,     0.6573221, , 
            5,     0.6573176, ,             5,     0.6573176, ,             5,     0.6573176, ,             5,     0.6573176, ,             5,     0.6573176, , 
          5.2,     0.6573122, ,           5.2,     0.6573122, ,           5.2,     0.6573122, ,           5.2,     0.6573122, ,           5.2,     0.6573122, , 
          5.4,      0.657306, ,           5.4,      0.657306, ,           5.4,      0.657306, ,           5.4,      0.657306, ,           5.4,      0.657306, , 

