Alpha,T1-15.8 m/s-VLM2, , 
           -1,      15.82295, , 
         -0.8,      16.00065, , 
         -0.6,      16.14653, , 
         -0.4,      16.26381, , 
         -0.2,      16.35577, , 
            0,      16.42605, , 
          0.2,      16.47531, , 
          0.4,      16.50407, , 
          0.6,      16.51536, , 
          0.8,       16.5116, , 
            1,      16.49427, , 
          1.2,      16.46481, , 
          1.4,      16.42409, , 
          1.6,      16.37266, , 
          1.8,      16.31153, , 
            2,      16.24215, , 
          2.2,      16.16555, , 
          2.4,      16.08249, , 
          2.6,      15.99375, , 
          2.8,      15.89978, , 
            3,      15.80073, , 
          3.2,      15.69751, , 
          3.4,      15.59073, , 
          3.6,      15.48079, , 
          3.8,      15.36828, , 
            4,      15.25347, , 
          4.2,      15.13672, , 
          4.4,      15.01839, , 
          4.6,      14.89869, , 
          4.8,      14.77786, , 
            5,      14.65606, , 
          5.2,      14.53337, , 
          5.4,      14.40978, , 
          5.6,      14.28548, , 
          5.8,      14.16056, , 

