Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6609868, ,            -1,     0.6609868, ,            -1,     0.6609868, , 
         -0.8,     0.6612241, ,          -0.8,     0.6612241, ,          -0.8,     0.6612241, , 
         -0.6,     0.6614376, ,          -0.6,     0.6614376, ,          -0.6,     0.6614376, , 
         -0.4,     0.6616299, ,          -0.4,     0.6616299, ,          -0.4,     0.6616299, , 
         -0.2,     0.6618034, ,          -0.2,     0.6618034, ,          -0.2,     0.6618034, , 
            0,     0.6619599, ,             0,     0.6619599, ,             0,     0.6619599, , 
          0.2,     0.6621013, ,           0.2,     0.6621013, ,           0.2,     0.6621013, , 
          0.4,     0.6622292, ,           0.4,     0.6622292, ,           0.4,     0.6622292, , 
          0.6,     0.6623448, ,           0.6,     0.6623448, ,           0.6,     0.6623448, , 
          0.8,     0.6624494, ,           0.8,     0.6624494, ,           0.8,     0.6624494, , 
            1,     0.6625441, ,             1,     0.6625441, ,             1,     0.6625441, , 
          1.2,     0.6626299, ,           1.2,     0.6626299, ,           1.2,     0.6626299, , 
          1.4,     0.6627075, ,           1.4,     0.6627075, ,           1.4,     0.6627075, , 
          1.6,     0.6627779, ,           1.6,     0.6627779, ,           1.6,     0.6627779, , 
          1.8,     0.6628418, ,           1.8,     0.6628418, ,           1.8,     0.6628418, , 
            2,     0.6628996, ,             2,     0.6628996, ,             2,     0.6628996, , 
          2.2,     0.6629522, ,           2.2,     0.6629522, ,           2.2,     0.6629522, , 
          2.4,     0.6629998, ,           2.4,     0.6629998, ,           2.4,     0.6629998, , 
          2.6,     0.6630432, ,           2.6,     0.6630432, ,           2.6,     0.6630432, , 
          2.8,     0.6630826, ,           2.8,     0.6630826, ,           2.8,     0.6630826, , 
            3,     0.6631185, ,             3,     0.6631185, ,             3,     0.6631185, , 
          3.2,     0.6631513, ,           3.2,     0.6631513, ,           3.2,     0.6631513, , 
          3.4,     0.6631813, ,           3.4,     0.6631813, ,           3.4,     0.6631813, , 
          3.6,     0.6632088, ,           3.6,     0.6632088, ,           3.6,     0.6632088, , 
          3.8,     0.6632342, ,           3.8,     0.6632342, ,           3.8,     0.6632342, , 
            4,     0.6632576, ,             4,     0.6632576, ,             4,     0.6632576, , 
          4.2,     0.6632793, ,           4.2,     0.6632793, ,           4.2,     0.6632793, , 
          4.4,     0.6632996, ,           4.4,     0.6632996, ,           4.4,     0.6632996, , 
          4.6,     0.6633186, ,           4.6,     0.6633186, ,           4.6,     0.6633186, , 
          4.8,     0.6633366, ,           4.8,     0.6633366, ,           4.8,     0.6633366, , 
            5,     0.6633538, ,             5,     0.6633538, ,             5,     0.6633538, , 
          5.2,     0.6633703, ,           5.2,     0.6633703, ,           5.2,     0.6633703, , 

