Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.219539, ,            -1,      5.932604, ,            -1,      6.845401, , 
         -0.8,       6.10222, ,          -0.8,      5.825322, ,          -0.8,      6.726965, , 
         -0.6,      6.001718, ,          -0.6,      5.733443, ,          -0.6,      6.626085, , 
         -0.4,      5.916016, ,          -0.4,      5.655673, ,          -0.4,      6.540786, , 
         -0.2,       5.84316, ,          -0.2,      5.590684, ,          -0.2,      6.468639, , 
            0,       5.78167, ,             0,      5.534964, ,             0,      6.407767, , 
          0.2,      5.731838, ,           0.2,      5.488716, ,           0.2,      6.356891, , 
          0.4,      5.693453, ,           0.4,      5.450931, ,           0.4,      6.314823, , 
          0.6,      5.664939, ,           0.6,       5.42243, ,           0.6,      6.280469, , 
          0.8,      5.644796, ,           0.8,      5.403613, ,           0.8,       6.25311, , 
            1,      5.631662, ,             1,      5.392992, ,             1,      6.232085, , 
          1.2,      5.624647, ,           1.2,       5.38812, ,           1.2,      6.216797, , 
          1.4,      5.622923, ,           1.4,      5.389574, ,           1.4,      6.206616, , 
          1.6,      5.626089, ,           1.6,      5.396277, ,           1.6,      6.201173, , 
          1.8,      5.633481, ,           1.8,      5.406872, ,           1.8,      6.200006, , 
            2,      5.644632, ,             2,      5.421652, ,             2,      6.202716, , 
          2.2,      5.659416, ,           2.2,       5.44015, ,           2.2,      6.209176, , 
          2.4,      5.677372, ,           2.4,      5.461594, ,           2.4,      6.218937, , 
          2.6,       5.69816, ,           2.6,      5.486068, ,           2.6,      6.231793, , 
          2.8,       5.72151, ,           2.8,      5.513319, ,           2.8,      6.247478, , 
            3,      5.747338, ,             3,      5.542595, ,             3,      6.265848, , 
          3.2,      5.775453, ,           3.2,      5.574067, ,           3.2,      6.286727, , 
          3.4,      5.805707, ,           3.4,      5.607388, ,           3.4,      6.309896, , 
          3.6,      5.837863, ,           3.6,      5.642401, ,           3.6,      6.335204, , 
          3.8,      5.871759, ,           3.8,      5.678971, ,           3.8,      6.362504, , 
            4,      5.907349, ,             4,      5.716941, ,             4,      6.391777, , 
          4.2,      5.944404, ,           4.2,      5.756351, ,           4.2,      6.422778, , 
          4.4,      5.983046, ,           4.4,      5.797267, ,           4.4,      6.455532, , 
          4.6,      6.023005, ,           4.6,      5.839373, ,           4.6,      6.489797, , 
          4.8,      6.064203, ,           4.8,      5.882654, ,           4.8,      6.525545, , 
            5,      6.106563, ,             5,       5.92687, ,             5,      6.562705, , 
          5.2,      6.149992, ,           5.2,      5.972151, ,           5.2,      6.601166, , 
          5.4,      6.194481, ,           5.4,      6.018272, ,           5.4,      6.640916, , 
          5.6,      6.240003, ,           5.6,      6.065264, ,           5.6,      6.681837, , 
          5.8,      6.286436, ,           5.8,      6.113175, ,           5.8,      6.723871, , 
            6,      6.333739, ,             6,      6.161924, ,             6,      6.766939, , 
          6.2,      6.381835, ,           6.2,      6.211481, ,           6.2,      6.811006, , 
          6.4,      6.430661, ,           6.4,      6.261739, ,           6.4,      6.855992, , 
          6.6,      6.480208, ,           6.6,      6.312781, ,           6.6,      6.901859, , 
          6.8,      6.530391, ,           6.8,      6.364437, ,           6.8,      6.948522, , 
            7,      6.581295, ,             7,      6.416748, ,             7,      6.995991, , 
          7.2,      6.632773, ,           7.2,      6.469565, ,           7.2,      7.044181, , 
          7.4,      6.684853, ,           7.4,      6.522921, ,           7.4,       7.09308, , 
          7.6,       6.73747, ,           7.6,      6.576808, ,           7.6,      7.142673, , 
          7.8,      6.790551, ,           7.8,      6.631153, ,           7.8,      7.192881, , 
            8,      6.844144, ,             8,      6.686037, ,             8,      7.243764, , 
          8.2,      6.898148, ,           8.2,      6.741313, ,           8.2,      7.295202, , 
          8.4,      6.952579, ,           8.4,      6.796968, ,           8.4,      7.347204, , 
          8.6,      7.007423, ,           8.6,      6.852991, ,           8.6,      7.399755, , 
          8.8,      7.062616, ,           8.8,      6.909314, ,           8.8,      7.452797, , 
            9,      7.118202, ,             9,      6.966011, ,             9,      7.506367, , 
          9.2,      7.174108, ,           9.2,      7.022974, ,           9.2,      7.560384, , 
          9.4,      7.230332, ,           9.4,      7.080137, ,           9.4,      7.614865, , 
          9.6,      7.286887, ,           9.6,      7.137558, ,           9.6,      7.669805, , 
          9.8,      7.343716, ,           9.8,      7.195203, ,           9.8,      7.725151, , 
           10,      7.400826, ,            10,      7.253083, ,            10,      7.780901, , 
         10.2,      7.458202, ,          10.2,       7.31118, ,          10.2,      7.837036, , 
         10.4,      7.515826, ,          10.4,      7.369498, ,          10.4,      7.893544, , 
         10.6,      7.573693, ,          10.6,      7.428004, ,          10.6,      7.950414, , 
         10.8,      7.631797, ,          10.8,      7.486655, ,          10.8,      8.007643, , 
           11,      7.690111, ,            11,      7.545432, ,            11,      8.065205, , 
         11.2,      7.748657, ,          11.2,      7.604409, ,          11.2,      8.123122, , 
         11.4,      7.807436, ,          11.4,      7.663586, ,          11.4,      8.181377, , 
         11.6,        7.8664, ,          11.6,        7.7229, ,          11.6,      8.239949, , 
         11.8,      7.925618, ,          11.8,      7.782328, ,          11.8,      8.298896, , 

