Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6337089, ,            -1,     0.6337089, ,            -1,     0.6337089, ,            -1,     0.6337089, ,            -1,     0.6337089, ,            -1,     0.6337089, ,            -1,     0.6337089, ,            -1,     0.6337089, ,            -1,     0.6337089, , 
         -0.8,      0.633828, ,          -0.8,      0.633828, ,          -0.8,      0.633828, ,          -0.8,      0.633828, ,          -0.8,      0.633828, ,          -0.8,      0.633828, ,          -0.8,      0.633828, ,          -0.8,      0.633828, ,          -0.8,      0.633828, , 
         -0.6,     0.6339277, ,          -0.6,     0.6339277, ,          -0.6,     0.6339277, ,          -0.6,     0.6339277, ,          -0.6,     0.6339277, ,          -0.6,     0.6339277, ,          -0.6,     0.6339277, ,          -0.6,     0.6339277, ,          -0.6,     0.6339277, , 
         -0.4,     0.6340099, ,          -0.4,     0.6340099, ,          -0.4,     0.6340099, ,          -0.4,     0.6340099, ,          -0.4,     0.6340099, ,          -0.4,     0.6340099, ,          -0.4,     0.6340099, ,          -0.4,     0.6340099, ,          -0.4,     0.6340099, , 
         -0.2,     0.6340765, ,          -0.2,     0.6340765, ,          -0.2,     0.6340765, ,          -0.2,     0.6340765, ,          -0.2,     0.6340765, ,          -0.2,     0.6340765, ,          -0.2,     0.6340765, ,          -0.2,     0.6340765, ,          -0.2,     0.6340765, , 
            0,      0.634129, ,             0,      0.634129, ,             0,      0.634129, ,             0,      0.634129, ,             0,      0.634129, ,             0,      0.634129, ,             0,      0.634129, ,             0,      0.634129, ,             0,      0.634129, , 
          0.2,     0.6341687, ,           0.2,     0.6341687, ,           0.2,     0.6341687, ,           0.2,     0.6341687, ,           0.2,     0.6341687, ,           0.2,     0.6341687, ,           0.2,     0.6341687, ,           0.2,     0.6341687, ,           0.2,     0.6341687, , 
          0.4,     0.6341968, ,           0.4,     0.6341968, ,           0.4,     0.6341968, ,           0.4,     0.6341968, ,           0.4,     0.6341968, ,           0.4,     0.6341968, ,           0.4,     0.6341968, ,           0.4,     0.6341968, ,           0.4,     0.6341968, , 
          0.6,     0.6342144, ,           0.6,     0.6342144, ,           0.6,     0.6342144, ,           0.6,     0.6342144, ,           0.6,     0.6342144, ,           0.6,     0.6342144, ,           0.6,     0.6342144, ,           0.6,     0.6342144, ,           0.6,     0.6342144, , 
          0.8,     0.6342224, ,           0.8,     0.6342224, ,           0.8,     0.6342224, ,           0.8,     0.6342224, ,           0.8,     0.6342224, ,           0.8,     0.6342224, ,           0.8,     0.6342224, ,           0.8,     0.6342224, ,           0.8,     0.6342224, , 
            1,     0.6342216, ,             1,     0.6342216, ,             1,     0.6342216, ,             1,     0.6342216, ,             1,     0.6342216, ,             1,     0.6342216, ,             1,     0.6342216, ,             1,     0.6342216, ,             1,     0.6342216, , 
          1.2,     0.6342128, ,           1.2,     0.6342128, ,           1.2,     0.6342128, ,           1.2,     0.6342128, ,           1.2,     0.6342128, ,           1.2,     0.6342128, ,           1.2,     0.6342128, ,           1.2,     0.6342128, ,           1.2,     0.6342128, , 
          1.4,     0.6341966, ,           1.4,     0.6341966, ,           1.4,     0.6341966, ,           1.4,     0.6341966, ,           1.4,     0.6341966, ,           1.4,     0.6341966, ,           1.4,     0.6341966, ,           1.4,     0.6341966, ,           1.4,     0.6341966, , 
          1.6,     0.6341737, ,           1.6,     0.6341737, ,           1.6,     0.6341737, ,           1.6,     0.6341737, ,           1.6,     0.6341737, ,           1.6,     0.6341737, ,           1.6,     0.6341737, ,           1.6,     0.6341737, ,           1.6,     0.6341737, , 
          1.8,     0.6341445, ,           1.8,     0.6341445, ,           1.8,     0.6341445, ,           1.8,     0.6341445, ,           1.8,     0.6341445, ,           1.8,     0.6341445, ,           1.8,     0.6341445, ,           1.8,     0.6341445, ,           1.8,     0.6341445, , 
            2,     0.6341096, ,             2,     0.6341096, ,             2,     0.6341096, ,             2,     0.6341096, ,             2,     0.6341096, ,             2,     0.6341096, ,             2,     0.6341096, ,             2,     0.6341096, ,             2,     0.6341096, , 
          2.2,     0.6340694, ,           2.2,     0.6340694, ,           2.2,     0.6340694, ,           2.2,     0.6340694, ,           2.2,     0.6340694, ,           2.2,     0.6340694, ,           2.2,     0.6340694, ,           2.2,     0.6340694, ,           2.2,     0.6340694, , 
          2.4,     0.6340243, ,           2.4,     0.6340243, ,           2.4,     0.6340243, ,           2.4,     0.6340243, ,           2.4,     0.6340243, ,           2.4,     0.6340243, ,           2.4,     0.6340243, ,           2.4,     0.6340243, ,           2.4,     0.6340243, , 
          2.6,     0.6339747, ,           2.6,     0.6339747, ,           2.6,     0.6339747, ,           2.6,     0.6339747, ,           2.6,     0.6339747, ,           2.6,     0.6339747, ,           2.6,     0.6339747, ,           2.6,     0.6339747, ,           2.6,     0.6339747, , 
          2.8,     0.6339208, ,           2.8,     0.6339208, ,           2.8,     0.6339208, ,           2.8,     0.6339208, ,           2.8,     0.6339208, ,           2.8,     0.6339208, ,           2.8,     0.6339208, ,           2.8,     0.6339208, ,           2.8,     0.6339208, , 
            3,     0.6338631, ,             3,     0.6338631, ,             3,     0.6338631, ,             3,     0.6338631, ,             3,     0.6338631, ,             3,     0.6338631, ,             3,     0.6338631, ,             3,     0.6338631, ,             3,     0.6338631, , 
          3.2,     0.6338018, ,           3.2,     0.6338018, ,           3.2,     0.6338018, ,           3.2,     0.6338018, ,           3.2,     0.6338018, ,           3.2,     0.6338018, ,           3.2,     0.6338018, ,           3.2,     0.6338018, ,           3.2,     0.6338018, , 
          3.4,     0.6337371, ,           3.4,     0.6337371, ,           3.4,     0.6337371, ,           3.4,     0.6337371, ,           3.4,     0.6337371, ,           3.4,     0.6337371, ,           3.4,     0.6337371, ,           3.4,     0.6337371, ,           3.4,     0.6337371, , 
          3.6,     0.6336693, ,           3.6,     0.6336693, ,           3.6,     0.6336693, ,           3.6,     0.6336693, ,           3.6,     0.6336693, ,           3.6,     0.6336693, ,           3.6,     0.6336693, ,           3.6,     0.6336693, ,           3.6,     0.6336693, , 
          3.8,     0.6335986, ,           3.8,     0.6335986, ,           3.8,     0.6335986, ,           3.8,     0.6335986, ,           3.8,     0.6335986, ,           3.8,     0.6335986, ,           3.8,     0.6335986, ,           3.8,     0.6335986, ,           3.8,     0.6335986, , 
            4,     0.6335253, ,             4,     0.6335253, ,             4,     0.6335253, ,             4,     0.6335253, ,             4,     0.6335253, ,             4,     0.6335253, ,             4,     0.6335253, ,             4,     0.6335253, ,             4,     0.6335253, , 
          4.2,     0.6334494, ,           4.2,     0.6334494, ,           4.2,     0.6334494, ,           4.2,     0.6334494, ,           4.2,     0.6334494, ,           4.2,     0.6334494, ,           4.2,     0.6334494, ,           4.2,     0.6334494, ,           4.2,     0.6334494, , 
          4.4,     0.6333712, ,           4.4,     0.6333712, ,           4.4,     0.6333712, ,           4.4,     0.6333712, ,           4.4,     0.6333712, ,           4.4,     0.6333712, ,           4.4,     0.6333712, ,           4.4,     0.6333712, ,           4.4,     0.6333712, , 
          4.6,     0.6332908, ,           4.6,     0.6332908, ,           4.6,     0.6332908, ,           4.6,     0.6332908, ,           4.6,     0.6332908, ,           4.6,     0.6332908, ,           4.6,     0.6332908, ,           4.6,     0.6332908, ,           4.6,     0.6332908, , 
          4.8,     0.6332084, ,           4.8,     0.6332084, ,           4.8,     0.6332084, ,           4.8,     0.6332084, ,           4.8,     0.6332084, ,           4.8,     0.6332084, ,           4.8,     0.6332084, ,           4.8,     0.6332084, ,           4.8,     0.6332084, , 
            5,     0.6331242, ,             5,     0.6331242, ,             5,     0.6331242, ,             5,     0.6331242, ,             5,     0.6331242, ,             5,     0.6331242, ,             5,     0.6331242, ,             5,     0.6331242, ,             5,     0.6331242, , 
          5.2,     0.6330382, ,           5.2,     0.6330382, ,           5.2,     0.6330382, ,           5.2,     0.6330382, ,           5.2,     0.6330382, ,           5.2,     0.6330382, ,           5.2,     0.6330382, ,           5.2,     0.6330382, ,           5.2,     0.6330382, , 
          5.4,     0.6329507, ,           5.4,     0.6329507, ,           5.4,     0.6329507, ,           5.4,     0.6329507, ,           5.4,     0.6329507, ,           5.4,     0.6329507, ,           5.4,     0.6329507, ,           5.4,     0.6329507, ,           5.4,     0.6329507, , 
          5.6,     0.6328616, ,           5.6,     0.6328616, ,           5.6,     0.6328616, ,           5.6,     0.6328616, ,           5.6,     0.6328616, ,           5.6,     0.6328616, ,           5.6,     0.6328616, ,           5.6,     0.6328616, ,           5.6,     0.6328616, , 
          5.8,     0.6327712, ,           5.8,     0.6327712, ,           5.8,     0.6327712, ,           5.8,     0.6327712, ,           5.8,     0.6327712, ,           5.8,     0.6327712, ,           5.8,     0.6327712, ,           5.8,     0.6327712, ,           5.8,     0.6327712, , 
            6,     0.6326795, ,             6,     0.6326795, ,             6,     0.6326795, ,             6,     0.6326795, ,             6,     0.6326795, ,             6,     0.6326795, ,             6,     0.6326795, ,             6,     0.6326795, ,             6,     0.6326795, , 
          6.2,     0.6325866, ,           6.2,     0.6325866, ,           6.2,     0.6325866, ,           6.2,     0.6325866, ,           6.2,     0.6325866, ,           6.2,     0.6325866, ,           6.2,     0.6325866, ,           6.2,     0.6325866, ,           6.2,     0.6325866, , 
          6.4,     0.6324927, ,           6.4,     0.6324927, ,           6.4,     0.6324927, ,           6.4,     0.6324927, ,           6.4,     0.6324927, ,           6.4,     0.6324927, ,           6.4,     0.6324927, ,           6.4,     0.6324927, ,           6.4,     0.6324927, , 
          6.6,     0.6323978, ,           6.6,     0.6323978, ,           6.6,     0.6323978, ,           6.6,     0.6323978, ,           6.6,     0.6323978, ,           6.6,     0.6323978, ,           6.6,     0.6323978, ,           6.6,     0.6323978, ,           6.6,     0.6323978, , 

