Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      10.68772, ,            -1,      11.23227, ,            -1,      11.41032, ,            -1,      8.657429, ,            -1,      9.561548, , 
         -0.8,      10.87196, ,          -0.8,      11.41687, ,          -0.8,      11.58885, ,          -0.8,      8.793261, ,          -0.8,      9.707087, , 
         -0.6,      11.03179, ,          -0.6,      11.58096, ,          -0.6,      11.74576, ,          -0.6,      8.915281, ,          -0.6,      9.833675, , 
         -0.4,      11.16348, ,          -0.4,      11.72088, ,          -0.4,      11.87984, ,          -0.4,      9.024265, ,          -0.4,      9.943202, , 
         -0.2,      11.26852, ,          -0.2,       11.8378, ,          -0.2,      11.99451, ,          -0.2,      9.120941, ,          -0.2,      10.03734, , 
            0,      11.35089, ,             0,      11.92526, ,             0,      12.08356, ,             0,      9.206146, ,             0,      10.11734, , 
          0.2,      11.41369, ,           0.2,      11.98954, ,           0.2,      12.14563, ,           0.2,      9.280404, ,           0.2,      10.18384, , 
          0.4,      11.45959, ,           0.4,      12.03173, ,           0.4,      12.18475, ,           0.4,      9.344259, ,           0.4,      10.23806, , 
          0.6,      11.49054, ,           0.6,      12.05523, ,           0.6,      12.20514, ,           0.6,      9.398518, ,           0.6,      10.28126, , 
          0.8,      11.50809, ,           0.8,      12.06487, ,           0.8,      12.21025, ,           0.8,      9.443497, ,           0.8,      10.31393, , 
            1,      11.51405, ,             1,      12.06061, ,             1,      12.20114, ,             1,      9.480041, ,             1,      10.33711, , 
          1.2,      11.50912, ,           1.2,       12.0438, ,           1.2,      12.17907, ,           1.2,      9.508404, ,           1.2,       10.3516, , 
          1.4,        11.495, ,           1.4,      12.01739, ,           1.4,      12.14827, ,           1.4,      9.529209, ,           1.4,      10.35811, , 
          1.6,      11.47264, ,           1.6,      11.98169, ,           1.6,      12.10942, ,           1.6,      9.542923, ,           1.6,      10.35719, , 
          1.8,      11.44271, ,           1.8,       11.9391, ,           1.8,      12.06361, ,           1.8,      9.550223, ,           1.8,      10.34943, , 
            2,      11.40562, ,             2,      11.89031, ,             2,      12.01218, ,             2,      9.551349, ,             2,      10.33533, , 
          2.2,      11.36234, ,           2.2,      11.83555, ,           2.2,      11.95516, ,           2.2,      9.546792, ,           2.2,       10.3154, , 
          2.4,      11.31388, ,           2.4,      11.77579, ,           2.4,      11.89316, ,           2.4,      9.537028, ,           2.4,      10.29026, , 
          2.6,      11.26083, ,           2.6,      11.71118, ,           2.6,      11.82568, ,           2.6,      9.522429, ,           2.6,      10.26029, , 
          2.8,      11.20362, ,           2.8,      11.64217, ,           2.8,      11.75381, ,           2.8,       9.50337, ,           2.8,      10.22601, , 
            3,      11.14241, ,             3,      11.56917, ,             3,       11.6773, ,             3,      9.480158, ,             3,      10.18769, , 
          3.2,      11.07805, ,           3.2,      11.49409, ,           3.2,      11.59939, ,           3.2,      9.453253, ,           3.2,      10.14593, , 
          3.4,      11.01068, ,           3.4,      11.41612, ,           3.4,      11.51934, ,           3.4,      9.422855, ,           3.4,      10.10079, , 
          3.6,       10.9409, ,           3.6,      11.33603, ,           3.6,      11.43699, ,           3.6,      9.389366, ,           3.6,      10.05278, , 
          3.8,      10.86866, ,           3.8,      11.25424, ,           3.8,      11.35238, ,           3.8,      9.352891, ,           3.8,      10.00201, , 
            4,      10.79456, ,             4,      11.17079, ,             4,       11.2661, ,             4,      9.313797, ,             4,      9.948907, , 
          4.2,      10.71885, ,           4.2,      11.08558, ,           4.2,      11.17801, ,           4.2,      9.272244, ,           4.2,      9.893603, , 
          4.4,      10.64197, ,           4.4,      10.99922, ,           4.4,      11.08903, ,           4.4,      9.228567, ,           4.4,      9.836525, , 
          4.6,      10.56396, ,           4.6,      10.91189, ,           4.6,      10.99873, ,           4.6,      9.182857, ,           4.6,       9.77775, , 
          4.8,      10.48514, ,           4.8,      10.82398, ,           4.8,      10.90798, ,           4.8,      9.135364, ,           4.8,       9.71762, , 
            5,      10.40563, ,             5,      10.73545, ,             5,      10.81667, ,             5,      9.086196, ,             5,      9.656247, , 
          5.2,      10.32541, ,           5.2,      10.64671, ,           5.2,      10.72526, ,           5.2,      9.035541, ,           5.2,      9.593826, , 
          5.4,      10.24483, ,           5.4,      10.55788, ,           5.4,      10.63392, ,           5.4,        8.9836, ,           5.4,      9.530516, , 
          5.6,      10.16394, ,           5.6,      10.46904, ,           5.6,      10.54274, ,           5.6,      8.930462, ,           5.6,      9.466402, , 
          5.8,        10.083, ,           5.8,      10.38021, ,           5.8,      10.45184, ,           5.8,      8.876347, ,           5.8,      9.401694, , 
            6,        10.002, ,             6,      10.29149, ,             6,      10.36115, ,             6,      8.821273, ,             6,      9.336373, , 
          6.2,      9.921199, ,           6.2,      10.20317, ,           6.2,       10.2709, ,           6.2,      8.765422, ,           6.2,      9.270666, , 
          6.4,      9.840493, ,           6.4,      10.11507, ,           6.4,      10.18105, ,           6.4,      8.708796, ,           6.4,      9.204509, , 
          6.6,      9.760148, ,           6.6,      10.02765, ,           6.6,      10.09194, ,           6.6,      8.651627, ,           6.6,      9.138178, , 
          6.8,      9.680076, ,           6.8,      9.940933, ,           6.8,      10.00347, ,           6.8,       8.59391, ,           6.8,      9.071597, , 
            7,      9.600468, ,             7,      9.854939, ,             7,      9.915795, ,             7,      8.535786, ,             7,      9.004964, , 
          7.2,      9.521291, ,           7.2,      9.769601, ,           7.2,      9.828848, ,           7.2,      8.477246, ,           7.2,      8.938286, , 
          7.4,       9.44265, ,           7.4,      9.685038, ,           7.4,      9.742762, ,           7.4,      8.418393, ,           7.4,       8.87169, , 
          7.6,      9.364561, ,           7.6,      9.601231, ,           7.6,      9.657504, ,           7.6,      8.359291, ,           7.6,      8.805194, , 
          7.8,      9.287059, ,           7.8,      9.518293, ,           7.8,      9.573198, ,           7.8,      8.299987, ,           7.8,      8.738849, , 
            8,      9.210199, ,             8,      9.436341, ,             8,      9.489966, ,             8,      8.240553, ,             8,      8.672717, , 
          8.2,      9.133947, ,           8.2,      9.355208, ,           8.2,       9.40763, ,           8.2,      8.180986, ,           8.2,      8.606799, , 
          8.4,      9.058351, ,           8.4,      9.274922, ,           8.4,      9.326217, ,           8.4,      8.121342, ,           8.4,       8.54115, , 
          8.6,      8.983398, ,           8.6,      9.195475, ,           8.6,      9.245723, ,           8.6,      8.061646, ,           8.6,      8.475764, , 
          8.8,      8.909086, ,           8.8,       9.11692, ,           8.8,      9.166181, ,           8.8,      8.001951, ,           8.8,      8.410696, , 
            9,      8.835469, ,             9,      9.039306, ,             9,      9.087584, ,             9,       7.94227, ,             9,      8.345945, , 
          9.2,      8.762513, ,           9.2,       8.96263, ,           9.2,      9.009927, ,           9.2,      7.882615, ,           9.2,      8.281512, , 
          9.4,      8.690294, ,           9.4,      8.886834, ,           9.4,       8.93321, ,           9.4,      7.823007, ,           9.4,      8.217438, , 
          9.6,       8.61875, ,           9.6,      8.811798, ,           9.6,      8.857317, ,           9.6,      7.763422, ,           9.6,      8.153675, , 

