Alpha,T1-15.8 m/s-VLM2, , 
           -7,      8.387829, , 
         -6.8,      8.577776, , 
         -6.6,      8.761492, , 
         -6.4,      8.938857, , 
         -6.2,      9.109728, , 
           -6,      9.273934, , 
         -5.8,      9.430493, , 
         -5.6,      9.580317, , 
         -5.4,      9.723283, , 
         -5.2,      9.859515, , 
           -5,      9.989059, , 
         -4.8,      10.11182, , 
         -4.6,      10.22801, , 
         -4.4,      10.33758, , 
         -4.2,      10.44057, , 
           -4,      10.53712, , 
         -3.8,      10.62711, , 
         -3.6,      10.71076, , 
         -3.4,      10.78812, , 
         -3.2,      10.85926, , 
           -3,      10.92435, , 
         -2.8,      10.98354, , 
         -2.6,      11.03688, , 
         -2.4,       11.0845, , 
         -2.2,      11.12636, , 
           -2,       11.1626, , 
         -1.8,      11.19321, , 
         -1.6,      11.21803, , 
         -1.4,      11.23704, , 
         -1.2,      11.25051, , 
           -1,      11.25779, , 
         -0.8,      11.25907, , 
         -0.6,      11.25452, , 
         -0.4,      11.24346, , 
         -0.2,       11.2257, , 
            0,      11.20124, , 
          0.2,      11.16962, , 
          0.4,       11.1308, , 
          0.6,      11.08478, , 
          0.8,      11.03156, , 
            1,      10.96992, , 
          1.2,      10.89961, , 
          1.4,      10.82054, , 
          1.6,      10.73215, , 
          1.8,      10.63076, , 
            2,      10.51688, , 
          2.2,      10.38925, , 
          2.4,      10.24868, , 
          2.6,      10.10255, , 
          2.8,      9.954559, , 
            3,      9.807646, , 
          3.2,      9.659937, , 
          3.4,      9.495544, , 
          3.6,      9.338764, , 

