Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.479872, ,            -2,      9.254907, ,            -2,       9.15676, ,            -2,      9.112814, ,            -2,      9.085159, ,            -2,      9.074096, ,            -2,      11.46981, ,            -2,       10.7388, ,            -2,      9.865143, , 
         -1.8,       9.46011, ,          -1.8,       9.23229, ,          -1.8,      9.132886, ,          -1.8,      9.088971, ,          -1.8,      9.059365, ,          -1.8,      9.049952, ,          -1.8,      11.45602, ,          -1.8,      10.72518, ,          -1.8,      9.849282, , 
         -1.6,      9.443465, ,          -1.6,      9.212858, ,          -1.6,      9.112271, ,          -1.6,      9.068433, ,          -1.6,        9.0389, ,          -1.6,      9.028161, ,          -1.6,      11.44584, ,          -1.6,      10.71494, ,          -1.6,      9.836518, , 
         -1.4,      9.429787, ,          -1.4,      9.196445, ,          -1.4,      9.094782, ,          -1.4,      9.050055, ,          -1.4,      9.020785, ,          -1.4,      9.010809, ,          -1.4,      11.43921, ,          -1.4,      10.70799, ,          -1.4,      9.826718, , 
         -1.2,       9.41899, ,          -1.2,      9.182903, ,          -1.2,      9.080223, ,          -1.2,       9.03525, ,          -1.2,       9.00537, ,          -1.2,      8.995742, ,          -1.2,      11.43606, ,          -1.2,      10.70425, ,          -1.2,      9.819812, , 
           -1,      9.410936, ,            -1,      9.172105, ,            -1,      9.068437, ,            -1,      9.023156, ,            -1,      8.993393, ,            -1,      8.982985, ,            -1,      11.43602, ,            -1,      10.70346, ,            -1,       9.81567, , 
         -0.8,       9.40549, ,          -0.8,      9.164146, ,          -0.8,       9.05929, ,          -0.8,      9.013734, ,          -0.8,      8.982982, ,          -0.8,      8.972788, ,          -0.8,      11.43915, ,          -0.8,      10.70559, ,          -0.8,      9.814175, , 
         -0.6,      9.402996, ,          -0.6,      9.158806, ,          -0.6,      9.052507, ,          -0.6,      9.006811, ,          -0.6,      8.976566, ,          -0.6,      8.965492, ,          -0.6,       11.4454, ,          -0.6,      10.71064, ,          -0.6,      9.815375, , 
         -0.4,      9.403074, ,          -0.4,      9.155897, ,          -0.4,      9.048104, ,          -0.4,      9.002298, ,          -0.4,      8.972041, ,          -0.4,       8.96093, ,          -0.4,      11.45461, ,          -0.4,      10.71846, ,          -0.4,      9.819106, , 
         -0.2,      9.405425, ,          -0.2,      9.155331, ,          -0.2,      9.046107, ,          -0.2,      9.000103, ,          -0.2,      8.969663, ,          -0.2,      8.958565, ,          -0.2,      11.46678, ,          -0.2,      10.72905, ,          -0.2,      9.825302, , 
            0,      9.410069, ,             0,      9.157119, ,             0,      9.046432, ,             0,      9.000077, ,             0,      8.969555, ,             0,      8.958112, ,             0,      11.48185, ,             0,      10.74235, ,             0,      9.833955, , 
          0.2,      9.416861, ,           0.2,      9.160964, ,           0.2,      9.048817, ,           0.2,      9.002125, ,           0.2,      8.971493, ,           0.2,      8.959714, ,           0.2,      11.49956, ,           0.2,      10.75816, ,           0.2,      9.844901, , 
          0.4,      9.425737, ,           0.4,      9.166866, ,           0.4,      9.053275, ,           0.4,      9.006203, ,           0.4,      8.975455, ,           0.4,      8.963653, ,           0.4,      11.51994, ,           0.4,      10.77647, ,           0.4,      9.858087, , 
          0.6,      9.436697, ,           0.6,      9.174794, ,           0.6,      9.059701, ,           0.6,      9.012213, ,           0.6,      8.981314, ,           0.6,      8.969516, ,           0.6,      11.54309, ,           0.6,      10.79735, ,           0.6,      9.873571, , 
          0.8,      9.449616, ,           0.8,      9.184579, ,           0.8,      9.067993, ,           0.8,      9.020034, ,           0.8,      8.988967, ,           0.8,      8.977156, ,           0.8,      11.56876, ,           0.8,      10.82065, ,           0.8,      9.891238, , 
            1,      9.464429, ,             1,      9.196184, ,             1,      9.078069, ,             1,      9.029604, ,             1,      8.998342, ,             1,      8.986524, ,             1,      11.59687, ,             1,      10.84627, ,             1,       9.91101, , 
          1.2,      9.481164, ,           1.2,      9.209466, ,           1.2,      9.089844, ,           1.2,      9.040902, ,           1.2,      9.009376, ,           1.2,      8.997504, ,           1.2,      11.62746, ,           1.2,      10.87426, ,           1.2,       9.93289, , 
          1.4,      9.499735, ,           1.4,      9.224453, ,           1.4,      9.103286, ,           1.4,      9.053859, ,           1.4,      9.022023, ,           1.4,       9.01003, ,           1.4,      11.66056, ,           1.4,      10.90465, ,           1.4,       9.95691, , 
          1.6,       9.52004, ,           1.6,      9.241062, ,           1.6,      9.118268, ,           1.6,      9.068316, ,           1.6,      9.036172, ,           1.6,      9.024003, ,           1.6,      11.69598, ,           1.6,      10.93725, ,           1.6,      9.982892, , 
          1.8,      9.542078, ,           1.8,      9.259253, ,           1.8,       9.13474, ,           1.8,      9.084292, ,           1.8,      9.051853, ,           1.8,       9.03949, ,           1.8,      11.73375, ,           1.8,      10.97213, ,           1.8,      10.01083, , 
            2,       9.56589, ,             2,      9.278968, ,             2,      9.152668, ,             2,      9.101769, ,             2,      9.069016, ,             2,      9.056491, ,             2,      11.77397, ,             2,      11.00932, ,             2,      10.04084, , 
          2.2,      9.591388, ,           2.2,      9.300111, ,           2.2,      9.172014, ,           2.2,       9.12064, ,           2.2,      9.087588, ,           2.2,      9.074931, ,           2.2,      11.81637, ,           2.2,      11.04869, ,           2.2,      10.07287, , 
          2.4,      9.618482, ,           2.4,      9.322682, ,           2.4,      9.192676, ,           2.4,      9.140827, ,           2.4,      9.107482, ,           2.4,      9.094702, ,           2.4,      11.86092, ,           2.4,       11.0902, ,           2.4,      10.10684, , 
          2.6,      9.647222, ,           2.6,       9.34673, ,           2.6,       9.21463, ,           2.6,      9.162305, ,           2.6,      9.128659, ,           2.6,      9.115771, ,           2.6,      11.90641, ,           2.6,      11.13308, ,           2.6,      10.14283, , 
          2.8,      9.677606, ,           2.8,      9.372155, ,           2.8,      9.237853, ,           2.8,      9.185003, ,           2.8,      9.151021, ,           2.8,      9.138035, ,           2.8,      11.95316, ,           2.8,       11.1775, ,           2.8,      10.18081, , 
            3,      9.709563, ,             3,      9.398875, ,             3,      9.262268, ,             3,       9.20884, ,             3,       9.17451, ,             3,      9.161442, ,             3,       12.0039, ,             3,      11.22514, ,             3,       10.2206, , 
          3.2,      9.743031, ,           3.2,      9.426879, ,           3.2,      9.287947, ,           3.2,      9.233778, ,           3.2,      9.199075, ,           3.2,      9.185935, ,           3.2,      12.05683, ,           3.2,      11.27485, ,           3.2,      10.26218, , 
          3.4,       9.77814, ,           3.4,      9.456175, ,           3.4,      9.314794, ,           3.4,      9.259833, ,           3.4,      9.224722, ,           3.4,      9.211489, ,           3.4,      12.11167, ,           3.4,      11.32655, ,           3.4,      10.30568, , 
          3.6,      9.814879, ,           3.6,      9.486742, ,           3.6,      9.342654, ,           3.6,      9.286866, ,           3.6,      9.251371, ,           3.6,      9.238059, ,           3.6,      12.16856, ,           3.6,      11.38022, ,           3.6,      10.35093, , 
          3.8,       9.85325, ,           3.8,      9.518598, ,           3.8,      9.371553, ,           3.8,      9.314853, ,           3.8,      9.278911, ,           3.8,      9.265494, ,           3.8,      12.22769, ,           3.8,      11.43603, ,           3.8,      10.39809, , 
            4,      9.893254, ,             4,      9.551671, ,             4,        9.4016, ,             4,      9.343828, ,             4,      9.307354, ,             4,      9.293779, ,             4,      12.28868, ,             4,      11.49385, ,             4,      10.44732, , 
          4.2,      9.935123, ,           4.2,      9.585926, ,           4.2,      9.432679, ,           4.2,       9.37382, ,           4.2,      9.336694, ,           4.2,      9.322898, ,           4.2,      12.35175, ,           4.2,      11.55374, ,           4.2,      10.49857, , 
          4.4,      9.978728, ,           4.4,      9.621414, ,           4.4,      9.464713, ,           4.4,      9.404695, ,           4.4,      9.366968, ,           4.4,      9.352965, ,           4.4,      12.41679, ,           4.4,      11.61557, ,           4.4,      10.55161, , 
          4.6,      10.02409, ,           4.6,      9.658211, ,           4.6,      9.497687, ,           4.6,      9.436455, ,           4.6,      9.398054, ,           4.6,      9.383822, ,           4.6,      12.48365, ,           4.6,      11.67931, ,           4.6,      10.60658, , 
          4.8,       10.0714, ,           4.8,      9.696297, ,           4.8,      9.531616, ,           4.8,      9.469098, ,           4.8,      9.429932, ,           4.8,      9.415424, ,           4.8,      12.55258, ,           4.8,      11.74511, ,           4.8,      10.66341, , 
            5,      10.12042, ,             5,       9.73568, ,             5,      9.566554, ,             5,      9.502588, ,             5,      9.462569, ,             5,      9.447749, ,             5,      12.62336, ,             5,      11.81275, ,             5,      10.72198, , 
          5.2,      10.17132, ,           5.2,      9.776593, ,           5.2,      9.602573, ,           5.2,      9.536969, ,           5.2,      9.495983, ,           5.2,      9.480809, ,           5.2,      12.69586, ,           5.2,       11.8822, ,           5.2,      10.78233, , 
          5.4,      10.22415, ,           5.4,      9.818942, ,           5.4,      9.639642, ,           5.4,      9.572327, ,           5.4,      9.530269, ,           5.4,      9.514688, ,           5.4,      12.76966, ,           5.4,      11.95353, ,           5.4,      10.84458, , 
          5.6,      10.27917, ,           5.6,       9.86266, ,           5.6,      9.677663, ,           5.6,      9.608631, ,           5.6,      9.565503, ,           5.6,      9.549512, ,           5.6,      12.84524, ,           5.6,      12.02689, ,           5.6,       10.9089, , 
          5.8,       10.3363, ,           5.8,      9.907932, ,           5.8,      9.716648, ,           5.8,      9.645798, ,           5.8,      9.601658, ,           5.8,      9.585308, ,           5.8,      12.92312, ,           5.8,      12.10218, ,           5.8,       10.9753, , 
            6,      10.39565, ,             6,      9.954766, ,             6,      9.756681, ,             6,      9.683863, ,             6,      9.638638, ,             6,      9.621901, ,             6,      13.00288, ,             6,      12.17929, ,             6,      11.04354, , 

