Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      10.20852, ,            -4,      10.52606, ,            -4,      10.58675, ,            -4,      7.917232, ,            -4,      9.083339, , 
         -3.8,      10.29327, ,          -3.8,      10.61889, ,          -3.8,      10.68063, ,          -3.8,      7.952157, ,          -3.8,      9.139841, , 
         -3.6,      10.37191, ,          -3.6,       10.7057, ,          -3.6,       10.7684, ,          -3.6,      7.981445, ,          -3.6,      9.190331, , 
         -3.4,      10.44447, ,          -3.4,      10.78613, ,          -3.4,      10.85012, ,          -3.4,      8.005034, ,          -3.4,      9.234687, , 
         -3.2,      10.51114, ,          -3.2,      10.86064, ,          -3.2,        10.926, ,          -3.2,      8.023049, ,          -3.2,      9.272968, , 
           -3,      10.57196, ,            -3,      10.92938, ,            -3,      10.99614, ,            -3,      8.035462, ,            -3,      9.305184, , 
         -2.8,       10.6271, ,          -2.8,       10.9925, ,          -2.8,       11.0607, ,          -2.8,      8.042215, ,          -2.8,      9.331222, , 
         -2.6,      10.67676, ,          -2.6,      11.05015, ,          -2.6,      11.11985, ,          -2.6,      8.043498, ,          -2.6,      9.351186, , 
         -2.4,      10.72093, ,          -2.4,      11.10258, ,          -2.4,      11.17384, ,          -2.4,      8.039045, ,          -2.4,      9.364934, , 
         -2.2,      10.75971, ,          -2.2,      11.14995, ,          -2.2,      11.22286, ,          -2.2,      8.029093, ,          -2.2,      9.372502, , 
           -2,       10.7932, ,            -2,      11.19232, ,            -2,      11.26682, ,            -2,      8.013704, ,            -2,      9.373809, , 
         -1.8,      10.82148, ,          -1.8,      11.22995, ,          -1.8,      11.30602, ,          -1.8,      7.992888, ,          -1.8,      9.368659, , 
         -1.6,      10.84452, ,          -1.6,      11.26299, ,          -1.6,      11.34063, ,          -1.6,      7.967505, ,          -1.6,      9.357197, , 
         -1.4,      10.86224, ,          -1.4,      11.29153, ,          -1.4,      11.37087, ,          -1.4,      7.937905, ,          -1.4,      9.339283, , 
         -1.2,      10.87456, ,          -1.2,      11.31582, ,          -1.2,      11.39703, ,          -1.2,       7.90171, ,          -1.2,      9.315214, , 
           -1,      10.88186, ,            -1,      11.33571, ,            -1,      11.41922, ,            -1,      7.860883, ,            -1,      9.285051, , 
         -0.8,      10.88351, ,          -0.8,      11.35153, ,          -0.8,      11.43736, ,          -0.8,      7.815078, ,          -0.8,      9.248812, , 
         -0.6,       10.8798, ,          -0.6,      11.36342, ,          -0.6,      11.45219, ,          -0.6,      7.764617, ,          -0.6,      9.206493, , 
         -0.4,      10.87081, ,          -0.4,      11.37063, ,          -0.4,      11.46302, ,          -0.4,      7.709378, ,          -0.4,      9.157965, , 
         -0.2,      10.85572, ,          -0.2,       11.3733, ,          -0.2,      11.46956, ,          -0.2,      7.649685, ,          -0.2,      9.103668, , 
            0,      10.83466, ,             0,      11.37127, ,             0,      11.47184, ,             0,      7.585877, ,             0,      9.043886, , 
          0.2,      10.80766, ,           0.2,      11.36351, ,           0.2,      11.46887, ,           0.2,      7.518223, ,           0.2,      8.978803, , 
          0.4,      10.77417, ,           0.4,      11.35006, ,           0.4,      11.45982, ,           0.4,      7.446862, ,           0.4,      8.908594, , 
          0.6,      10.73405, ,           0.6,       11.3309, ,           0.6,      11.44478, ,           0.6,       7.37174, ,           0.6,      8.832284, , 
          0.8,      10.68733, ,           0.8,      11.30589, ,           0.8,      11.42368, ,           0.8,      7.293287, ,           0.8,      8.750941, , 
            1,        10.634, ,             1,      11.27486, ,             1,      11.39608, ,             1,      7.211214, ,             1,      8.664394, , 
          1.2,      10.57339, ,           1.2,      11.23849, ,           1.2,      11.36299, ,           1.2,      7.125697, ,           1.2,      8.571981, , 
          1.4,      10.50411, ,           1.4,      11.19686, ,           1.4,       11.3247, ,           1.4,      7.036267, ,           1.4,      8.472593, , 
          1.6,      10.42696, ,           1.6,       11.1504, ,           1.6,      11.28156, ,           1.6,      6.942148, ,           1.6,      8.364655, , 
          1.8,      10.34084, ,           1.8,      11.09971, ,           1.8,      11.23427, ,           1.8,       6.84555, ,           1.8,      8.252426, , 
            2,      10.24326, ,             2,      11.04525, ,             2,      11.18369, ,             2,      6.744663, ,             2,      8.131779, , 
          2.2,      10.13342, ,           2.2,      10.98627, ,           2.2,      11.12936, ,           2.2,      6.635662, ,           2.2,      7.994298, , 
          2.4,      10.01044, ,           2.4,       10.9236, ,           2.4,      11.07165, ,           2.4,      6.515369, ,           2.4,      7.833311, , 
          2.6,      9.877076, ,           2.6,      10.85696, ,           2.6,      11.01111, ,           2.6,      6.396754, ,           2.6,      7.676656, , 
          2.8,      9.739182, ,           2.8,      10.78601, ,           2.8,      10.94758, ,           2.8,      6.289284, ,           2.8,      7.545363, , 
            3,       9.59962, ,             3,      10.70965, ,             3,      10.88094, ,             3,      6.186734, ,             3,      7.425576, , 
          3.2,      9.461131, ,           3.2,      10.62531, ,           3.2,      10.81101, ,           3.2,      6.084595, ,           3.2,      7.308893, , 
          3.4,      9.322109, ,           3.4,      10.52819, ,           3.4,      10.73763, ,           3.4,      5.981052, ,           3.4,      7.188551, , 
          3.6,      9.165387, ,           3.6,      10.41308, ,           3.6,      10.65978, , , , ,           3.6,      7.045401, , 
          3.8,      9.019098, ,           3.8,      10.29396, ,           3.8,      10.57584, , , , , , , , 

