Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.5673251, ,            -4,     0.5673251, ,            -4,     0.5673251, ,            -4,     0.5673251, ,            -4,     0.5673251, , 
         -3.8,     0.5759969, ,          -3.8,     0.5759969, ,          -3.8,     0.5759969, ,          -3.8,     0.5759969, ,          -3.8,     0.5759969, , 
         -3.6,     0.5846501, ,          -3.6,     0.5846501, ,          -3.6,     0.5846501, ,          -3.6,     0.5846501, ,          -3.6,     0.5846501, , 
         -3.4,     0.5932842, ,          -3.4,     0.5932842, ,          -3.4,     0.5932842, ,          -3.4,     0.5932842, ,          -3.4,     0.5932842, , 
         -3.2,      0.601899, ,          -3.2,      0.601899, ,          -3.2,      0.601899, ,          -3.2,      0.601899, ,          -3.2,      0.601899, , 
           -3,     0.6104942, ,            -3,     0.6104942, ,            -3,     0.6104942, ,            -3,     0.6104942, ,            -3,     0.6104942, , 
         -2.8,     0.6190695, ,          -2.8,     0.6190695, ,          -2.8,     0.6190695, ,          -2.8,     0.6190695, ,          -2.8,     0.6190695, , 
         -2.6,     0.6276244, ,          -2.6,     0.6276244, ,          -2.6,     0.6276244, ,          -2.6,     0.6276244, ,          -2.6,     0.6276244, , 
         -2.4,     0.6361588, ,          -2.4,     0.6361588, ,          -2.4,     0.6361588, ,          -2.4,     0.6361588, ,          -2.4,     0.6361588, , 
         -2.2,     0.6446722, ,          -2.2,     0.6446722, ,          -2.2,     0.6446722, ,          -2.2,     0.6446722, ,          -2.2,     0.6446722, , 
           -2,     0.6531644, ,            -2,     0.6531644, ,            -2,     0.6531644, ,            -2,     0.6531644, ,            -2,     0.6531644, , 
         -1.8,      0.661635, ,          -1.8,      0.661635, ,          -1.8,      0.661635, ,          -1.8,      0.661635, ,          -1.8,      0.661635, , 
         -1.6,     0.6700838, ,          -1.6,     0.6700838, ,          -1.6,     0.6700838, ,          -1.6,     0.6700838, ,          -1.6,     0.6700838, , 
         -1.4,     0.6785104, ,          -1.4,     0.6785104, ,          -1.4,     0.6785104, ,          -1.4,     0.6785104, ,          -1.4,     0.6785104, , 
         -1.2,     0.6869145, ,          -1.2,     0.6869145, ,          -1.2,     0.6869145, ,          -1.2,     0.6869145, ,          -1.2,     0.6869145, , 
           -1,     0.6952958, ,            -1,     0.6952958, ,            -1,     0.6952958, ,            -1,     0.6952958, ,            -1,     0.6952958, , 
         -0.8,     0.7036541, ,          -0.8,     0.7036541, ,          -0.8,     0.7036541, ,          -0.8,     0.7036541, ,          -0.8,     0.7036541, , 
         -0.6,     0.7119889, ,          -0.6,     0.7119889, ,          -0.6,     0.7119889, ,          -0.6,     0.7119889, ,          -0.6,     0.7119889, , 
         -0.4,        0.7203, ,          -0.4,        0.7203, ,          -0.4,        0.7203, ,          -0.4,        0.7203, ,          -0.4,        0.7203, , 
         -0.2,     0.7285871, ,          -0.2,     0.7285871, ,          -0.2,     0.7285871, ,          -0.2,     0.7285871, ,          -0.2,     0.7285871, , 
