Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
           -2,      7.080227, ,            -2,      6.809521, ,            -2,      10.16781, ,            -2,      6.688776, ,            -2,      6.647151, ,            -2,      6.639618, ,            -2,      6.608288, ,            -2,      6.596471, ,            -2,      6.590573, ,            -2,      9.221866, ,            -2,      8.458012, ,            -2,      7.521067, ,            -2,      7.432115, , 
         -1.8,      7.069249, ,          -1.8,      6.795125, ,          -1.8,      10.17114, ,          -1.8,      6.673105, ,          -1.8,      6.631197, ,          -1.8,       6.62359, ,          -1.8,      6.592002, ,          -1.8,      6.580072, ,          -1.8,      6.574135, ,          -1.8,      9.227316, ,          -1.8,      8.460342, ,          -1.8,      7.515707, ,          -1.8,      7.425548, , 
         -1.6,      7.061155, ,          -1.6,      6.783347, ,          -1.6,      10.17882, ,          -1.6,      6.660011, ,          -1.6,       6.61777, ,          -1.6,      6.610079, ,          -1.6,      6.578164, ,          -1.6,      6.566115, ,          -1.6,       6.56014, ,          -1.6,      9.236797, ,          -1.6,      8.466425, ,          -1.6,      7.513593, ,          -1.6,       7.42215, , 
         -1.4,      7.055812, ,          -1.4,      6.774115, ,          -1.4,      10.19044, ,          -1.4,      6.649383, ,          -1.4,      6.606807, ,          -1.4,       6.59903, ,          -1.4,      6.566741, ,          -1.4,      6.554567, ,          -1.4,      6.548539, ,          -1.4,      9.250056, ,          -1.4,      8.476082, ,          -1.4,      7.514655, ,          -1.4,      7.421833, , 
         -1.2,      7.053208, ,          -1.2,      6.767385, ,          -1.2,      10.20622, ,          -1.2,       6.64113, ,          -1.2,      6.598197, ,          -1.2,      6.590336, ,          -1.2,      6.557725, ,          -1.2,      6.545405, ,          -1.2,      6.539314, ,          -1.2,       9.26734, ,          -1.2,      8.489534, ,          -1.2,      7.518953, ,          -1.2,      7.424652, , 
           -1,      7.053237, ,            -1,      6.763006, ,            -1,      10.22614, ,            -1,      6.635112, ,            -1,      6.591807, ,            -1,       6.58386, ,            -1,      6.550947, ,            -1,      6.538485, ,            -1,      6.532334, ,            -1,      9.288539, ,            -1,      8.506593, ,            -1,      7.526295, ,            -1,      7.430433, , 
         -0.8,      7.055911, ,          -0.8,      6.760917, ,          -0.8,      10.24998, ,          -0.8,      6.631236, ,          -0.8,      6.587537, ,          -0.8,      6.579506, ,          -0.8,      6.546278, ,          -0.8,      6.533666, ,          -0.8,      6.527448, ,          -0.8,       9.31356, ,          -0.8,      8.527288, ,          -0.8,      7.536762, ,          -0.8,      7.439253, , 
         -0.6,      7.061156, ,          -0.6,      6.761302, ,          -0.6,      10.27765, ,          -0.6,      6.629506, ,          -0.6,      6.585265, ,          -0.6,      6.577147, ,          -0.6,      6.543623, ,          -0.6,      6.530884, ,          -0.6,       6.52461, ,          -0.6,      9.342374, ,          -0.6,      8.551591, ,          -0.6,      7.550397, ,          -0.6,      7.451124, , 
         -0.4,       7.06888, ,          -0.4,      6.763817, ,          -0.4,      10.30922, ,          -0.4,      6.629727, ,          -0.4,      6.584886, ,          -0.4,      6.576673, ,          -0.4,      6.542837, ,          -0.4,      6.529987, ,          -0.4,      6.523655, ,          -0.4,       9.37499, ,          -0.4,      8.579431, ,          -0.4,      7.567101, ,          -0.4,       7.46596, , 
         -0.2,      7.079195, ,          -0.2,       6.76851, ,          -0.2,      10.34207, ,          -0.2,      6.631873, ,          -0.2,        6.5864, ,          -0.2,      6.578082, ,          -0.2,      6.543883, ,          -0.2,      6.530915, ,          -0.2,      6.524512, ,          -0.2,      9.409285, ,          -0.2,      8.609599, ,          -0.2,      7.587083, ,          -0.2,       7.48395, , 
            0,       7.09198, ,             0,      6.775232, ,             0,      10.37913, ,             0,      6.635862, ,             0,      6.589656, ,             0,      6.581214, ,             0,      6.546589, ,             0,      6.533508, ,             0,      6.527038, ,             0,      9.447684, ,             0,      8.643519, ,             0,      7.610079, ,             0,      7.504837, , 
          0.2,      7.107267, ,           0.2,      6.784003, ,           0.2,      10.42127, ,           0.2,      6.641611, ,           0.2,      6.594624, ,           0.2,      6.586048, ,           0.2,      6.550939, ,           0.2,      6.537718, ,           0.2,       6.53117, ,           0.2,      9.490972, ,           0.2,      8.681719, ,           0.2,      7.636164, ,           0.2,      7.528695, , 
          0.4,      7.125066, ,           0.4,      6.794757, ,           0.4,      10.46678, ,           0.4,      6.649024, ,           0.4,      6.601173, ,           0.4,       6.59245, ,           0.4,      6.556822, ,           0.4,       6.54346, ,           0.4,      6.536836, ,           0.4,      9.537702, ,           0.4,      8.723294, ,           0.4,      7.665384, ,           0.4,      7.555569, , 
          0.6,      7.145453, ,           0.6,      6.807497, ,           0.6,       10.5159, ,           0.6,      6.658095, ,           0.6,      6.609232, ,           0.6,      6.600343, ,           0.6,      6.564108, ,           0.6,      6.550559, ,           0.6,      6.543841, ,           0.6,      9.588051, ,           0.6,       8.76826, ,           0.6,       7.69746, ,           0.6,      7.585232, , 
          0.8,      7.168569, ,           0.8,      6.822237, ,           0.8,      10.56862, ,           0.8,      6.668909, ,           0.8,      6.618923, ,           0.8,      6.609835, ,           0.8,       6.57284, ,           0.8,       6.55904, ,           0.8,      6.552194, ,           0.8,      9.642159, ,           0.8,      8.816921, ,           0.8,      7.732935, ,           0.8,      7.618154, , 
            1,      7.194344, ,             1,      6.838807, ,             1,      10.62448, ,             1,      6.681243, ,             1,      6.630044, ,             1,      6.620746, ,             1,      6.582971, ,             1,      6.568892, ,             1,      6.561895, ,             1,      9.699562, ,             1,      8.868905, ,             1,        7.7716, ,             1,      7.654155, , 
          1.2,      7.223091, ,           1.2,      6.857481, ,           1.2,      10.68415, ,           1.2,      6.695132, ,           1.2,      6.642527, ,           1.2,      6.632986, ,           1.2,      6.594301, ,           1.2,        6.5799, ,           1.2,      6.572736, ,           1.2,      9.760896, ,           1.2,      8.924598, ,           1.2,      7.813416, ,           1.2,      7.693248, , 
          1.4,      7.254764, ,           1.4,      6.878356, ,           1.4,      10.74688, ,           1.4,      6.710749, ,           1.4,      6.656478, ,           1.4,      6.646648, ,           1.4,      6.606836, ,           1.4,      6.592022, ,           1.4,      6.584641, ,           1.4,       9.82558, ,           1.4,      8.983733, ,           1.4,      7.858491, ,           1.4,      7.735519, , 
          1.6,      7.289386, ,           1.6,      6.901237, ,           1.6,      10.81249, ,           1.6,      6.728066, ,           1.6,      6.672186, ,           1.6,      6.662043, ,           1.6,      6.620863, ,           1.6,      6.605484, ,           1.6,      6.597811, ,           1.6,      9.893543, ,           1.6,      9.046202, ,           1.6,      7.906542, ,           1.6,      7.780744, , 
          1.8,      7.327053, ,           1.8,      6.926338, ,           1.8,      10.87943, ,           1.8,      6.747093, ,           1.8,      6.689454, ,           1.8,      6.678991, ,           1.8,      6.636505, ,           1.8,      6.620607, ,           1.8,      6.612656, ,           1.8,      9.964331, ,           1.8,      9.112296, ,           1.8,      7.957749, ,           1.8,      7.829081, , 
            2,      7.367867, ,             2,      6.953859, ,             2,      10.95136, ,             2,      6.767799, ,             2,      6.708221, ,             2,      6.697395, ,             2,      6.653469, ,             2,      6.636993, ,             2,       6.62876, ,             2,      10.03929, ,             2,      9.181671, ,             2,      8.012083, ,             2,      7.880514, , 
          2.2,      7.412428, ,           2.2,      6.983915, ,           2.2,      11.02662, ,           2.2,      6.790317, ,           2.2,       6.72859, ,           2.2,      6.717359, ,           2.2,      6.671833, ,           2.2,      6.654705, ,           2.2,      6.646142, ,           2.2,      10.11793, ,           2.2,      9.254705, ,           2.2,      8.070093, ,           2.2,      7.935608, , 
          2.4,      7.460271, ,           2.4,      7.016521, ,           2.4,      11.10392, ,           2.4,      6.814745, ,           2.4,      6.750862, ,           2.4,      6.739205, ,           2.4,      6.692007, ,           2.4,      6.674164, ,           2.4,      6.665223, ,           2.4,      10.20005, ,           2.4,      9.331293, ,           2.4,       8.13145, ,           2.4,      7.994007, , 
          2.6,      7.511944, ,           2.6,      7.051743, ,           2.6,      11.18437, ,           2.6,      6.841158, ,           2.6,      6.775044, ,           2.6,      6.762956, ,           2.6,      6.714189, ,           2.6,      6.695687, ,           2.6,      6.686367, ,           2.6,      10.28544, ,           2.6,      9.411333, ,           2.6,      8.196501, ,           2.6,      8.056076, , 
          2.8,      7.567246, ,           2.8,      7.090065, ,           2.8,       11.2685, ,           2.8,      6.869598, ,           2.8,       6.80118, ,           2.8,      6.788624, ,           2.8,      6.738164, ,           2.8,      6.719036, ,           2.8,       6.70937, ,           2.8,      10.37427, ,           2.8,      9.495024, ,           2.8,      8.265279, ,           2.8,      8.121817, , 
            3,      7.626621, ,             3,       7.13163, ,             3,      11.35571, ,             3,      6.900008, ,             3,      6.829193, ,             3,      6.816161, ,             3,      6.764059, ,             3,       6.74434, ,             3,      6.734363, ,             3,      10.46703, ,             3,      9.583074, ,             3,      8.338504, ,             3,      8.191876, , 
          3.2,      7.689731, ,           3.2,      7.176902, ,           3.2,      11.44589, ,           3.2,      6.932468, ,           3.2,      6.859054, ,           3.2,      6.845512, ,           3.2,      6.791674, ,           3.2,      6.771352, ,           3.2,      6.761104, ,           3.2,       10.5637, ,           3.2,      9.675927, ,           3.2,      8.417202, ,           3.2,      8.267003, , 
          3.4,      7.756034, ,           3.4,      7.225813, ,           3.4,      11.53893, ,           3.4,      6.966799, ,           3.4,      6.890681, ,           3.4,      6.876612, ,           3.4,      6.821009, ,           3.4,       6.80007, ,           3.4,      6.789558, ,           3.4,      10.66437, ,           3.4,      9.774375, ,           3.4,      8.502868, ,           3.4,      8.348402, , 
          3.6,      7.825272, ,           3.6,       7.27943, ,           3.6,      11.63484, ,           3.6,      7.003426, ,           3.6,      6.924092, ,           3.6,      6.909408, ,           3.6,      6.851904, ,           3.6,      6.830358, ,           3.6,      6.819566, ,           3.6,      10.76824, ,           3.6,      9.876168, ,           3.6,      8.591564, ,           3.6,      8.432762, , 
          3.8,      7.897502, ,           3.8,       7.33862, ,           3.8,      11.73368, ,           3.8,      7.042083, ,           3.8,      6.959264, ,           3.8,      6.943902, ,           3.8,      6.884253, ,           3.8,      6.862026, ,           3.8,       6.85088, ,           3.8,      10.87659, ,           3.8,      9.983959, ,           3.8,      8.687545, ,           3.8,      8.523585, , 
            4,      7.973698, ,             4,       7.40398, ,             4,      11.83665, ,             4,      7.083388, ,             4,      6.996446, ,             4,      6.980288, ,             4,      6.918262, ,             4,      6.895305, ,             4,        6.8837, ,             4,      10.99086, ,             4,      10.10131, ,             4,      8.796235, ,             4,      8.625551, , 
          4.2,      8.053798, ,           4.2,       7.47573, ,           4.2,      11.94422, ,           4.2,      7.127043, ,           4.2,      7.035375, ,           4.2,      7.018307, ,           4.2,      6.953673, ,           4.2,      6.929969, ,           4.2,      6.917932, ,           4.2,       11.1129, ,           4.2,      10.23233, ,           4.2,      8.924241, ,           4.2,      8.744217, , 
          4.4,      8.137823, ,           4.4,      7.555087, ,           4.4,      12.05568, ,           4.4,      7.174019, ,           4.4,      7.076381, ,           4.4,      7.058146, ,           4.4,      6.990392, ,           4.4,      6.965877, ,           4.4,      6.953401, ,           4.4,      11.24074, ,           4.4,      10.37198, ,           4.4,      9.063184, ,           4.4,      8.872596, , 
          4.6,      8.223435, ,           4.6,      7.638684, ,           4.6,      12.16634, ,           4.6,       7.22436, ,           4.6,      7.119588, ,           4.6,      7.099925, ,           4.6,      7.028402, ,           4.6,      7.002966, ,           4.6,      6.990019, ,           4.6,      11.36506, ,           4.6,      10.50247, ,           4.6,      9.185985, ,           4.6,      8.987617, , 
          4.8,      8.314826, ,           4.8,      7.725411, ,           4.8,      12.27629, ,           4.8,      7.279596, ,           4.8,      7.165353, ,           4.8,      7.143779, ,           4.8,      7.067732, ,           4.8,      7.041365, ,           4.8,       7.02796, ,           4.8,      11.48645, ,           4.8,      10.62503, ,           4.8,      9.295688, ,           4.8,      9.092604, , 
            5,      8.407339, ,             5,      7.814089, ,             5,      12.38725, ,             5,      7.341297, ,             5,      7.214543, ,             5,      7.190473, ,             5,      7.108721, ,             5,      7.081172, ,             5,       7.06721, ,             5,      11.60804, ,             5,        10.746, ,             5,      9.400437, ,             5,      9.193487, , 
          5.2,       8.50653, ,           5.2,      7.904205, ,           5.2,      12.49972, ,           5.2,      7.416503, ,           5.2,      7.269584, ,           5.2,      7.241522, ,           5.2,      7.151438, ,           5.2,      7.122428, ,           5.2,      7.107684, ,           5.2,      11.73085, ,           5.2,      10.86729, ,           5.2,      9.504603, ,           5.2,      9.295022, , 
          5.4,      8.629557, ,           5.4,      7.996488, ,           5.4,      12.61496, ,           5.4,       7.51288, ,           5.4,      7.333029, ,           5.4,      7.298468, ,           5.4,      7.196039, ,           5.4,      7.165338, ,           5.4,      7.149777, ,           5.4,      11.85686, ,           5.4,      10.99182, ,           5.4,      9.614044, ,           5.4,      9.404793, , 
          5.6,      8.895225, ,           5.6,       8.09924, , , , ,           5.6,      7.640997, ,           5.6,      7.408642, ,           5.6,      7.363727, ,           5.6,      7.242737, ,           5.6,      7.210032, ,           5.6,      7.193488, , , , , , , ,           5.6,      9.751944, ,           5.6,      9.561972, , 
          5.8,      8.997204, ,           5.8,      8.203707, , , , ,           5.8,      7.772947, ,           5.8,      7.487676, ,           5.8,      7.432326, ,           5.8,      7.292066, ,           5.8,      7.257002, ,           5.8,      7.239251, , , , , , , ,           5.8,      9.866242, ,           5.8,      9.672591, , 
, , , , , , , , ,             6,      7.894436, ,             6,      7.567656, ,             6,      7.504109, ,             6,      7.345945, ,             6,      7.307256, ,             6,      7.287645, , , , , , , , , , , , , , 

