Alpha,T1-15.8 m/s-VLM2, , 
           -4,      0.651474, , 
         -3.8,     0.6618919, , 
         -3.6,     0.6722908, , 
         -3.4,     0.6826705, , 
         -3.2,     0.6930305, , 
           -3,     0.7033706, , 
         -2.8,     0.7136902, , 
         -2.6,     0.7239892, , 
         -2.4,     0.7342671, , 
         -2.2,     0.7445235, , 
           -2,     0.7547581, , 
         -1.8,     0.7649706, , 
         -1.6,     0.7751605, , 
         -1.4,     0.7853276, , 
         -1.2,     0.7954715, , 
           -1,     0.8055918, , 
         -0.8,     0.8156882, , 
         -0.6,     0.8257603, , 
         -0.4,     0.8358078, , 
         -0.2,     0.8458303, , 
            0,     0.8558276, , 
          0.2,     0.8657992, , 
          0.4,     0.8757449, , 
          0.6,     0.8856643, , 
          0.8,      0.895557, , 
            1,     0.9054228, , 
          1.2,     0.9152613, , 
          1.4,     0.9250721, , 
          1.6,     0.9348551, , 
          1.8,     0.9446097, , 
            2,     0.9543358, , 
          2.2,      0.964033, , 
          2.4,      0.973701, , 
          2.6,     0.9833394, , 
          2.8,      0.992948, , 
            3,      1.002526, , 
          3.2,      1.012074, , 
          3.4,      1.021592, , 
          3.6,      1.031078, , 
          3.8,      1.040533, , 
            4,      1.049956, , 
          4.2,      1.059347, , 
          4.4,      1.068706, , 
          4.6,      1.078033, , 
          4.8,      1.087326, , 
            5,      1.096587, , 
          5.2,      1.105814, , 
          5.4,      1.115008, , 
          5.6,      1.124167, , 
          5.8,      1.133293, , 
            6,      1.142384, , 

