Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.5082479, , 
         -3.8,     0.5157273, , 
         -3.6,     0.5231884, , 
         -3.4,     0.5306309, , 
         -3.2,     0.5380545, , 
           -3,     0.5454589, , 
         -2.8,     0.5528438, , 
         -2.6,      0.560209, , 
         -2.4,     0.5675541, , 
         -2.2,     0.5748788, , 
           -2,      0.582183, , 
         -1.8,     0.5894662, , 
         -1.6,     0.5967283, , 
         -1.4,     0.6039689, , 
         -1.2,     0.6111877, , 
           -1,     0.6183846, , 
         -0.8,     0.6255592, , 
         -0.6,     0.6327112, , 
         -0.4,     0.6398405, , 
         -0.2,     0.6469466, , 
            0,     0.6540295, , 
          0.2,     0.6610887, , 
          0.4,      0.668124, , 
          0.6,     0.6751353, , 
          0.8,     0.6821221, , 
            1,     0.6890844, , 
          1.2,     0.6960217, , 
          1.4,      0.702934, , 
          1.6,     0.7098209, , 
          1.8,     0.7166821, , 
            2,     0.7235175, , 
          2.2,     0.7303268, , 
          2.4,     0.7371097, , 
          2.6,     0.7438661, , 
          2.8,     0.7505956, , 
            3,     0.7572981, , 
          3.2,     0.7639734, , 
          3.4,     0.7706211, , 
          3.6,     0.7772412, , 
          3.8,     0.7838333, , 
            4,     0.7903972, , 
          4.2,     0.7969327, , 
          4.4,     0.8034397, , 
          4.6,     0.8099178, , 
          4.8,     0.8163669, , 
            5,     0.8227868, , 
          5.2,     0.8291773, , 
          5.4,     0.8355381, , 
          5.6,     0.8418691, , 
          5.8,     0.8481701, , 
            6,     0.8544408, , 

