Alpha,T1-15.8 m/s-VLM2, , 
           -7,      1.468177, , 
         -6.8,      1.418619, , 
         -6.6,      1.372776, , 
         -6.4,      1.330308, , 
         -6.2,      1.290921, , 
           -6,      1.254356, , 
         -5.8,      1.220491, , 
         -5.6,      1.188977, , 
         -5.4,      1.159634, , 
         -5.2,      1.132272, , 
           -5,      1.106734, , 
         -4.8,      1.082892, , 
         -4.6,      1.060603, , 
         -4.4,       1.03976, , 
         -4.2,      1.020263, , 
           -4,      1.002012, , 
         -3.8,     0.9849387, , 
         -3.6,     0.9689513, , 
         -3.4,     0.9539839, , 
         -3.2,     0.9399728, , 
           -3,     0.9268533, , 
         -2.8,     0.9145672, , 
         -2.6,     0.9030696, , 
         -2.4,     0.8923133, , 
         -2.2,     0.8822701, , 
           -2,     0.8728988, , 
         -1.8,     0.8641729, , 
         -1.6,     0.8560813, , 
         -1.4,      0.848604, , 
         -1.2,     0.8417006, , 
           -1,     0.8354023, , 
         -0.8,     0.8296794, , 
         -0.6,     0.8245054, , 
         -0.4,     0.8199188, , 
         -0.2,     0.8159233, , 
            0,     0.8125104, , 
          0.2,     0.8097087, , 
          0.4,      0.807516, , 
          0.6,     0.8059321, , 
          0.8,     0.8049577, , 
            1,     0.8046878, , 
          1.2,     0.8051468, , 
          1.4,     0.8063563, , 
          1.6,     0.8083734, , 
          1.8,     0.8115035, , 
            2,     0.8157466, , 
          2.2,     0.8212533, , 
          2.4,     0.8280239, , 
          2.6,     0.8355242, , 
          2.8,     0.8434841, , 
            3,     0.8516704, , 
          3.2,     0.8602556, , 
          3.4,      0.870713, , 
          3.6,     0.8808977, , 

