Alpha,T1-15.8 m/s-VLM2, , 
           -4,      5.954542, , 
         -3.8,      5.908277, , 
         -3.6,      5.866074, , 
         -3.4,      5.827748, , 
         -3.2,      5.793094, , 
           -3,      5.761866, , 
         -2.8,      5.733975, , 
         -2.6,      5.709218, , 
         -2.4,      5.687433, , 
         -2.2,      5.668475, , 
           -2,      5.652252, , 
         -1.8,      5.638686, , 
         -1.6,       5.62767, , 
         -1.4,      5.619111, , 
         -1.2,      5.613053, , 
           -1,      5.609439, , 
         -0.8,      5.608265, , 
         -0.6,      5.609367, , 
         -0.4,      5.613017, , 
         -0.2,      5.619082, , 
            0,       5.62758, , 
          0.2,      5.638736, , 
          0.4,       5.65263, , 
          0.6,      5.669361, , 
          0.8,      5.689103, , 
            1,      5.711851, , 
          1.2,      5.737928, , 
          1.4,      5.767456, , 
          1.6,      5.800641, , 
          1.8,      5.838273, , 
            2,      5.880373, , 
          2.2,      5.927578, , 
          2.4,      5.981324, , 
          2.6,      6.042457, , 
          2.8,      6.111619, , 
            3,      6.188388, , 
          3.2,      6.270042, , 
          3.4,      6.354731, , 
          3.6,      6.441225, , 
          3.8,      6.530251, , 
            4,      6.628596, , 
          4.2,      6.732005, , 

