Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      8.360855, ,            -4,      8.217807, ,            -4,       8.96085, , 
         -3.8,      8.305158, ,          -3.8,      8.160287, ,          -3.8,       8.91126, , 
         -3.6,       8.25426, ,          -3.6,      8.107776, ,          -3.6,      8.866309, , 
         -3.4,      8.207927, ,          -3.4,      8.059843, ,          -3.4,      8.825864, , 
         -3.2,      8.165807, ,          -3.2,      8.016246, ,          -3.2,      8.789567, , 
           -3,      8.127764, ,            -3,      7.976931, ,            -3,      8.758176, , 
         -2.8,      8.093595, ,          -2.8,      7.941662, ,          -2.8,      8.730683, , 
         -2.6,      8.063167, ,          -2.6,      7.910197, ,          -2.6,       8.70692, , 
         -2.4,      8.036471, ,          -2.4,      7.882212, ,          -2.4,      8.686612, , 
         -2.2,      8.013342, ,          -2.2,      7.857545, ,          -2.2,      8.669802, , 
           -2,      7.993337, ,            -2,      7.836049, ,            -2,      8.656219, , 
         -1.8,      7.976408, ,          -1.8,      7.817512, ,          -1.8,      8.645822, , 
         -1.6,       7.96233, ,          -1.6,      7.801824, ,          -1.6,      8.638475, , 
         -1.4,       7.95104, ,          -1.4,      7.788744, ,          -1.4,      8.634235, , 
         -1.2,       7.94238, ,          -1.2,      7.778233, ,          -1.2,      8.632859, , 
           -1,      7.936258, ,            -1,      7.770252, ,            -1,      8.634363, , 
         -0.8,      7.932558, ,          -0.8,       7.76463, ,          -0.8,      8.638586, , 
         -0.6,      7.931085, ,          -0.6,      7.761363, ,          -0.6,        8.6456, , 
         -0.4,      7.931811, ,          -0.4,      7.760212, ,          -0.4,      8.655255, , 
         -0.2,      7.934704, ,          -0.2,      7.761154, ,          -0.2,      8.667553, , 
            0,      7.939641, ,             0,      7.764018, ,             0,      8.682449, , 
          0.2,      7.946566, ,           0.2,       7.76875, ,           0.2,      8.699828, , 
          0.4,      7.955428, ,           0.4,      7.775296, ,           0.4,      8.719724, , 
          0.6,      7.966099, ,           0.6,      7.783568, ,           0.6,      8.742202, , 
          0.8,      7.978612, ,           0.8,      7.793533, ,           0.8,      8.767264, , 
            1,      7.992916, ,             1,      7.805046, ,             1,      8.794675, , 
          1.2,      8.009103, ,           1.2,      7.818109, ,           1.2,      8.824869, , 
          1.4,      8.026916, ,           1.4,       7.83261, ,           1.4,      8.857352, , 
          1.6,      8.046357, ,           1.6,      7.848537, ,           1.6,      8.892328, , 
          1.8,      8.067386, ,           1.8,      7.865751, ,           1.8,      8.929653, , 
            2,      8.090082, ,             2,      7.884191, ,             2,       8.96945, , 
          2.2,      8.114374, ,           2.2,      7.903866, ,           2.2,      9.011834, , 
          2.4,       8.14012, ,           2.4,      7.924735, ,           2.4,       9.05673, , 
          2.6,      8.167462, ,           2.6,      7.946769, ,           2.6,      9.104175, , 
          2.8,      8.196472, ,           2.8,       7.96989, ,           2.8,      9.154026, , 
            3,      8.227215, ,             3,      7.994169, ,             3,      9.206397, , 
          3.2,      8.259574, ,           3.2,      8.019637, ,           3.2,      9.261063, , 
          3.4,      8.293757, ,           3.4,      8.046522, ,           3.4,      9.318142, , 
          3.6,      8.329887, ,           3.6,      8.074589, ,           3.6,      9.377989, , 
          3.8,      8.367817, ,           3.8,       8.10378, ,           3.8,      9.440388, , 
            4,      8.407967, ,             4,      8.134223, ,             4,      9.505425, , 
          4.2,      8.450156, ,           4.2,      8.166026, ,           4.2,      9.573199, , 
          4.4,      8.494764, ,           4.4,      8.199316, ,           4.4,      9.643805, , 
          4.6,      8.541945, ,           4.6,      8.234081, ,           4.6,      9.718082, , 
          4.8,      8.592009, ,           4.8,      8.270194, ,           4.8,      9.795971, , 
            5,      8.644892, ,             5,      8.307652, ,             5,      9.878604, , 
          5.2,      8.701198, ,           5.2,      8.346523, ,           5.2,      9.966024, , 
          5.4,      8.761376, ,           5.4,      8.386685, ,           5.4,      10.05567, , 
          5.6,      8.826563, ,           5.6,      8.428168, ,           5.6,      10.15264, , 
          5.8,      8.896565, ,           5.8,      8.471206, ,           5.8,      10.26082, , 
            6,      8.971829, ,             6,      8.515499, ,             6,      10.38427, , 

