Alpha,T1-15.8 m/s-VLM2, , 
           -4,      6.109508, , 
         -3.8,      6.020931, , 
         -3.6,       5.93723, , 
         -3.4,      5.858231, , 
         -3.2,      5.783596, , 
           -3,      5.712961, , 
         -2.8,      5.646131, , 
         -2.6,      5.582842, , 
         -2.4,      5.522808, , 
         -2.2,      5.465959, , 
           -2,      5.412091, , 
         -1.8,      5.360969, , 
         -1.6,      5.312482, , 
         -1.4,      5.266453, , 
         -1.2,      5.222735, , 
           -1,      5.181253, , 
         -0.8,      5.141855, , 
         -0.6,      5.104472, , 
         -0.4,      5.068946, , 
         -0.2,      5.035228, , 
            0,      5.003226, , 
          0.2,       4.97288, , 
          0.4,      4.944106, , 
          0.6,      4.916829, , 
          0.8,      4.890983, , 
            1,      4.866506, , 
          1.2,      4.843303, , 
          1.4,      4.821354, , 
          1.6,      4.800595, , 
          1.8,      4.780979, , 
            2,      4.762475, , 
          2.2,      4.745004, , 
          2.4,      4.728542, , 
          2.6,      4.713055, , 
          2.8,      4.698436, , 
            3,      4.684688, , 
          3.2,      4.671785, , 
          3.4,        4.6597, , 
          3.6,      4.648399, , 
          3.8,      4.637859, , 
            4,       4.62807, , 
          4.2,      4.618978, , 
          4.4,      4.610573, , 
          4.6,      4.602839, , 
          4.8,      4.595741, , 
            5,      4.589257, , 
          5.2,      4.583352, , 
          5.4,      4.578013, , 
          5.6,      4.573221, , 
          5.8,      4.568962, , 
            6,      4.565217, , 

