Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      6.314432, ,            -4,       6.15212, ,            -4,       6.98177, , 
         -3.8,      6.266988, ,          -3.8,      6.103912, ,          -3.8,      6.941056, , 
         -3.6,      6.223737, ,          -3.6,      6.059806, ,          -3.6,      6.904783, , 
         -3.4,       6.18487, ,          -3.4,       6.01963, ,          -3.4,      6.872775, , 
         -3.2,      6.149684, ,          -3.2,      5.983082, ,          -3.2,      6.844881, , 
           -3,      6.118131, ,            -3,      5.950001, ,            -3,      6.821017, , 
         -2.8,      6.089962, ,          -2.8,      5.920189, ,          -2.8,       6.80112, , 
         -2.6,       6.06501, ,          -2.6,      5.893468, ,          -2.6,      6.785009, , 
         -2.4,      6.043139, ,          -2.4,      5.869636, ,          -2.4,      6.772651, , 
         -2.2,       6.02417, ,          -2.2,      5.848558, ,          -2.2,      6.763965, , 
           -2,      6.008007, ,            -2,      5.830174, ,            -2,      6.758954, , 
         -1.8,      5.994507, ,          -1.8,      5.814236, ,          -1.8,      6.757506, , 
         -1.6,      5.983567, ,          -1.6,      5.800641, ,          -1.6,      6.759557, , 
         -1.4,      5.975128, ,          -1.4,      5.789276, ,          -1.4,       6.76522, , 
         -1.2,        5.9691, ,          -1.2,      5.779998, ,          -1.2,      6.774603, , 
           -1,      5.965426, ,            -1,        5.7728, ,            -1,        6.7875, , 
         -0.8,      5.964107, ,          -0.8,      5.767619, ,          -0.8,      6.804109, , 
         -0.6,      5.965107, ,          -0.6,      5.764325, ,          -0.6,      6.824257, , 
         -0.4,       5.96836, ,          -0.4,      5.762763, ,          -0.4,      6.848015, , 
         -0.2,      5.973822, ,          -0.2,      5.762977, ,          -0.2,      6.875187, , 
            0,      5.981621, ,             0,      5.764874, ,             0,      6.906211, , 
          0.2,      5.991714, ,           0.2,      5.768267, ,           0.2,      6.941151, , 
          0.4,      6.004119, ,           0.4,      5.773426, ,           0.4,      6.979611, , 
          0.6,       6.01905, ,           0.6,      5.780449, ,           0.6,      7.021921, , 
          0.8,      6.036502, ,           0.8,      5.789292, ,           0.8,      7.067888, , 
            1,      6.056651, ,             1,       5.79995, ,             1,      7.117396, , 
          1.2,      6.079721, ,           1.2,      5.812846, ,           1.2,      7.171097, , 
          1.4,       6.10562, ,           1.4,      5.827908, ,           1.4,      7.228875, , 
          1.6,      6.134559, ,           1.6,       5.84521, ,           1.6,      7.290962, , 
          1.8,      6.166941, ,           1.8,      5.864633, ,           1.8,      7.357255, , 
            2,       6.20297, ,             2,      5.886313, ,             2,      7.428844, , 
          2.2,      6.243075, ,           2.2,      5.910194, ,           2.2,      7.506566, , 
          2.4,      6.287478, ,           2.4,      5.936118, ,           2.4,      7.592399, , 
          2.6,      6.337056, ,           2.6,      5.964003, ,           2.6,      7.682357, , 
          2.8,      6.392829, ,           2.8,      5.993599, ,           2.8,      7.780316, , 
            3,      6.455816, ,             3,      6.025399, ,             3,      7.895206, , 
          3.2,      6.526489, ,           3.2,       6.05915, ,           3.2,       8.03226, , 
          3.4,      6.604617, ,           3.4,      6.094887, ,           3.4,      8.174046, , 
          3.6,       6.68742, ,           3.6,      6.132933, ,           3.6,      8.296077, , 
          3.8,      6.773237, ,           3.8,      6.173466, ,           3.8,      8.409663, , 
            4,      6.860873, ,             4,      6.218081, ,             4,      8.519906, , 
          4.2,      6.950534, ,           4.2,      6.268468, ,           4.2,      8.634419, , 
          4.4,      7.046375, ,           4.4,      6.327239, ,           4.4,      8.778419, , 
          4.6,      7.154088, ,           4.6,      6.392487, ,           4.6,       8.90355, , 
, , ,           4.8,      6.460384, , , , , 

