Alpha,T1-15.8 m/s-VLM2, , 
           -7,      6.798733, , 
         -6.8,      6.649545, , 
         -6.6,      6.511324, , 
         -6.4,      6.383202, , 
         -6.2,      6.264434, , 
           -6,      6.154373, , 
         -5.8,      6.052967, , 
         -5.6,      5.958993, , 
         -5.4,      5.871992, , 
         -5.2,      5.791412, , 
           -5,      5.716807, , 
         -4.8,      5.647852, , 
         -4.6,      5.584103, , 
         -4.4,      5.525285, , 
         -4.2,      5.471111, , 
           -4,      5.421282, , 
         -3.8,      5.375646, , 
         -3.6,      5.333903, , 
         -3.4,      5.295874, , 
         -3.2,      5.261374, , 
           -3,      5.230201, , 
         -2.8,      5.202172, , 
         -2.6,      5.177168, , 
         -2.4,      5.155042, , 
         -2.2,      5.135753, , 
           -2,       5.11917, , 
         -1.8,      5.105243, , 
         -1.6,      5.094006, , 
         -1.4,      5.085435, , 
         -1.2,      5.079379, , 
           -1,      5.076112, , 
         -0.8,      5.075538, , 
         -0.6,      5.077579, , 
         -0.4,      5.082547, , 
         -0.2,      5.090546, , 
            0,      5.101601, , 
          0.2,       5.11597, , 
          0.4,      5.133717, , 
          0.6,      5.154915, , 
          0.8,      5.179647, , 
            1,      5.208596, , 
          1.2,      5.242005, , 
          1.4,      5.280097, , 
          1.6,      5.323332, , 
          1.8,      5.373809, , 
            2,       5.43165, , 
          2.2,      5.497973, , 
          2.4,      5.572911, , 
          2.6,      5.653001, , 
          2.8,      5.736488, , 
            3,      5.821831, , 
          3.2,      5.910226, , 
          3.4,      6.011805, , 
          3.6,      6.111974, , 

