Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.8970671, ,            -4,     0.8970671, ,            -4,     0.8970671, ,            -4,     0.8970671, ,            -4,     0.8970671, , 
         -3.8,     0.9127261, ,          -3.8,     0.9127261, ,          -3.8,     0.9127261, ,          -3.8,     0.9127261, ,          -3.8,     0.9127261, , 
         -3.6,     0.9283661, ,          -3.6,     0.9283661, ,          -3.6,     0.9283661, ,          -3.6,     0.9283661, ,          -3.6,     0.9283661, , 
         -3.4,     0.9439867, ,          -3.4,     0.9439867, ,          -3.4,     0.9439867, ,          -3.4,     0.9439867, ,          -3.4,     0.9439867, , 
         -3.2,     0.9595875, ,          -3.2,     0.9595875, ,          -3.2,     0.9595875, ,          -3.2,     0.9595875, ,          -3.2,     0.9595875, , 
           -3,     0.9751681, ,            -3,     0.9751681, ,            -3,     0.9751681, ,            -3,     0.9751681, ,            -3,     0.9751681, , 
         -2.8,      0.990728, ,          -2.8,      0.990728, ,          -2.8,      0.990728, ,          -2.8,      0.990728, ,          -2.8,      0.990728, , 
         -2.6,      1.006267, ,          -2.6,      1.006267, ,          -2.6,      1.006267, ,          -2.6,      1.006267, ,          -2.6,      1.006267, , 
         -2.4,      1.021784, ,          -2.4,      1.021784, ,          -2.4,      1.021784, ,          -2.4,      1.021784, ,          -2.4,      1.021784, , 
         -2.2,       1.03728, ,          -2.2,       1.03728, ,          -2.2,       1.03728, ,          -2.2,       1.03728, ,          -2.2,       1.03728, , 
           -2,      1.052753, ,            -2,      1.052753, ,            -2,      1.052753, ,            -2,      1.052753, ,            -2,      1.052753, , 
         -1.8,      1.068203, ,          -1.8,      1.068203, ,          -1.8,      1.068203, ,          -1.8,      1.068203, ,          -1.8,      1.068203, , 
         -1.6,      1.083631, ,          -1.6,      1.083631, ,          -1.6,      1.083631, ,          -1.6,      1.083631, ,          -1.6,      1.083631, , 
         -1.4,      1.099035, ,          -1.4,      1.099035, ,          -1.4,      1.099035, ,          -1.4,      1.099035, ,          -1.4,      1.099035, , 
         -1.2,      1.114415, ,          -1.2,      1.114415, ,          -1.2,      1.114415, ,          -1.2,      1.114415, ,          -1.2,      1.114415, , 
           -1,       1.12977, ,            -1,       1.12977, ,            -1,       1.12977, ,            -1,       1.12977, ,            -1,       1.12977, , 
         -0.8,      1.145101, ,          -0.8,      1.145101, ,          -0.8,      1.145101, ,          -0.8,      1.145101, ,          -0.8,      1.145101, , 
         -0.6,      1.160407, ,          -0.6,      1.160407, ,          -0.6,      1.160407, ,          -0.6,      1.160407, ,          -0.6,      1.160407, , 
         -0.4,      1.175687, ,          -0.4,      1.175687, ,          -0.4,      1.175687, ,          -0.4,      1.175687, ,          -0.4,      1.175687, , 
         -0.2,      1.190942, ,          -0.2,      1.190942, ,          -0.2,      1.190942, ,          -0.2,      1.190942, ,          -0.2,      1.190942, , 
            0,       1.20617, ,             0,       1.20617, ,             0,       1.20617, ,             0,       1.20617, ,             0,       1.20617, , 
          0.2,      1.221371, ,           0.2,      1.221371, ,           0.2,      1.221371, ,           0.2,      1.221371, ,           0.2,      1.221371, , 
          0.4,      1.236546, ,           0.4,      1.236546, ,           0.4,      1.236546, ,           0.4,      1.236546, ,           0.4,      1.236546, , 
          0.6,      1.251693, ,           0.6,      1.251693, ,           0.6,      1.251693, ,           0.6,      1.251693, ,           0.6,      1.251693, , 
          0.8,      1.266812, ,           0.8,      1.266812, ,           0.8,      1.266812, ,           0.8,      1.266812, ,           0.8,      1.266812, , 
            1,      1.281902, ,             1,      1.281902, ,             1,      1.281902, ,             1,      1.281902, ,             1,      1.281902, , 
          1.2,      1.296964, ,           1.2,      1.296964, ,           1.2,      1.296964, ,           1.2,      1.296964, ,           1.2,      1.296964, , 
          1.4,      1.311997, ,           1.4,      1.311997, ,           1.4,      1.311997, ,           1.4,      1.311997, ,           1.4,      1.311997, , 
          1.6,      1.327001, ,           1.6,      1.327001, ,           1.6,      1.327001, ,           1.6,      1.327001, ,           1.6,      1.327001, , 
          1.8,      1.341975, ,           1.8,      1.341975, ,           1.8,      1.341975, ,           1.8,      1.341975, ,           1.8,      1.341975, , 
            2,      1.356919, ,             2,      1.356919, ,             2,      1.356919, ,             2,      1.356919, ,             2,      1.356919, , 
          2.2,      1.371832, ,           2.2,      1.371832, ,           2.2,      1.371832, ,           2.2,      1.371832, ,           2.2,      1.371832, , 
          2.4,      1.386715, ,           2.4,      1.386715, ,           2.4,      1.386715, ,           2.4,      1.386715, ,           2.4,      1.386715, , 
          2.6,      1.401566, ,           2.6,      1.401566, ,           2.6,      1.401566, ,           2.6,      1.401566, ,           2.6,      1.401566, , 
          2.8,      1.416385, ,           2.8,      1.416385, ,           2.8,      1.416385, ,           2.8,      1.416385, ,           2.8,      1.416385, , 
            3,      1.431173, ,             3,      1.431173, ,             3,      1.431173, ,             3,      1.431173, ,             3,      1.431173, , 
          3.2,      1.445928, ,           3.2,      1.445928, ,           3.2,      1.445928, ,           3.2,      1.445928, ,           3.2,      1.445928, , 
          3.4,       1.46065, ,           3.4,       1.46065, ,           3.4,       1.46065, ,           3.4,       1.46065, ,           3.4,       1.46065, , 
          3.6,      1.475339, ,           3.6,      1.475339, ,           3.6,      1.475339, , , , ,           3.6,      1.475339, , 
          3.8,      1.489995, ,           3.8,      1.489995, ,           3.8,      1.489995, , , , , , , , 

