Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      9.037016, ,            -4,      9.277357, ,            -4,      8.165825, , 
         -3.8,      9.105986, ,          -3.8,      9.351193, ,          -3.8,      8.214199, , 
         -3.6,      9.169772, ,          -3.6,      9.419771, ,          -3.6,      8.257775, , 
         -3.4,      9.227852, ,          -3.4,      9.483109, ,          -3.4,      8.296607, , 
         -3.2,       9.28106, ,          -3.2,      9.541465, ,          -3.2,      8.330743, , 
           -3,      9.329294, ,            -3,      9.594901, ,            -3,      8.360168, , 
         -2.8,      9.372777, ,          -2.8,      9.643565, ,          -2.8,      8.384858, , 
         -2.6,      9.411628, ,          -2.6,      9.687602, ,          -2.6,      8.404956, , 
         -2.4,      9.445945, ,          -2.4,      9.727214, ,          -2.4,      8.420436, , 
         -2.2,       9.47591, ,          -2.2,      9.762515, ,          -2.2,      8.431351, , 
           -2,      9.501592, ,            -2,      9.793514, ,            -2,       8.43766, , 
         -1.8,      9.523146, ,          -1.8,      9.820546, ,          -1.8,      8.439485, , 
         -1.6,      9.540686, ,          -1.6,      9.843721, ,          -1.6,        8.4369, , 
         -1.4,      9.554259, ,          -1.4,      9.863179, ,          -1.4,      8.429772, , 
         -1.2,      9.563979, ,          -1.2,      9.879119, ,          -1.2,      8.417987, , 
           -1,       9.56991, ,            -1,       9.89152, ,            -1,      8.401843, , 
         -0.8,      9.572043, ,          -0.8,      9.900467, ,          -0.8,      8.381139, , 
         -0.6,      9.570426, ,          -0.6,      9.906163, ,          -0.6,       8.35616, , 
         -0.4,      9.565173, ,          -0.4,      9.908865, ,          -0.4,      8.326894, , 
         -0.2,      9.556363, ,          -0.2,      9.908496, ,          -0.2,      8.293668, , 
            0,      9.543813, ,             0,      9.905212, ,             0,       8.25605, , 
          0.2,      9.527618, ,           0.2,      9.899347, ,           0.2,      8.214086, , 
          0.4,      9.507789, ,           0.4,      9.890441, ,           0.4,      8.168376, , 
          0.6,      9.484031, ,           0.6,      9.878343, ,           0.6,      8.118667, , 
          0.8,      9.456408, ,           0.8,      9.863151, ,           0.8,      8.065331, , 
            1,      9.424714, ,             1,      9.844901, ,             1,      8.008654, , 
          1.2,      9.388683, ,           1.2,      9.822911, ,           1.2,      7.948057, , 
          1.4,      9.348557, ,           1.4,      9.797349, ,           1.4,       7.88386, , 
          1.6,      9.304119, ,           1.6,      9.768147, ,           1.6,      7.816003, , 
          1.8,      9.254889, ,           1.8,       9.73557, ,           1.8,      7.744808, , 
            2,      9.200715, ,             2,      9.699461, ,             2,      7.669343, , 
          2.2,      9.141144, ,           2.2,       9.65999, ,           2.2,      7.589034, , 
          2.4,      9.076072, ,           2.4,      9.617502, ,           2.4,      7.502243, , 
          2.6,      9.004491, ,           2.6,      9.572212, ,           2.6,      7.413351, , 
          2.8,      8.925285, ,           2.8,        9.5246, ,           2.8,      7.318877, , 
            3,      8.837474, ,             3,      9.473963, ,             3,      7.211044, , 
          3.2,      8.740957, ,           3.2,      9.420799, ,           3.2,      7.086416, , 
          3.4,      8.636651, ,           3.4,      9.365144, ,           3.4,      6.961857, , 
          3.6,      8.528755, ,           3.6,      9.306606, ,           3.6,      6.858038, , 
          3.8,      8.419701, ,           3.8,      9.245031, ,           3.8,      6.764093, , 
            4,      8.311139, ,             4,      9.178179, ,             4,      6.675291, , 
          4.2,      8.202888, ,           4.2,      9.103818, ,           4.2,      6.585433, , 
          4.4,      8.090207, ,           4.4,      9.018576, ,           4.4,       6.47574, , 
          4.6,      7.967153, ,           4.6,      8.925766, ,           4.6,      6.383279, , 
, , ,           4.8,      8.831172, , , , , 

