Alpha,T1-15.8 m/s-VLM2, , 
           -4,      9.587531, , 
         -3.8,      9.663147, , 
         -3.6,      9.733162, , 
         -3.4,      9.797619, , 
         -3.2,      9.856634, , 
           -3,      9.910419, , 
         -2.8,       9.95895, , 
         -2.6,      10.00242, , 
         -2.4,      10.04099, , 
         -2.2,       10.0748, , 
           -2,       10.1039, , 
         -1.8,      10.12837, , 
         -1.6,      10.14832, , 
         -1.4,      10.16388, , 
         -1.2,      10.17492, , 
           -1,      10.18152, , 
         -0.8,      10.18366, , 
         -0.6,      10.18165, , 
         -0.4,      10.17499, , 
         -0.2,      10.16393, , 
            0,      10.14849, , 
          0.2,      10.12828, , 
          0.4,      10.10322, , 
          0.6,      10.07321, , 
          0.8,      10.03803, , 
            1,      9.997782, , 
          1.2,      9.952044, , 
          1.4,      9.900748, , 
          1.6,      9.843721, , 
          1.8,      9.779834, , 
            2,      9.709327, , 
          2.2,      9.631459, , 
          2.4,      9.544291, , 
          2.6,       9.44702, , 
          2.8,      9.339311, , 
            3,      9.222565, , 
          3.2,      9.101515, , 
          3.4,      8.979239, , 
          3.6,      8.857663, , 
          3.8,      8.735878, , 
            4,       8.60513, , 
          4.2,      8.471752, , 

