Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
           -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, ,            -2,     0.9151925, , 
         -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, ,          -1.8,     0.9282174, , 
         -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, ,          -1.6,     0.9412191, , 
         -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, ,          -1.4,     0.9541972, , 
         -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, ,          -1.2,     0.9671513, , 
           -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, ,            -1,      0.980081, , 
         -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, ,          -0.8,      0.992986, , 
         -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, ,          -0.6,      1.005866, , 
         -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, ,          -0.4,       1.01872, , 
         -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, ,          -0.2,      1.031549, , 
            0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, ,             0,      1.044351, , 
          0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, ,           0.2,      1.057126, , 
          0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, ,           0.4,      1.069874, , 
          0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, ,           0.6,      1.082595, , 
          0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, ,           0.8,      1.095288, , 
            1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, ,             1,      1.107953, , 
          1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, ,           1.2,      1.120589, , 
          1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, ,           1.4,      1.133197, , 
          1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, ,           1.6,      1.145775, , 
          1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, ,           1.8,      1.158323, , 
            2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, ,             2,      1.170841, , 
          2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, ,           2.2,      1.183329, , 
          2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, ,           2.4,      1.195786, , 
          2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, ,           2.6,      1.208212, , 
          2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, ,           2.8,      1.220607, , 
            3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, ,             3,      1.232969, , 
          3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, ,           3.2,        1.2453, , 
          3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, ,           3.4,      1.257598, , 
          3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, ,           3.6,      1.269863, , 
          3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, ,           3.8,      1.282095, , 
            4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, ,             4,      1.294293, , 
          4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, ,           4.2,      1.306457, , 
          4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, ,           4.4,      1.318588, , 
          4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, ,           4.6,      1.330683, , 
          4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, ,           4.8,      1.342744, , 
            5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, ,             5,      1.354769, , 
          5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, ,           5.2,      1.366759, , 
          5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, ,           5.4,      1.378713, , 
          5.6,      1.390631, ,           5.6,      1.390631, , , , ,           5.6,      1.390631, ,           5.6,      1.390631, ,           5.6,      1.390631, ,           5.6,      1.390631, ,           5.6,      1.390631, ,           5.6,      1.390631, , , , , , , ,           5.6,      1.390631, ,           5.6,      1.390631, , 
          5.8,      1.402512, ,           5.8,      1.402512, , , , ,           5.8,      1.402512, ,           5.8,      1.402512, ,           5.8,      1.402512, ,           5.8,      1.402512, ,           5.8,      1.402512, ,           5.8,      1.402512, , , , , , , ,           5.8,      1.402512, ,           5.8,      1.402512, , 
, , , , , , , , ,             6,      1.414357, ,             6,      1.414357, ,             6,      1.414357, ,             6,      1.414357, ,             6,      1.414357, ,             6,      1.414357, , , , , , , , , , , , , , 

