Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      3.377203, ,            -4,      3.314891, ,            -4,      3.287318, ,            -4,      3.271483, ,            -4,      3.260863, ,            -4,      3.256243, ,            -4,      4.064454, ,            -4,      3.801456, ,            -4,      3.498211, , 
         -3.8,      3.329992, ,          -3.8,      3.265924, ,          -3.8,      3.237659, ,          -3.8,      3.222617, ,          -3.8,      3.210042, ,          -3.8,      3.208587, ,          -3.8,      4.012068, ,          -3.8,      3.752193, ,          -3.8,      3.451509, , 
         -3.6,      3.285493, ,          -3.6,      3.219847, ,          -3.6,      3.190895, ,          -3.6,      3.176613, ,          -3.6,      3.164128, ,          -3.6,      3.163706, ,          -3.6,      3.962661, ,          -3.6,      3.705729, ,          -3.6,      3.407479, , 
         -3.4,      3.243562, ,          -3.4,      3.176481, ,          -3.4,       3.14687, ,          -3.4,      3.132822, ,          -3.4,      3.120704, ,          -3.4,      3.121349, ,          -3.4,      3.916101, ,          -3.4,      3.661939, ,          -3.4,       3.36596, , 
         -3.2,      3.204073, ,          -3.2,      3.135803, ,          -3.2,       3.10581, ,          -3.2,      3.091932, ,          -3.2,      3.080043, ,          -3.2,      3.077065, ,          -3.2,      3.872182, ,          -3.2,      3.620647, ,          -3.2,      3.326803, , 
           -3,      3.166817, ,            -3,      3.097553, ,            -3,      3.067183, ,            -3,      3.053428, ,            -3,      3.042009, ,            -3,      3.038533, ,            -3,      3.830774, ,            -3,      3.581715, ,            -3,      3.289868, , 
         -2.8,      3.131685, ,          -2.8,      3.061555, ,          -2.8,      3.030835, ,          -2.8,      3.016989, ,          -2.8,       3.00629, ,          -2.8,      3.002661, ,          -2.8,      3.791776, ,          -2.8,      3.545034, ,          -2.8,      3.255038, , 
         -2.6,      3.098541, ,          -2.6,      3.027632, ,          -2.6,       2.99657, ,          -2.6,       2.98232, ,          -2.6,      2.972427, ,          -2.6,      2.968721, ,          -2.6,      3.755015, ,          -2.6,      3.510452, ,          -2.6,      3.222178, , 
         -2.4,      3.067275, ,          -2.4,      2.995618, ,          -2.4,      2.964304, ,          -2.4,      2.949946, ,          -2.4,      2.940743, ,          -2.4,      2.937054, ,          -2.4,      3.720411, ,          -2.4,      3.477888, ,          -2.4,      3.191199, , 
         -2.2,      3.037654, ,          -2.2,      2.965435, ,          -2.2,      2.933918, ,          -2.2,      2.919653, ,          -2.2,       2.91075, ,          -2.2,      2.907189, ,          -2.2,      3.687827, ,          -2.2,      3.447214, ,          -2.2,      3.161969, , 
           -2,      3.009682, ,            -2,      2.936987, ,            -2,        2.9053, ,            -2,      2.891119, ,            -2,      2.882196, ,            -2,      2.878627, ,            -2,      3.657145, ,            -2,      3.418321, ,            -2,      3.134401, , 
         -1.8,      2.983298, ,          -1.8,       2.91018, ,          -1.8,      2.878306, ,          -1.8,       2.86423, ,          -1.8,      2.854742, ,          -1.8,      2.851726, ,          -1.8,       3.62831, ,          -1.8,      3.391157, ,          -1.8,      3.108428, , 
         -1.6,      2.958432, ,          -1.6,      2.884912, ,          -1.6,      2.852873, ,          -1.6,      2.838916, ,          -1.6,      2.829515, ,          -1.6,      2.826097, ,          -1.6,      3.601236, ,          -1.6,      3.365635, ,          -1.6,      3.083971, , 
         -1.4,      2.934998, ,          -1.4,      2.861092, ,          -1.4,      2.828924, ,          -1.4,      2.814777, ,          -1.4,       2.80552, ,          -1.4,      2.802366, ,          -1.4,       3.57586, ,          -1.4,      3.341685, ,          -1.4,      3.060949, , 
         -1.2,      2.912936, ,          -1.2,      2.838641, ,          -1.2,       2.80636, ,          -1.2,      2.792226, ,          -1.2,      2.782838, ,          -1.2,      2.779813, ,          -1.2,      3.552118, ,          -1.2,       3.31925, ,          -1.2,      3.039305, , 
           -1,      2.892169, ,            -1,      2.817486, ,            -1,        2.7851, ,            -1,       2.77096, ,            -1,      2.761668, ,            -1,      2.758419, ,            -1,      3.529856, ,            -1,      3.298208, ,            -1,      3.018968, , 
         -0.8,      2.872626, ,          -0.8,      2.797625, ,          -0.8,      2.765072, ,          -0.8,      2.750935, ,          -0.8,      2.741394, ,          -0.8,      2.738231, ,          -0.8,      3.509055, ,          -0.8,      3.278523, ,          -0.8,       2.99987, , 
         -0.6,      2.854385, ,          -0.6,      2.778963, ,          -0.6,      2.746164, ,          -0.6,       2.73207, ,          -0.6,      2.722743, ,          -0.6,      2.719329, ,          -0.6,      3.489674, ,          -0.6,      3.260157, ,          -0.6,      2.981998, , 
