Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
           -2,      8.051132, ,            -2,      8.374416, ,            -2,      5.575736, ,            -2,       8.52701, ,            -2,      8.580893, ,            -2,      8.590716, ,            -2,      8.631811, ,            -2,      8.647412, ,            -2,       8.65522, ,            -2,      6.159292, ,            -2,      6.724864, ,            -2,      7.574232, ,            -2,      7.665929, , 
         -1.8,      8.063763, ,          -1.8,      8.392326, ,          -1.8,      5.573873, ,          -1.8,      8.547217, ,          -1.8,      8.601725, ,          -1.8,      8.611691, ,          -1.8,      8.653327, ,          -1.8,      8.669155, ,          -1.8,      8.677053, ,          -1.8,       6.15559, ,          -1.8,      6.722985, ,          -1.8,      7.579697, ,          -1.8,      7.672785, , 
         -1.6,      8.073101, ,          -1.6,      8.407034, ,          -1.6,      5.569581, ,          -1.6,      8.564174, ,          -1.6,      8.619333, ,          -1.6,      8.629452, ,          -1.6,      8.671691, ,          -1.6,      8.687745, ,          -1.6,      8.695728, ,          -1.6,      6.149162, ,          -1.6,      6.718084, ,          -1.6,      7.581854, ,          -1.6,      7.676338, , 
         -1.4,      8.079276, ,          -1.4,        8.4186, ,          -1.4,      5.563089, ,          -1.4,      8.577986, ,          -1.4,      8.633764, ,          -1.4,      8.644029, ,          -1.4,      8.686909, ,          -1.4,      8.703186, ,          -1.4,      8.711268, ,          -1.4,      6.140192, ,          -1.4,      6.710317, ,          -1.4,       7.58077, ,          -1.4,      7.676669, , 
         -1.2,      8.082289, ,          -1.2,       8.42705, ,          -1.2,      5.554308, ,          -1.2,      8.588743, ,          -1.2,      8.645131, ,          -1.2,      8.655534, ,          -1.2,      8.698958, ,          -1.2,      8.715476, ,          -1.2,      8.723664, ,          -1.2,      6.128539, ,          -1.2,      6.699527, ,          -1.2,      7.576386, ,          -1.2,      7.673721, , 
           -1,      8.082255, ,            -1,      8.432558, ,            -1,      5.543256, ,            -1,      8.596604, ,            -1,      8.653586, ,            -1,      8.664122, ,            -1,      8.708037, ,            -1,       8.72478, ,            -1,      8.733068, ,            -1,      6.114305, ,            -1,      6.685893, ,            -1,      7.568911, ,            -1,      7.667684, , 
         -0.8,      8.079161, ,          -0.8,      8.435187, ,          -0.8,      5.530081, ,          -0.8,      8.601673, ,          -0.8,      8.659245, ,          -0.8,      8.669908, ,          -0.8,      8.714303, ,          -0.8,      8.731271, ,          -0.8,      8.739662, ,          -0.8,      6.097587, ,          -0.8,      6.669426, ,          -0.8,      7.558276, ,          -0.8,       7.65849, , 
         -0.6,      8.073099, ,          -0.6,      8.434703, ,          -0.6,      5.514875, ,          -0.6,      8.603938, ,          -0.6,      8.662258, ,          -0.6,      8.673045, ,          -0.6,      8.717869, ,          -0.6,      8.735023, ,          -0.6,      8.743495, ,          -0.6,      6.078445, ,          -0.6,      6.650189, ,          -0.6,      7.544468, ,          -0.6,       7.64615, , 
         -0.4,      8.064188, ,          -0.4,      8.431537, ,          -0.4,      5.497614, ,          -0.4,      8.603648, ,          -0.4,      8.662761, ,          -0.4,      8.673676, ,          -0.4,      8.718926, ,          -0.4,      8.736234, ,          -0.4,      8.744787, ,          -0.4,      6.056918, ,          -0.4,      6.628285, ,          -0.4,       7.52762, ,          -0.4,      7.630784, , 
         -0.2,      8.052318, ,          -0.2,      8.425637, ,          -0.2,      5.479772, ,          -0.2,       8.60084, ,          -0.2,      8.660752, ,          -0.2,      8.671801, ,          -0.2,      8.717521, ,          -0.2,      8.734981, ,          -0.2,      8.743628, ,          -0.2,      6.034441, ,          -0.2,      6.604708, ,          -0.2,      7.507562, ,          -0.2,      7.612231, , 
            0,      8.037652, ,             0,      8.417199, ,             0,      5.459771, ,             0,      8.595623, ,             0,      8.656435, ,             0,      8.667638, ,             0,      8.713886, ,             0,      8.731485, ,             0,      8.740215, ,             0,      6.009467, ,             0,      6.578394, ,             0,      7.484608, ,             0,      7.590802, , 
          0.2,      8.020186, ,           0.2,      8.406214, ,           0.2,      5.437203, ,           0.2,      8.588116, ,           0.2,      8.649855, ,           0.2,      8.661219, ,           0.2,      8.708049, ,           0.2,      8.725813, ,           0.2,      8.734637, ,           0.2,      5.981554, ,           0.2,      6.549003, ,           0.2,      7.458737, ,           0.2,       7.56647, , 
          0.4,      7.999944, ,           0.4,      8.392785, ,           0.4,      5.413032, ,           0.4,      8.578454, ,           0.4,      8.641198, ,           0.4,      8.652734, ,           0.4,      8.700166, ,           0.4,      8.718089, ,           0.4,         8.727, ,           0.4,      5.951703, ,           0.4,      6.517307, ,           0.4,      7.429965, ,           0.4,      7.539244, , 
          0.6,      7.976882, ,           0.6,      8.376929, ,           0.6,      5.387171, ,           0.6,      8.566662, ,           0.6,      8.630568, ,           0.6,      8.642294, ,           0.6,      8.690424, ,           0.6,      8.708557, ,           0.6,      8.717577, ,           0.6,      5.919863, ,           0.6,      6.483361, ,           0.6,      7.398629, ,           0.6,      7.509416, , 
          0.8,       7.95089, ,           0.8,      8.358658, ,           0.8,      5.359686, ,           0.8,      8.552644, ,           0.8,      8.617818, ,           0.8,      8.629773, ,           0.8,      8.678778, ,           0.8,      8.697199, ,           0.8,      8.706365, ,           0.8,      5.886013, ,           0.8,      6.447013, ,           0.8,      7.364276, ,           0.8,       7.47658, , 
            1,      7.922104, ,             1,      8.338213, ,             1,      5.330857, ,             1,      8.536711, ,             1,      8.603234, ,             1,      8.615424, ,             1,      8.665304, ,             1,      8.684039, ,             1,      8.693382, ,             1,       5.85051, ,             1,       6.40862, ,             1,      7.327187, ,             1,      7.440996, , 
          1.2,      7.890241, ,           1.2,      8.315289, ,           1.2,      5.300388, ,           1.2,      8.518841, ,           1.2,       8.58692, ,           1.2,      8.599383, ,           1.2,      8.650283, ,           1.2,      8.669384, ,           1.2,      8.678916, ,           1.2,      5.813033, ,           1.2,      6.367979, ,           1.2,      7.287487, ,           1.2,      7.402729, , 
          1.4,      7.855425, ,           1.4,       8.28981, ,           1.4,      5.268717, ,           1.4,      8.498834, ,           1.4,      8.568762, ,           1.4,      8.581549, ,           1.4,      8.633726, ,           1.4,      8.653301, ,           1.4,      8.663086, ,           1.4,      5.774012, ,           1.4,      6.325374, ,           1.4,      7.245163, ,           1.4,      7.361785, , 
          1.6,      7.817712, ,           1.6,      8.262059, ,           1.6,      5.235984, ,           1.6,      8.476757, ,           1.6,      8.548405, ,           1.6,      8.561539, ,           1.6,      8.615271, ,           1.6,      8.635508, ,           1.6,      8.645641, ,           1.6,      5.733557, ,           1.6,      6.280967, ,           1.6,      7.200572, ,           1.6,      7.318469, , 
          1.8,      7.777084, ,           1.8,      8.231826, ,           1.8,      5.202988, ,           1.8,      8.452631, ,           1.8,      8.526137, ,           1.8,      8.539617, ,           1.8,      8.594782, ,           1.8,      8.615607, ,           1.8,      8.626059, ,           1.8,      5.692001, ,           1.8,       6.23464, ,           1.8,      7.153643, ,           1.8,      7.272723, , 
            2,      7.733529, ,             2,      8.198927, ,             2,      5.167972, ,             2,       8.42653, ,             2,      8.502066, ,             2,      8.515935, ,             2,      8.572671, ,             2,      8.594144, ,             2,      8.604914, ,             2,      5.648627, ,             2,      6.186726, ,             2,      7.104498, ,             2,      7.224659, , 
          2.2,      7.686519, ,           2.2,      8.163291, ,           2.2,      5.131824, ,           2.2,      8.398324, ,           2.2,      8.476092, ,           2.2,      8.490394, ,           2.2,      8.548861, ,           2.2,      8.571065, ,           2.2,      8.582207, ,           2.2,      5.603812, ,           2.2,      6.137054, ,           2.2,      7.052755, ,           2.2,       7.17386, , 
          2.4,      7.636669, ,           2.4,      8.124977, ,           2.4,      5.095199, ,           2.4,      8.367935, ,           2.4,      8.447868, ,           2.4,      8.462618, ,           2.4,      8.522854, ,           2.4,      8.545849, ,           2.4,      8.557416, ,           2.4,      5.557741, ,           2.4,      6.085792, ,           2.4,      6.998825, ,           2.4,      7.120774, , 
          2.6,      7.583537, ,           2.6,      8.083986, ,           2.6,       5.05761, ,           2.6,      8.335319, ,           2.6,      8.417435, ,           2.6,       8.43262, ,           2.6,       8.49444, ,           2.6,      8.518128, ,           2.6,       8.53011, ,           2.6,      5.510607, ,           2.6,      6.033104, ,           2.6,      6.942522, ,           2.6,       7.06519, , 
          2.8,      7.527474, ,           2.8,      8.039845, ,           2.8,      5.018869, ,           2.8,      8.300481, ,           2.8,      8.384783, ,           2.8,      8.400437, ,           2.8,      8.463937, ,           2.8,      8.488255, ,           2.8,      8.500597, ,           2.8,      5.462386, ,           2.8,      5.978954, ,           2.8,      6.883953, ,           2.8,      7.007237, , 
            3,      7.468181, ,             3,      7.992504, ,             3,      4.979309, ,             3,      8.263545, ,             3,      8.350064, ,             3,      8.366181, ,             3,      8.431232, ,             3,      8.456114, ,             3,      8.468758, ,             3,      5.412899, ,             3,      5.922995, ,             3,       6.82265, ,             3,      6.946496, , 
          3.2,      7.406156, ,           3.2,      7.941561, ,           3.2,      4.939027, ,           3.2,      8.224475, ,           3.2,      8.313364, ,           3.2,      8.329967, ,           3.2,       8.39663, ,           3.2,      8.422067, ,           3.2,      8.434952, ,           3.2,      5.362237, ,           3.2,      5.865078, ,           3.2,      6.757947, ,           3.2,      6.882497, , 
          3.4,      7.342075, ,           3.4,      7.887237, ,           3.4,      4.898121, ,           3.4,      8.183547, ,           3.4,      8.274839, ,           3.4,      8.291933, ,           3.4,      8.360178, ,           3.4,      8.386165, ,           3.4,      8.399272, ,           3.4,      5.310449, ,           3.4,       5.80486, ,           3.4,      6.688866, ,           3.4,      6.814445, , 
          3.6,      7.276308, ,           3.6,       7.82852, ,           3.6,      4.856624, ,           3.6,      8.140323, ,           3.6,      8.234522, ,           3.6,      8.252193, ,           3.6,      8.322123, ,           3.6,      8.348626, ,           3.6,      8.361964, ,           3.6,      5.258018, ,           3.6,      5.743847, ,           3.6,      6.618783, ,           3.6,      6.745295, , 
          3.8,       7.20892, ,           3.8,      7.764691, ,           3.8,      4.814561, ,           3.8,      8.095187, ,           3.8,      8.192495, ,           3.8,        8.2108, ,           3.8,      8.282641, ,           3.8,      8.309729, ,           3.8,      8.323378, ,           3.8,      5.204378, ,           3.8,      5.680581, ,           3.8,      6.544544, ,           3.8,      6.672367, , 
            4,      7.139148, ,             4,      7.695389, ,             4,      4.771482, ,             4,      8.047502, ,             4,      8.148525, ,             4,      8.167576, ,             4,      8.241529, ,             4,      8.269236, ,             4,      8.283313, ,             4,      5.148938, ,             4,      5.613224, ,             4,      6.462416, ,             4,      6.592307, , 
          4.2,      7.067214, ,           4.2,      7.620697, ,           4.2,      4.727256, ,           4.2,      7.997701, ,           4.2,      8.102984, ,           4.2,      8.122889, ,           4.2,      8.199148, ,           4.2,       8.22747, ,           4.2,      8.241926, ,           4.2,      5.090977, ,           4.2,      5.539827, ,           4.2,      6.368238, ,           4.2,      6.501469, , 
          4.4,      6.993268, ,           4.4,       7.53973, ,           4.4,      4.682253, ,           4.4,      7.944786, ,           4.4,      8.055552, ,           4.4,      8.076577, ,           4.4,      8.155653, ,           4.4,      8.184641, ,           4.4,      8.199472, ,           4.4,      5.031591, ,           4.4,      5.463618, ,           4.4,         6.269, ,           4.4,      6.405911, , 
          4.6,       6.91947, ,           4.6,      7.456247, ,           4.6,      4.638373, ,           4.6,       7.88884, ,           4.6,      8.006162, ,           4.6,      8.028565, ,           4.6,      8.111104, ,           4.6,      8.140862, ,           4.6,      8.156092, ,           4.6,      4.975102, ,           4.6,      5.394218, ,           4.6,       6.18377, ,           4.6,      6.322595, , 
          4.8,      6.842355, ,           4.8,      7.371535, ,           4.8,      4.595549, ,           4.8,       7.82834, ,           4.8,      7.954496, ,           4.8,       7.97877, ,           4.8,      8.065511, ,           4.8,      8.096021, ,           4.8,      8.111619, ,           4.8,      4.921113, ,           4.8,      5.330571, ,           4.8,      6.109519, ,           4.8,      6.248373, , 
            5,      6.765989, ,             5,      7.286851, ,             5,       4.55309, ,             5,      7.761828, ,             5,      7.899689, ,             5,      7.926415, ,             5,      8.018529, ,             5,      8.050046, ,             5,      8.066113, ,             5,      4.868153, ,             5,      5.269158, ,             5,      6.040224, ,             5,      6.178636, , 
          5.2,      6.685944, ,           5.2,      7.202729, ,           5.2,      4.510814, ,           5.2,      7.682248, ,           5.2,      7.839238, ,           5.2,      7.869944, ,           5.2,      7.970135, ,           5.2,      8.002937, ,           5.2,      8.019711, ,           5.2,      4.815758, ,           5.2,      5.208939, ,           5.2,      5.972816, ,           5.2,      6.109964, , 
          5.4,        6.5892, ,           5.4,      7.118535, ,           5.4,      4.468261, ,           5.4,      7.582582, ,           5.4,      7.770677, ,           5.4,      7.807878, ,           5.4,      7.920219, ,           5.4,      7.954513, ,           5.4,      7.972006, ,           5.4,      4.763112, ,           5.4,      5.148479, ,           5.4,      5.903554, ,           5.4,      6.037376, , 
          5.6,       6.38935, ,           5.6,      7.027034, , , , ,           5.6,      7.453963, ,           5.6,      7.690492, ,           5.6,      7.737925, ,           5.6,       7.86861, ,           5.6,      7.904684, ,           5.6,      7.923057, , , , , , , ,           5.6,      5.818474, ,           5.6,      5.936313, , 
          5.8,      6.315746, ,           5.8,       6.93634, , , , ,           5.8,      7.325902, ,           5.8,        7.6084, ,           5.8,      7.665709, ,           5.8,      7.814808, ,           5.8,      7.852976, ,           5.8,      7.872439, , , , , , , ,           5.8,      5.749742, ,           5.8,      5.867139, , 
, , , , , , , , ,             6,      7.211755, ,             6,      7.527062, ,             6,      7.591547, ,             6,      7.756864, ,             6,      7.798386, ,             6,      7.819599, , , , , , , , , , , , , , 

