Alpha,T1-15.8 m/s-VLM2, , 
           -4,      6.026163, , 
         -3.8,      6.067785, , 
         -3.6,      6.106359, , 
         -3.4,      6.141967, , 
         -3.2,      6.174828, , 
           -3,      6.204963, , 
         -2.8,      6.232371, , 
         -2.6,      6.257175, , 
         -2.4,      6.279446, , 
         -2.2,      6.299333, , 
           -2,      6.316881, , 
         -1.8,        6.3319, , 
         -1.6,      6.344786, , 
         -1.4,      6.355591, , 
         -1.2,      6.364332, , 
           -1,      6.371129, , 
         -0.8,      6.376059, , 
         -0.6,      6.379188, , 
         -0.4,      6.380638, , 
         -0.2,      6.380462, , 
            0,       6.37871, , 
          0.2,      6.375411, , 
          0.4,      6.370677, , 
          0.6,      6.364561, , 
          0.8,        6.3571, , 
            1,      6.348384, , 
          1.2,       6.33847, , 
          1.4,      6.327391, , 
          1.6,      6.315197, , 
          1.8,      6.301926, , 
            2,      6.287634, , 
          2.2,      6.272345, , 
          2.4,       6.25609, , 
          2.6,      6.238906, , 
          2.8,       6.22083, , 
            3,      6.201858, , 
          3.2,      6.182058, , 
          3.4,      6.161453, , 
          3.6,       6.14014, , 
          3.8,      6.118114, , 
            4,      6.095378, , 
          4.2,      6.071908, , 
          4.4,      6.047732, , 
          4.6,      6.022818, , 
          4.8,      5.997187, , 
            5,      5.970798, , 
          5.2,       5.94371, , 
          5.4,      5.915818, , 
          5.6,      5.887156, , 
          5.8,      5.857756, , 
            6,      5.827312, , 

