Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      4.605688, ,            -4,      4.548591, ,            -4,      4.533648, ,            -4,      5.109467, ,            -4,      4.762165, , 
         -3.8,      4.538289, ,          -3.8,      4.478671, ,          -3.8,      4.469197, ,          -3.8,      5.043634, ,          -3.8,      4.698943, , 
         -3.6,       4.47468, ,          -3.6,      4.414334, ,          -3.6,      4.402547, ,          -3.6,      4.981324, ,          -3.6,      4.639142, , 
         -3.4,      4.414643, ,          -3.4,      4.355266, ,          -3.4,      4.341651, ,          -3.4,      4.922238, ,          -3.4,      4.582475, , 
         -3.2,       4.35793, ,          -3.2,      4.299654, ,          -3.2,      4.287193, ,          -3.2,      4.866228, ,          -3.2,       4.52879, , 
           -3,      4.304363, ,            -3,      4.247263, ,            -3,      4.231074, ,            -3,      4.813185, ,            -3,       4.47798, , 
         -2.8,      4.253754, ,          -2.8,      4.197705, ,          -2.8,       4.18051, ,          -2.8,      4.762984, ,          -2.8,      4.429904, , 
         -2.6,      4.205827, ,          -2.6,      4.146663, ,          -2.6,      4.133932, ,          -2.6,      4.715457, ,          -2.6,      4.384399, , 
         -2.4,      4.160485, ,          -2.4,      4.101458, ,          -2.4,      4.090505, ,          -2.4,      4.670456, ,          -2.4,      4.341451, , 
         -2.2,      4.117556, ,          -2.2,      4.058859, ,          -2.2,      4.049359, ,          -2.2,      4.627859, ,          -2.2,      4.300803, , 
           -2,      4.076762, ,            -2,      4.018608, ,            -2,      4.009699, ,            -2,       4.58754, ,            -2,      4.262332, , 
         -1.8,      4.038129, ,          -1.8,      3.980593, ,          -1.8,      3.968727, ,          -1.8,      4.549407, ,          -1.8,      4.225913, , 
         -1.6,       4.00161, ,          -1.6,      3.944621, ,          -1.6,      3.932582, ,          -1.6,      4.513331, ,          -1.6,      4.191409, , 
         -1.4,      3.967066, ,          -1.4,      3.910496, ,          -1.4,       3.89849, ,          -1.4,      4.479222, ,          -1.4,       4.15876, , 
