Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,        1.0239, ,            -4,     0.9921856, ,            -4,      1.153923, , 
         -3.8,      1.006545, ,          -3.8,      0.974853, ,          -3.8,      1.136816, , 
         -3.6,     0.9902938, ,          -3.6,     0.9586184, ,          -3.6,      1.120944, , 
         -3.4,      0.975084, ,          -3.4,     0.9433977, ,          -3.4,       1.10624, , 
         -3.2,     0.9608357, ,          -3.2,     0.9291084, ,          -3.2,      1.092646, , 
           -3,     0.9475017, ,            -3,     0.9156954, ,            -3,      1.080121, , 
         -2.8,     0.9350116, ,          -2.8,      0.903096, ,          -2.8,      1.068623, , 
         -2.6,      0.923323, ,          -2.6,     0.8912607, ,          -2.6,      1.058117, , 
         -2.4,     0.9123915, ,          -2.4,     0.8801419, ,          -2.4,      1.048579, , 
         -2.2,     0.9021766, ,          -2.2,     0.8696893, ,          -2.2,      1.039962, , 
           -2,     0.8926424, ,            -2,     0.8598666, ,            -2,      1.032272, , 
         -1.8,     0.8837602, ,          -1.8,     0.8506256, ,          -1.8,      1.025485, , 
         -1.6,     0.8755163, ,          -1.6,     0.8419399, ,          -1.6,      1.019598, , 
         -1.4,     0.8678959, ,          -1.4,     0.8337738, ,          -1.4,      1.014564, , 
         -1.2,     0.8608625, ,          -1.2,     0.8261031, ,          -1.2,      1.010377, , 
           -1,     0.8544077, ,            -1,     0.8189167, ,            -1,      1.006989, , 
         -0.8,     0.8485535, ,          -0.8,      0.812163, ,          -0.8,      1.004429, , 
         -0.6,     0.8432422, ,          -0.6,     0.8058833, ,          -0.6,      1.002701, , 
         -0.4,     0.8385067, ,          -0.4,     0.8000589, ,          -0.4,       1.00177, , 
         -0.2,     0.8343832, ,          -0.2,     0.7946977, ,          -0.2,      1.001644, , 
            0,      0.830816, ,             0,     0.7898273, ,             0,      1.002249, , 
          0.2,     0.8278624, ,           0.2,     0.7855075, ,           0.2,      1.003631, , 
          0.4,      0.825513, ,           0.4,     0.7816679, ,           0.4,      1.005801, , 
          0.6,     0.8237969, ,           0.6,     0.7783599, ,           0.6,      1.008837, , 
          0.8,     0.8226774, ,           0.8,      0.775559, ,           0.8,      1.012643, , 
            1,      0.822238, ,             1,     0.7732505, ,             1,      1.017352, , 
          1.2,      0.822494, ,           1.2,     0.7713863, ,           1.2,      1.023049, , 
          1.4,     0.8235519, ,           1.4,     0.7699724, ,           1.4,      1.029982, , 
          1.6,     0.8253979, ,           1.6,     0.7689498, ,           1.6,      1.038223, , 
          1.8,     0.8282252, ,           1.8,     0.7682856, ,           1.8,      1.047409, , 
            2,     0.8321906, ,             2,     0.7679907, ,             2,        1.0586, , 
          2.2,      0.837428, ,           2.2,     0.7680713, ,           2.2,      1.073624, , 
          2.4,     0.8439945, ,           2.4,     0.7685044, ,           2.4,      1.091029, , 
          2.6,     0.8513981, ,           2.6,     0.7693349, ,           2.6,      1.105816, , 
          2.8,     0.8593315, ,           2.8,     0.7705575, ,           2.8,      1.118796, , 
            3,     0.8675585, ,             3,     0.7724265, ,             3,      1.131285, , 
          3.2,     0.8760817, ,           3.2,      0.775218, ,           3.2,      1.144555, , 
          3.4,     0.8856378, ,           3.4,     0.7793893, ,           3.4,      1.162635, , 
          3.6,     0.8966069, ,           3.6,      0.784517, ,           3.6,      1.177691, , 
, , ,           3.8,     0.7901697, , , , , 

