Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.9065023, ,            -4,     0.9065023, ,            -4,     0.9065023, , 
         -3.8,      0.922363, ,          -3.8,      0.922363, ,          -3.8,      0.922363, , 
         -3.6,     0.9382047, ,          -3.6,     0.9382047, ,          -3.6,     0.9382047, , 
         -3.4,      0.954027, ,          -3.4,      0.954027, ,          -3.4,      0.954027, , 
         -3.2,     0.9698296, ,          -3.2,     0.9698296, ,          -3.2,     0.9698296, , 
           -3,     0.9856119, ,            -3,     0.9856119, ,            -3,     0.9856119, , 
         -2.8,      1.001374, ,          -2.8,      1.001374, ,          -2.8,      1.001374, , 
         -2.6,      1.017114, ,          -2.6,      1.017114, ,          -2.6,      1.017114, , 
         -2.4,      1.032834, ,          -2.4,      1.032834, ,          -2.4,      1.032834, , 
         -2.2,      1.048531, ,          -2.2,      1.048531, ,          -2.2,      1.048531, , 
           -2,      1.064206, ,            -2,      1.064206, ,            -2,      1.064206, , 
         -1.8,      1.079859, ,          -1.8,      1.079859, ,          -1.8,      1.079859, , 
         -1.6,      1.095488, ,          -1.6,      1.095488, ,          -1.6,      1.095488, , 
         -1.4,      1.111094, ,          -1.4,      1.111094, ,          -1.4,      1.111094, , 
         -1.2,      1.126676, ,          -1.2,      1.126676, ,          -1.2,      1.126676, , 
           -1,      1.142234, ,            -1,      1.142234, ,            -1,      1.142234, , 
         -0.8,      1.157767, ,          -0.8,      1.157767, ,          -0.8,      1.157767, , 
         -0.6,      1.173275, ,          -0.6,      1.173275, ,          -0.6,      1.173275, , 
         -0.4,      1.188758, ,          -0.4,      1.188758, ,          -0.4,      1.188758, , 
         -0.2,      1.204215, ,          -0.2,      1.204215, ,          -0.2,      1.204215, , 
            0,      1.219645, ,             0,      1.219645, ,             0,      1.219645, , 
          0.2,      1.235049, ,           0.2,      1.235049, ,           0.2,      1.235049, , 
          0.4,      1.250426, ,           0.4,      1.250426, ,           0.4,      1.250426, , 
          0.6,      1.265775, ,           0.6,      1.265775, ,           0.6,      1.265775, , 
          0.8,      1.281097, ,           0.8,      1.281097, ,           0.8,      1.281097, , 
            1,       1.29639, ,             1,       1.29639, ,             1,       1.29639, , 
          1.2,      1.311655, ,           1.2,      1.311655, ,           1.2,      1.311655, , 
          1.4,      1.326891, ,           1.4,      1.326891, ,           1.4,      1.326891, , 
          1.6,      1.342097, ,           1.6,      1.342097, ,           1.6,      1.342097, , 
          1.8,      1.357274, ,           1.8,      1.357274, ,           1.8,      1.357274, , 
            2,       1.37242, ,             2,       1.37242, ,             2,       1.37242, , 
          2.2,      1.387536, ,           2.2,      1.387536, ,           2.2,      1.387536, , 
          2.4,      1.402622, ,           2.4,      1.402622, ,           2.4,      1.402622, , 
          2.6,      1.417676, ,           2.6,      1.417676, ,           2.6,      1.417676, , 
          2.8,      1.432698, ,           2.8,      1.432698, ,           2.8,      1.432698, , 
            3,      1.447689, ,             3,      1.447689, ,             3,      1.447689, , 
          3.2,      1.462647, ,           3.2,      1.462647, ,           3.2,      1.462647, , 
          3.4,      1.477572, ,           3.4,      1.477572, ,           3.4,      1.477572, , 
          3.6,      1.492465, ,           3.6,      1.492465, ,           3.6,      1.492465, , 
, , ,           3.8,      1.507324, , , , , 

