Alpha,T1-15.8 m/s-VLM2, , 
           -4,       9.42198, , 
         -3.8,      9.358496, , 
         -3.6,      9.300414, , 
         -3.4,      9.247429, , 
         -3.2,      9.199061, , 
           -3,      9.155143, , 
         -2.8,      9.115559, , 
         -2.6,      9.080027, , 
         -2.4,      9.048357, , 
         -2.2,      9.020262, , 
           -2,      8.995614, , 
         -1.8,      8.974625, , 
         -1.6,      8.956693, , 
         -1.4,      8.941713, , 
         -1.2,       8.92963, , 
           -1,      8.920256, , 
         -0.8,      8.913471, , 
         -0.6,      8.909168, , 
         -0.4,      8.907176, , 
         -0.2,      8.907417, , 
            0,      8.909825, , 
          0.2,      8.914362, , 
          0.4,      8.920878, , 
          0.6,      8.929314, , 
          0.8,      8.939624, , 
            1,        8.9517, , 
          1.2,      8.965473, , 
          1.4,      8.980916, , 
          1.6,      8.997974, , 
          1.8,      9.016611, , 
            2,      9.036768, , 
          2.2,      9.058431, , 
          2.4,      9.081576, , 
          2.6,       9.10617, , 
          2.8,      9.132186, , 
            3,      9.159648, , 
          3.2,      9.188486, , 
          3.4,      9.218686, , 
          3.6,      9.250134, , 
          3.8,      9.282857, , 
            4,      9.316876, , 
          4.2,      9.352253, , 
          4.4,      9.388976, , 
          4.6,      9.427118, , 
          4.8,       9.46668, , 
            5,      9.507758, , 
          5.2,      9.550292, , 
          5.4,      9.594485, , 
          5.6,      9.640322, , 
          5.8,      9.687791, , 
            6,      9.737437, , 

