Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.7076158, ,            -4,     0.7076158, ,            -4,     0.7076158, , 
         -3.8,     0.7192229, ,          -3.8,     0.7192229, ,          -3.8,     0.7192229, , 
         -3.6,      0.730811, ,          -3.6,      0.730811, ,          -3.6,      0.730811, , 
         -3.4,     0.7423796, ,          -3.4,     0.7423796, ,          -3.4,     0.7423796, , 
         -3.2,     0.7539284, ,          -3.2,     0.7539284, ,          -3.2,     0.7539284, , 
           -3,      0.765457, ,            -3,      0.765457, ,            -3,      0.765457, , 
         -2.8,      0.776965, ,          -2.8,      0.776965, ,          -2.8,      0.776965, , 
         -2.6,      0.788452, ,          -2.6,      0.788452, ,          -2.6,      0.788452, , 
         -2.4,     0.7999176, ,          -2.4,     0.7999176, ,          -2.4,     0.7999176, , 
         -2.2,     0.8113615, ,          -2.2,     0.8113615, ,          -2.2,     0.8113615, , 
           -2,     0.8227833, ,            -2,     0.8227833, ,            -2,     0.8227833, , 
         -1.8,     0.8341826, ,          -1.8,     0.8341826, ,          -1.8,     0.8341826, , 
         -1.6,     0.8455589, ,          -1.6,     0.8455589, ,          -1.6,     0.8455589, , 
         -1.4,     0.8569121, ,          -1.4,     0.8569121, ,          -1.4,     0.8569121, , 
         -1.2,     0.8682416, ,          -1.2,     0.8682416, ,          -1.2,     0.8682416, , 
           -1,      0.879547, ,            -1,      0.879547, ,            -1,      0.879547, , 
         -0.8,     0.8908282, ,          -0.8,     0.8908282, ,          -0.8,     0.8908282, , 
         -0.6,     0.9020845, ,          -0.6,     0.9020845, ,          -0.6,     0.9020845, , 
         -0.4,     0.9133158, ,          -0.4,     0.9133158, ,          -0.4,     0.9133158, , 
         -0.2,     0.9245216, ,          -0.2,     0.9245216, ,          -0.2,     0.9245216, , 
            0,     0.9357015, ,             0,     0.9357015, ,             0,     0.9357015, , 
          0.2,     0.9468553, ,           0.2,     0.9468553, ,           0.2,     0.9468553, , 
          0.4,     0.9579825, ,           0.4,     0.9579825, ,           0.4,     0.9579825, , 
          0.6,     0.9690828, ,           0.6,     0.9690828, ,           0.6,     0.9690828, , 
          0.8,     0.9801558, ,           0.8,     0.9801558, ,           0.8,     0.9801558, , 
            1,     0.9912012, ,             1,     0.9912012, ,             1,     0.9912012, , 
          1.2,      1.002219, ,           1.2,      1.002219, ,           1.2,      1.002219, , 
          1.4,      1.013208, ,           1.4,      1.013208, ,           1.4,      1.013208, , 
          1.6,      1.024168, ,           1.6,      1.024168, ,           1.6,      1.024168, , 
          1.8,        1.0351, ,           1.8,        1.0351, ,           1.8,        1.0351, , 
            2,      1.046002, ,             2,      1.046002, ,             2,      1.046002, , 
          2.2,      1.056874, ,           2.2,      1.056874, ,           2.2,      1.056874, , 
          2.4,      1.067716, ,           2.4,      1.067716, ,           2.4,      1.067716, , 
          2.6,      1.078528, ,           2.6,      1.078528, ,           2.6,      1.078528, , 
          2.8,       1.08931, ,           2.8,       1.08931, ,           2.8,       1.08931, , 
            3,       1.10006, ,             3,       1.10006, ,             3,       1.10006, , 
          3.2,      1.110779, ,           3.2,      1.110779, ,           3.2,      1.110779, , 
          3.4,      1.121466, ,           3.4,      1.121466, ,           3.4,      1.121466, , 
          3.6,      1.132121, ,           3.6,      1.132121, ,           3.6,      1.132121, , 
          3.8,      1.142744, ,           3.8,      1.142744, ,           3.8,      1.142744, , 
            4,      1.153334, ,             4,      1.153334, ,             4,      1.153334, , 
          4.2,      1.163891, ,           4.2,      1.163891, ,           4.2,      1.163891, , 
          4.4,      1.174415, ,           4.4,      1.174415, ,           4.4,      1.174415, , 
          4.6,      1.184906, ,           4.6,      1.184906, ,           4.6,      1.184906, , 
          4.8,      1.195362, ,           4.8,      1.195362, ,           4.8,      1.195362, , 
            5,      1.205784, ,             5,      1.205784, ,             5,      1.205784, , 
          5.2,      1.216172, ,           5.2,      1.216172, ,           5.2,      1.216172, , 
          5.4,      1.226525, ,           5.4,      1.226525, ,           5.4,      1.226525, , 
          5.6,      1.236843, ,           5.6,      1.236843, ,           5.6,      1.236843, , 
          5.8,      1.247125, ,           5.8,      1.247125, ,           5.8,      1.247125, , 
            6,      1.257372, ,             6,      1.257372, ,             6,      1.257372, , 

