Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      11.45868, ,            -4,      11.32031, ,            -4,      11.28408, ,            -4,      12.67347, ,            -4,      11.83717, , 
         -3.8,       11.3791, ,          -3.8,      11.23344, ,          -3.8,      11.21028, ,          -3.8,       12.6076, ,          -3.8,      11.77086, , 
         -3.6,      11.30552, ,          -3.6,       11.1569, ,          -3.6,      11.12786, ,          -3.6,      12.54702, ,          -3.6,      11.70976, , 
         -3.4,      11.23767, ,          -3.4,      11.09029, ,          -3.4,      11.05648, ,          -3.4,      12.49121, ,          -3.4,      11.65341, , 
         -3.2,      11.17517, ,          -3.2,      11.02942, ,          -3.2,      10.99824, ,          -3.2,      12.44006, ,          -3.2,      11.60165, , 
           -3,      11.11781, ,            -3,      10.97393, ,            -3,      10.93311, ,            -3,      12.39349, ,            -3,      11.55441, , 
         -2.8,      11.06532, ,          -2.8,      10.92305, ,          -2.8,      10.87937, ,          -2.8,       12.3514, ,          -2.8,      11.51154, , 
         -2.6,      11.01719, ,          -2.6,      10.86592, ,          -2.6,      10.83335, ,          -2.6,      12.31354, ,          -2.6,       11.4728, , 
         -2.4,      10.97335, ,          -2.4,      10.82137, ,          -2.4,      10.79315, ,          -2.4,      12.27973, ,          -2.4,      11.43833, , 
         -2.2,      10.93354, ,          -2.2,      10.78136, ,          -2.2,      10.75671, ,          -2.2,      12.24981, ,          -2.2,      11.40763, , 
           -2,      10.89718, ,            -2,      10.74538, ,            -2,      10.72211, ,            -2,      12.22362, ,            -2,      11.38053, , 
         -1.8,      10.86448, ,          -1.8,      10.71328, ,          -1.8,      10.68209, ,          -1.8,      12.20106, ,          -1.8,      11.35685, , 
         -1.6,      10.83545, ,          -1.6,      10.68472, ,          -1.6,      10.65285, ,          -1.6,      12.18194, ,          -1.6,      11.33636, , 
         -1.4,      10.80986, ,          -1.4,      10.65927, ,          -1.4,      10.62729, ,          -1.4,      12.16614, ,          -1.4,      11.31902, , 
         -1.2,      10.78715, ,          -1.2,      10.63727, ,          -1.2,      10.60557, ,          -1.2,      12.15351, ,          -1.2,      11.30473, , 
           -1,      10.76731, ,            -1,      10.61846, ,            -1,      10.58734, ,            -1,      12.14411, ,            -1,      11.29353, , 
         -0.8,      10.75037, ,          -0.8,      10.60248, ,          -0.8,      10.57214, ,          -0.8,       12.1379, ,          -0.8,      11.28538, , 
         -0.6,      10.73638, ,          -0.6,      10.58885, ,          -0.6,      10.55863, ,          -0.6,      12.13446, ,          -0.6,      11.27991, , 
         -0.4,      10.72498, ,          -0.4,      10.57785, ,          -0.4,       10.5474, ,          -0.4,      12.13373, ,          -0.4,      11.27698, , 
         -0.2,      10.71615, ,          -0.2,      10.56928, ,          -0.2,      10.53869, ,          -0.2,      12.13565, ,          -0.2,      11.27652, , 
            0,      10.70984, ,             0,      10.56352, ,             0,      10.53248, ,             0,      12.14017, ,             0,      11.27847, , 
          0.2,      10.70613, ,           0.2,      10.56014, ,           0.2,      10.52889, ,           0.2,      12.14726, ,           0.2,      11.28274, , 
          0.4,      10.70481, ,           0.4,      10.55917, ,           0.4,      10.52763, ,           0.4,      12.15681, ,           0.4,      11.28941, , 
          0.6,      10.70573, ,           0.6,      10.56044, ,           0.6,      10.52839, ,           0.6,      12.16862, ,           0.6,      11.29822, , 
          0.8,      10.70889, ,           0.8,      10.56342, ,           0.8,      10.53098, ,           0.8,      12.18273, ,           0.8,      11.30914, , 
            1,      10.71409, ,             1,      10.56748, ,             1,      10.53566, ,             1,      12.19907, ,             1,      11.32208, , 
          1.2,      10.72128, ,           1.2,      10.57286, ,           1.2,      10.54224, ,           1.2,      12.21753, ,           1.2,      11.33697, , 
          1.4,      10.73059, ,           1.4,      10.58056, ,           1.4,      10.55042, ,           1.4,      12.23809, ,           1.4,      11.35382, , 
          1.6,      10.74172, ,           1.6,      10.59087, ,           1.6,      10.56071, ,           1.6,      12.26084, ,           1.6,       11.3726, , 
          1.8,      10.75467, ,           1.8,      10.60315, ,           1.8,       10.5725, ,           1.8,      12.28553, ,           1.8,      11.39318, , 
            2,       10.7693, ,             2,      10.61704, ,             2,      10.58609, ,             2,      12.31214, ,             2,      11.41553, , 
          2.2,      10.78557, ,           2.2,      10.63222, ,           2.2,      10.60026, ,           2.2,      12.34067, ,           2.2,      11.43963, , 
