Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      6.150204, ,            -4,      5.889531, ,            -4,      5.772814, ,            -4,      5.724578, ,            -4,      5.693694, ,            -4,      5.682053, ,            -4,      8.232636, ,            -4,      7.476471, ,            -4,       6.56892, , 
         -3.8,      6.106573, ,          -3.8,      5.843375, ,          -3.8,      5.725684, ,          -3.8,      5.677194, ,          -3.8,      5.646174, ,          -3.8,      5.634476, ,          -3.8,      8.201486, ,          -3.8,      7.443273, ,          -3.8,      6.529521, , 
         -3.6,       6.06708, ,          -3.6,      5.801222, ,          -3.6,      5.682492, ,          -3.6,      5.633741, ,          -3.6,      5.602587, ,          -3.6,      5.590849, ,          -3.6,      8.175926, ,          -3.6,      7.415159, ,          -3.6,      6.494536, , 
         -3.4,      6.031508, ,          -3.4,      5.762952, ,          -3.4,      5.643052, ,          -3.4,      5.594029, ,          -3.4,      5.562766, ,          -3.4,      5.550945, ,          -3.4,      8.155867, ,          -3.4,       7.39209, ,          -3.4,      6.463902, , 
         -3.2,      5.999721, ,          -3.2,      5.728311, ,          -3.2,      5.607131, ,          -3.2,       5.55779, ,          -3.2,      5.526401, ,          -3.2,      5.514484, ,          -3.2,      8.141107, ,          -3.2,      7.373857, ,          -3.2,      6.437491, , 
           -3,      5.971587, ,            -3,      5.697141, ,            -3,      5.574567, ,            -3,      5.524879, ,            -3,      5.493352, ,            -3,      5.481319, ,            -3,       8.13158, ,            -3,      7.360462, ,            -3,      6.415202, , 
         -2.8,      5.946924, ,          -2.8,      5.669262, ,          -2.8,      5.545105, ,          -2.8,      5.495001, ,          -2.8,      5.463371, ,          -2.8,      5.451262, ,          -2.8,       8.12718, ,          -2.8,      7.351818, ,          -2.8,      6.396938, , 
         -2.6,      5.925674, ,          -2.6,      5.644501, ,          -2.6,       5.51861, ,          -2.6,       5.46804, ,          -2.6,       5.43634, ,          -2.6,       5.42415, ,          -2.6,      8.127858, ,          -2.6,      7.347882, ,          -2.6,      6.382617, , 
         -2.4,      5.907684, ,          -2.4,      5.622689, ,          -2.4,      5.495103, ,          -2.4,      5.444031, ,          -2.4,      5.412076, ,          -2.4,      5.399772, ,          -2.4,      8.133348, ,          -2.4,      7.348444, ,          -2.4,      6.372148, , 
         -2.2,      5.892951, ,          -2.2,      5.603742, ,          -2.2,      5.474411, ,          -2.2,       5.42273, ,          -2.2,      5.390472, ,          -2.2,      5.378068, ,          -2.2,      8.144069, ,          -2.2,       7.35384, ,          -2.2,      6.365637, , 
           -2,       5.88135, ,            -2,      5.587524, ,            -2,      5.456279, ,            -2,      5.403958, ,            -2,      5.371334, ,            -2,       5.35882, ,            -2,      8.159539, ,            -2,      7.363663, ,            -2,      6.362852, , 
         -1.8,      5.872899, ,          -1.8,      5.573954, ,          -1.8,      5.440568, ,          -1.8,      5.387568, ,          -1.8,      5.354526, ,          -1.8,      5.341895, ,          -1.8,      8.180052, ,          -1.8,      7.378125, ,          -1.8,      6.363948, , 
         -1.6,      5.867494, ,          -1.6,      5.562899, ,          -1.6,      5.427183, ,          -1.6,      5.373416, ,          -1.6,      5.339932, ,          -1.6,      5.327192, ,          -1.6,      8.205202, ,          -1.6,      7.396992, ,          -1.6,      6.368903, , 
         -1.4,      5.865208, ,          -1.4,      5.554401, ,          -1.4,      5.416021, ,          -1.4,      5.361399, ,          -1.4,      5.327438, ,          -1.4,      5.314577, ,          -1.4,      8.235031, ,          -1.4,      7.420343, ,          -1.4,       6.37784, , 
         -1.2,      5.865996, ,          -1.2,      5.548398, ,          -1.2,      5.407023, ,          -1.2,      5.351411, ,          -1.2,      5.316839, ,          -1.2,      5.303842, ,          -1.2,      8.267006, ,          -1.2,      7.446561, ,          -1.2,      6.390742, , 
           -1,      5.869878, ,            -1,      5.544882, ,            -1,      5.400067, ,            -1,      5.343343, ,            -1,       5.30809, ,            -1,      5.294931, ,            -1,      8.306267, ,            -1,      7.478883, ,            -1,       6.40748, , 
         -0.8,      5.876795, ,          -0.8,       5.54373, ,          -0.8,      5.395225, ,          -0.8,       5.33713, ,          -0.8,      5.301109, ,          -0.8,      5.287736, ,          -0.8,      8.350083, ,          -0.8,      7.515574, ,          -0.8,      6.428039, , 
         -0.6,      5.887043, ,          -0.6,      5.545012, ,          -0.6,      5.392362, ,          -0.6,      5.332862, ,          -0.6,      5.295907, ,          -0.6,      5.282224, ,          -0.6,       8.39871, ,          -0.6,      7.556768, ,          -0.6,      6.452477, , 
         -0.4,      5.900516, ,          -0.4,      5.548856, ,          -0.4,      5.391429, ,          -0.4,      5.330283, ,          -0.4,       5.29235, ,          -0.4,      5.278326, ,          -0.4,      8.452047, ,          -0.4,      7.602546, ,          -0.4,      6.480974, , 
         -0.2,      5.917489, ,          -0.2,      5.555107, ,          -0.2,      5.392685, ,          -0.2,      5.329436, ,          -0.2,      5.290183, ,          -0.2,      5.275679, ,          -0.2,      8.510276, ,          -0.2,      7.653158, ,          -0.2,      6.513703, , 
            0,       5.93804, ,             0,      5.563866, ,             0,      5.396034, ,             0,      5.330597, ,             0,      5.289841, ,             0,      5.274754, ,             0,      8.573094, ,             0,      7.708256, ,             0,      6.550286, , 
          0.2,      5.962402, ,           0.2,      5.575453, ,           0.2,       5.40144, ,           0.2,      5.333671, ,           0.2,      5.291295, ,           0.2,      5.275554, ,           0.2,      8.640032, ,           0.2,       7.76819, ,           0.2,      6.591061, , 
          0.4,      5.990442, ,           0.4,       5.58981, ,           0.4,      5.409133, ,           0.4,      5.338773, ,           0.4,      5.294548, ,           0.4,      5.278053, ,           0.4,      8.712358, ,           0.4,      7.832666, ,           0.4,      6.635793, , 
