Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      12.47685, ,            -4,       12.3358, ,            -4,      12.83239, , 
         -3.8,      12.39054, ,          -3.8,        12.255, ,          -3.8,      12.75392, , 
         -3.6,      12.31058, ,          -3.6,      12.16918, ,          -3.6,      12.68173, , 
         -3.4,      12.23659, ,          -3.4,      12.08828, ,          -3.4,      12.61551, , 
         -3.2,      12.16841, ,          -3.2,      12.01946, ,          -3.2,      12.55498, , 
           -3,      12.10548, ,            -3,       11.9589, ,            -3,      12.49932, , 
         -2.8,      12.04769, ,          -2.8,      11.89217, ,          -2.8,      12.44862, , 
         -2.6,       11.9947, ,          -2.6,      11.83579, ,          -2.6,      12.40308, , 
         -2.4,      11.94595, ,          -2.4,      11.78755, ,          -2.4,      12.36165, , 
         -2.2,      11.90149, ,          -2.2,      11.74448, ,          -2.2,      12.32474, , 
           -2,      11.86123, ,            -2,      11.70553, ,            -2,      12.29174, , 
         -1.8,       11.8249, ,          -1.8,      11.67025, ,          -1.8,      12.26238, , 
         -1.6,      11.79216, ,          -1.6,      11.63858, ,          -1.6,      12.23658, , 
         -1.4,      11.76278, ,          -1.4,      11.60003, ,          -1.4,      12.21434, , 
         -1.2,      11.73667, ,          -1.2,      11.57323, ,          -1.2,      12.19541, , 
           -1,      11.71365, ,            -1,         11.55, ,            -1,      12.17963, , 
         -0.8,      11.69379, ,          -0.8,      11.53021, ,          -0.8,      12.16681, , 
         -0.6,      11.67683, ,          -0.6,      11.51353, ,          -0.6,      12.15678, , 
         -0.4,      11.66274, ,          -0.4,      11.49988, ,          -0.4,      12.14944, , 
         -0.2,      11.65134, ,          -0.2,      11.48866, ,          -0.2,      12.14476, , 
            0,      11.64258, ,             0,      11.47989, ,             0,      12.14259, , 
          0.2,      11.63637, ,           0.2,       11.4736, ,           0.2,      12.14282, , 
          0.4,      11.63256, ,           0.4,      11.46952, ,           0.4,      12.14534, , 
          0.6,      11.63102, ,           0.6,      11.46776, ,           0.6,      12.15006, , 
          0.8,      11.63172, ,           0.8,      11.46811, ,           0.8,      12.15698, , 
            1,      11.63448, ,             1,      11.47062, ,             1,      12.16602, , 
          1.2,      11.63924, ,           1.2,       11.4751, ,           1.2,       12.1771, , 
          1.4,      11.64598, ,           1.4,       11.4816, ,           1.4,      12.19032, , 
          1.6,      11.65458, ,           1.6,      11.49004, ,           1.6,      12.20541, , 
          1.8,      11.66497, ,           1.8,      11.50025, ,           1.8,      12.22233, , 
            2,      11.67708, ,             2,      11.51214, ,             2,      12.24099, , 
          2.2,      11.69085, ,           2.2,      11.52556, ,           2.2,      12.26137, , 
          2.4,      11.70626, ,           2.4,      11.54054, ,           2.4,      12.28346, , 
          2.6,      11.72321, ,           2.6,      11.55702, ,           2.6,       12.3072, , 
          2.8,      11.74166, ,           2.8,      11.57487, ,           2.8,      12.33247, , 
            3,      11.76156, ,             3,      11.59408, ,             3,      12.35933, , 
          3.2,      11.78275, ,           3.2,      11.61457, ,           3.2,       12.3877, , 
          3.4,      11.80525, ,           3.4,      11.63632, ,           3.4,      12.41757, , 
          3.6,      11.82911, ,           3.6,      11.65938, ,           3.6,      12.44891, , 
          3.8,      11.85423, ,           3.8,      11.68366, ,           3.8,       12.4817, , 
            4,      11.88057, ,             4,      11.70915, ,             4,      12.51589, , 
          4.2,      11.90811, ,           4.2,      11.73579, ,           4.2,      12.55145, , 
          4.4,      11.93676, ,           4.4,      11.76357, ,           4.4,      12.58831, , 
          4.6,       11.9665, ,           4.6,      11.79241, ,           4.6,      12.62653, , 
          4.8,      11.99734, ,           4.8,       11.8222, ,           4.8,      12.66608, , 
            5,       12.0292, ,             5,      11.85292, ,             5,      12.70689, , 
          5.2,      12.06206, ,           5.2,      11.88461, ,           5.2,      12.74892, , 
          5.4,      12.09587, ,           5.4,      11.91713, ,           5.4,      12.79218, , 
          5.6,      12.13064, ,           5.6,      11.95046, ,           5.6,      12.83672, , 
          5.8,      12.16635, ,           5.8,      11.98462, ,           5.8,      12.88249, , 
            6,      12.20299, ,             6,      12.01958, ,             6,      12.92946, , 

