Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,       5.74184, ,            -4,      5.849772, ,            -4,      5.898838, ,            -4,       5.92739, ,            -4,      5.946696, ,            -4,      5.955132, ,            -4,      4.770962, ,            -4,      5.101035, ,            -4,      5.543221, , 
         -3.8,      5.777531, ,          -3.8,      5.890868, ,          -3.8,      5.942298, ,          -3.8,      5.970033, ,          -3.8,       5.99342, ,          -3.8,      5.996139, ,          -3.8,      4.795315, ,          -3.8,      5.127437, ,          -3.8,      5.574121, , 
         -3.6,      5.810607, ,          -3.6,      5.929073, ,          -3.6,      5.982869, ,          -3.6,      6.009769, ,          -3.6,       6.03348, ,          -3.6,      6.034286, ,          -3.6,      4.817649, ,          -3.6,      5.151673, ,          -3.6,       5.60259, , 
         -3.4,      5.841091, ,          -3.4,      5.964443, ,          -3.4,      6.020566, ,          -3.4,      6.047563, ,          -3.4,      6.071046, ,          -3.4,      6.069791, ,          -3.4,       4.83796, ,          -3.4,      5.173745, ,          -3.4,      5.628687, , 
         -3.2,      5.868994, ,          -3.2,      5.996768, ,          -3.2,       6.05468, ,          -3.2,      6.081856, ,          -3.2,      6.105331, ,          -3.2,      6.111241, ,          -3.2,      4.856354, ,          -3.2,      5.193737, ,          -3.2,      5.652479, , 
           -3,      5.894504, ,            -3,       6.02631, ,            -3,      6.085981, ,            -3,      6.113396, ,            -3,      6.136346, ,            -3,      6.143364, ,            -3,      4.872857, ,            -3,      5.211698, ,            -3,      5.674032, , 
         -2.8,      5.917647, ,          -2.8,      6.053201, ,          -2.8,      6.114555, ,          -2.8,      6.142616, ,          -2.8,      6.164476, ,          -2.8,      6.171926, ,          -2.8,      4.887473, ,          -2.8,      5.227652, ,          -2.8,      5.693391, , 
         -2.6,      5.938514, ,          -2.6,      6.077598, ,          -2.6,      6.140598, ,          -2.6,      6.169939, ,          -2.6,      6.190475, ,          -2.6,      6.198202, ,          -2.6,      4.900309, ,          -2.6,      5.241698, ,          -2.6,       5.71065, , 
         -2.4,      5.957172, ,          -2.4,       6.09967, ,          -2.4,      6.164106, ,          -2.4,      6.194108, ,          -2.4,      6.213493, ,          -2.4,      6.221296, ,          -2.4,      4.911361, ,          -2.4,      5.253844, ,          -2.4,      5.725836, , 
         -2.2,      5.973937, ,          -2.2,      6.119425, ,          -2.2,      6.185161, ,          -2.2,      6.215381, ,          -2.2,      6.234392, ,          -2.2,      6.242028, ,          -2.2,      4.920718, ,          -2.2,       5.26418, ,          -2.2,      5.739068, , 
           -2,      5.988688, ,            -2,      6.136917, ,            -2,      6.203849, ,            -2,       6.23428, ,            -2,      6.253581, ,            -2,      6.261334, ,            -2,      4.928446, ,            -2,      5.272776, ,            -2,      5.750395, , 
         -1.8,      6.001429, ,          -1.8,      6.152216, ,          -1.8,      6.220345, ,          -1.8,      6.250913, ,          -1.8,      6.271687, ,          -1.8,      6.278321, ,          -1.8,      4.934543, ,          -1.8,      5.279629, ,          -1.8,      5.759841, , 
         -1.6,      6.012202, ,          -1.6,      6.165419, ,          -1.6,      6.234658, ,          -1.6,       6.26531, ,          -1.6,      6.286126, ,          -1.6,      6.293729, ,          -1.6,      4.939052, ,          -1.6,      5.284794, ,          -1.6,      5.767464, , 
         -1.4,      6.021082, ,          -1.4,      6.176615, ,          -1.4,      6.246851, ,          -1.4,      6.278248, ,          -1.4,      6.298962, ,          -1.4,      6.306051, ,          -1.4,       4.94199, ,          -1.4,       5.28831, ,          -1.4,       5.77333, , 
         -1.2,       6.02811, ,          -1.2,      6.185881, ,          -1.2,      6.257038, ,          -1.2,      6.288709, ,          -1.2,      6.309924, ,          -1.2,       6.31679, ,          -1.2,      4.943388, ,          -1.2,      5.290201, ,          -1.2,      5.777471, , 
           -1,      6.033363, ,            -1,       6.19329, ,            -1,      6.265308, ,            -1,      6.297279, ,            -1,      6.318467, ,            -1,      6.325909, ,            -1,      4.943404, ,            -1,      5.290602, ,            -1,      5.779958, , 
         -0.8,       6.03692, ,          -0.8,      6.198762, ,          -0.8,       6.27174, ,          -0.8,      6.303971, ,          -0.8,      6.325912, ,          -0.8,      6.333218, ,          -0.8,      4.942018, ,          -0.8,      5.289521, ,          -0.8,      5.780855, , 
         -0.6,      6.038551, ,          -0.6,      6.202439, ,          -0.6,      6.276519, ,          -0.6,      6.308898, ,          -0.6,      6.330508, ,          -0.6,      6.338457, ,          -0.6,      4.939244, ,          -0.6,      5.286969, ,          -0.6,      5.780134, , 
         -0.4,        6.0385, ,          -0.4,      6.204443, ,          -0.4,      6.279625, ,          -0.4,      6.312113, ,          -0.4,      6.333754, ,          -0.4,      6.341737, ,          -0.4,      4.935166, ,          -0.4,      5.283019, ,          -0.4,      5.777894, , 
         -0.2,      6.036963, ,          -0.2,      6.204833, ,          -0.2,      6.281034, ,          -0.2,      6.313678, ,          -0.2,       6.33546, ,          -0.2,      6.343439, ,          -0.2,      4.929786, ,          -0.2,      5.277683, ,          -0.2,      5.774178, , 
            0,      6.033929, ,             0,      6.203601, ,             0,      6.280805, ,             0,      6.313696, ,             0,      6.335538, ,             0,      6.343765, ,             0,       4.92314, ,             0,       5.27099, ,             0,      5.768997, , 
          0.2,      6.029498, ,           0.2,      6.200952, ,           0.2,      6.279121, ,           0.2,      6.312236, ,           0.2,      6.334147, ,           0.2,      6.342612, ,           0.2,       4.91535, ,           0.2,      5.263059, ,           0.2,      5.762455, , 
          0.4,      6.023717, ,           0.4,      6.196891, ,           0.4,      6.275978, ,           0.4,      6.309331, ,           0.4,      6.331305, ,           0.4,      6.339779, ,           0.4,      4.906415, ,           0.4,      5.253905, ,           0.4,      5.754593, , 
          0.6,      6.016593, ,           0.6,      6.191443, ,           0.6,      6.271451, ,           0.6,      6.305053, ,           0.6,      6.327106, ,           0.6,      6.335566, ,           0.6,      4.896308, ,           0.6,      5.243503, ,           0.6,      5.745388, , 
          0.8,      6.008216, ,           0.8,      6.184733, ,           0.8,       6.26562, ,           0.8,      6.299495, ,           0.8,       6.32163, ,           0.8,      6.330085, ,           0.8,       4.88514, ,           0.8,       5.23194, ,           0.8,       5.73492, , 
            1,       5.99864, ,             1,      6.176793, ,             1,      6.258547, ,             1,      6.292706, ,             1,      6.314934, ,             1,      6.323377, ,             1,       4.87297, ,             1,      5.219279, ,             1,      5.723248, , 
          1.2,      5.987857, ,           1.2,       6.16773, ,           1.2,      6.250302, ,           1.2,      6.284711, ,           1.2,      6.307072, ,           1.2,      6.315532, ,           1.2,      4.859792, ,           1.2,      5.205518, ,           1.2,      5.710386, , 
          1.4,      5.975934, ,           1.4,      6.157534, ,           1.4,      6.240917, ,           1.4,      6.275566, ,           1.4,      6.298083, ,           1.4,      6.306606, ,           1.4,      4.845612, ,           1.4,      5.190657, ,           1.4,      5.696329, , 
          1.6,      5.962951, ,           1.6,      6.146274, ,           1.6,      6.230488, ,           1.6,      6.265392, ,           1.6,      6.288056, ,           1.6,      6.296677, ,           1.6,      4.830524, ,           1.6,      5.174803, ,           1.6,      5.681201, , 
          1.8,      5.948923, ,           1.8,      6.133986, ,           1.8,      6.219061, ,           1.8,      6.254188, ,           1.8,       6.27698, ,           1.8,      6.285709, ,           1.8,      4.814533, ,           1.8,      5.157948, ,           1.8,      5.665018, , 
