Alpha,T1-15.8 m/s-VLM2, , 
           -4,      13.22353, , 
         -3.8,       13.1307, , 
         -3.6,      13.04454, , 
         -3.4,      12.96499, , 
         -3.2,      12.89159, , 
           -3,      12.82378, , 
         -2.8,       12.7614, , 
         -2.6,      12.70405, , 
         -2.4,      12.65132, , 
         -2.2,      12.60322, , 
           -2,      12.55948, , 
         -1.8,      12.51971, , 
         -1.6,      12.48383, , 
         -1.4,      12.45156, , 
         -1.2,       12.4227, , 
           -1,       12.3972, , 
         -0.8,      12.37481, , 
         -0.6,      12.35548, , 
         -0.4,      12.33894, , 
         -0.2,      12.32517, , 
            0,      12.31405, , 
          0.2,       12.3055, , 
          0.4,      12.29942, , 
          0.6,      12.29569, , 
          0.8,      12.29422, , 
            1,      12.29495, , 
          1.2,      12.29768, , 
          1.4,      12.30244, , 
          1.6,      12.30912, , 
          1.8,      12.31766, , 
            2,      12.32803, , 
          2.2,      12.34009, , 
          2.4,      12.35381, , 
          2.6,      12.36917, , 
          2.8,      12.38592, , 
            3,      12.40411, , 
          3.2,      12.42372, , 
          3.4,       12.4447, , 
          3.6,      12.46701, , 
          3.8,      12.49062, , 
            4,      12.51552, , 
          4.2,      12.54162, , 
          4.4,      12.56891, , 
          4.6,      12.59737, , 
          4.8,      12.62694, , 
            5,      12.65759, , 
          5.2,      12.68925, , 
          5.4,      12.72189, , 
          5.6,      12.75549, , 
          5.8,      12.79004, , 
            6,       12.8255, , 

