Alpha,T1-15.8 m/s-VLM2, , 
           -3,      0.842553, , 
         -2.8,     0.8557683, , 
         -2.6,     0.8689637, , 
         -2.4,     0.8821388, , 
         -2.2,     0.8952932, , 
           -2,     0.9084266, , 
         -1.8,     0.9215385, , 
         -1.6,     0.9346286, , 
         -1.4,     0.9476964, , 
         -1.2,     0.9607415, , 
           -1,     0.9737636, , 
         -0.8,     0.9867623, , 
         -0.6,     0.9997372, , 
         -0.4,      1.012688, , 
         -0.2,      1.025614, , 
            0,      1.038515, , 
          0.2,      1.051391, , 
          0.4,      1.064241, , 
          0.6,      1.077065, , 
          0.8,      1.089863, , 
            1,      1.102634, , 
          1.2,      1.115377, , 
          1.4,      1.128093, , 
          1.6,      1.140781, , 
          1.8,      1.153441, , 
            2,      1.166072, , 
          2.2,      1.178674, , 
          2.4,      1.191247, , 
          2.6,       1.20379, , 
          2.8,      1.216303, , 
            3,      1.228785, , 
          3.2,      1.241237, , 
          3.4,      1.253657, , 
          3.6,      1.266046, , 
          3.8,      1.278404, , 
            4,      1.290729, , 
          4.2,      1.303021, , 
          4.4,      1.315281, , 
          4.6,      1.327507, , 
          4.8,        1.3397, , 
            5,      1.351859, , 
          5.2,      1.363984, , 
          5.4,      1.376074, , 
          5.6,       1.38813, , 
          5.8,       1.40015, , 
            6,      1.412135, , 
          6.2,      1.424084, , 
          6.4,      1.435997, , 
          6.6,      1.447874, , 
          6.8,      1.459714, , 
            7,      1.471516, , 
          7.2,      1.483282, , 

